항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
자산총계,"2,270.1","3,057.6","2,897.5","2,836.7","3,541.3","4,359.0",24.8,23.1
유동자산,"1,471.3","2,281.9","1,826.0","1,467.5","1,786.9","2,461.0",21.8,37.7
재고자산,85.1,150.6,181.4,184.0,190.5,,3.5,
유동생물자산,,,,,,,,
당기손익-공정가치측정금융자산,,,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,,,
상각후원가측정유가증권,,,,,,,,
상각후원가측정금융자산,,,,,,,,
단기금융자산,507.1,851.8,369.8,2.9,3.0,,2.4,
매출채권및기타채권,545.9,931.0,802.8,741.6,757.8,,2.2,
당기법인세자산(선급법인세),,,,,,,,
계약자산,,,27.5,36.2,24.8,,-31.6,
반품(환불)자산,,0.1,0.3,0.3,0.4,,37.2,
배출권,,,,,,,,
기타유동자산,47.0,53.4,94.3,35.7,106.1,,197.3,
현금및현금성자산,286.2,286.6,350.0,466.7,704.3,,50.9,
매각예정비유동자산및처분자산,,8.3,,,,,,
비유동자산,798.8,775.7,"1,071.6","1,369.2","1,754.5",,28.1,
유형자산,556.8,680.8,944.5,946.3,"1,031.1",,9.0,
무형자산,39.2,45.9,63.5,74.2,134.0,,80.6,
비유동생물자산,,,,,,,,
투자부동산,158.6,,,,,,,
투자자산,10.5,34.6,40.7,258.8,465.7,,79.9,
장기매출채권및기타채권,16.7,,,,,,,
이연법인세자산,3.6,7.0,11.3,9.5,,,,
장기당기법인세자산,,,,,,,,
계약자산,,,,,,,,
반품(환불)자산,,,,,,,,
배출권,,,,,,,,
기타비유동자산,13.5,7.4,11.5,80.4,123.7,,53.8,
기타금융업자산,,,,,,,,
*순자산1,"1,663.5","1,922.7","1,992.4","2,113.3","2,763.0",,30.7,
*순자산2,"1,624.3","1,876.8","1,928.8","2,039.1","2,629.0",,28.9,
부채총계,606.6,"1,134.9",905.2,723.4,778.3,852.0,7.6,9.5
유동부채,591.4,"1,117.3",890.7,649.3,698.0,770.0,7.5,10.3
단기사채,,,,,,,,
단기차입금,,,,,,,,
유동성장기부채,,,,,,,,
당기손익-공정가치측정금융부채,,,,,,,,
상각후원가측정금융부채,,,,,,,,
유동금융부채,,,8.8,16.7,20.4,,22.1,
매입채무및기타채무,558.5,954.6,780.0,544.1,511.3,,-6.0,
유동종업원급여충당부채,,,,,,,,
단기충당부채,0.3,0.5,4.0,,,,,
당기법인세부채(미지급법인세),20.9,73.3,23.4,52.5,73.1,,39.3,
계약부채,,,64.5,30.8,67.3,,118.9,
반품(환불)부채,,0.7,0.8,0.8,1.1,,38.5,
배출부채,,,,,,,,
기타유동부채,11.6,88.4,9.2,4.4,24.7,,465.6,
매각예정으로분류된처분자산에포함된부채,,,,,,,,
비유동부채,15.3,17.6,14.5,74.1,80.4,82.0,8.4,2.0
사채,,,,,,,,
장기차입금,,,,,,,,
당기손익-공정가치측정금융부채,,,,,,,,
상각후원가측정금융부채,,,,,,,,
비유동금융부채,,5.6,0.8,56.5,46.1,,-18.4,
장기매입채무및기타채무,11.2,5.0,0.5,0.6,0.6,,0.0,
비유동종업원급여충당부채,,2.7,10.8,12.6,22.0,,74.1,
장기충당부채,4.0,4.0,,4.4,5.1,,16.8,
이연법인세부채,,,,,6.6,,,
장기당기법인세부채(미지급법인세),,,,,,,,
계약부채,,,,,,,,
반품(환불)부채,,,,,,,,
배출부채,,,,,,,,
기타비유동부채,,0.3,2.4,,,,,
기타금융업부채,,,,,,,,
*이자발생부채,,5.6,9.7,73.2,66.5,,-9.1,
*순부채,-793.3,"-1,131.0",-690.3,-393.5,-637.7,"-1,150.0",-62.1,-80.3
*CAPEX,176.2,231.8,300.0,217.7,256.3,288.0,17.7,12.4
자본총계,"1,663.5","1,922.7","1,992.4","2,113.3","2,763.0","3,507.0",30.7,26.9
지배주주지분,"1,663.5","1,922.7","1,992.4","2,113.3","2,763.0","3,507.0",30.7,26.9
자본금,86.0,86.0,86.0,86.0,86.0,86.0,0.0,0.0
신종자본증권,,,,,,,,
자본잉여금,40.8,40.8,40.8,45.2,130.4,,188.3,
기타자본,-62.9,-61.2,-61.9,-606.0,-433.0,,28.5,
기타포괄이익누계액,3.1,4.6,,5.8,34.2,,490.0,
이익잉여금,"1,596.5","1,852.5","1,927.4","2,582.2","2,945.5",,14.1,
*(지배)당기순이익,99.2,292.6,106.6,695.8,390.1,,-43.9,
비지배주주지분,,,,,,,,
*(비지배)당기순이익,,,,,,,,
수권주식수,"4,000","4,000","4,000","4,000","4,000",,0,
1주당금액,"5,000","5,000","5,000","5,000","5,000",,0,
발행주식수,"1,720","1,720","1,720","1,720","1,720",,0,
보통주,"1,720","1,720","1,720","1,720","1,720",,0,
우선주,,,,,,,,
