항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"1,899.4","2,110.3","1,998.7","2,401.7","2,297.9",-4.3
유동자산,693.6,615.1,756.2,698.9,994.9,42.4
재고자산,192.0,129.2,140.5,225.5,214.7,-4.8
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,56.4,185.2,153.0,57.9,54.0,-6.8
매출채권및기타채권,185.7,139.6,165.3,171.7,234.0,36.3
당기법인세자산(선급법인세),,,,,,
계약자산,,,31.6,33.8,15.5,-54.2
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,30.7,59.8,58.8,29.6,32.6,10.4
현금및현금성자산,228.8,101.3,207.0,180.5,444.1,146.0
매각예정비유동자산및처분자산,,,,,,
비유동자산,"1,205.8","1,495.2","1,242.5","1,702.9","1,303.1",-23.5
유형자산,874.6,881.7,873.4,897.1,908.0,1.2
무형자산,249.6,224.2,167.9,154.5,172.1,11.4
비유동생물자산,,,,,,
투자부동산,27.9,27.6,29.2,33.1,34.5,4.3
투자자산,52.9,357.7,162.0,608.7,182.8,-70.0
장기매출채권및기타채권,,,1.4,2.5,,
이연법인세자산,0.9,4.1,1.0,1.6,0.3,-79.8
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,,,7.5,5.3,5.3,0.1
기타금융업자산,,,,,,
*순자산1,"1,368.1","1,310.3","1,327.3","1,663.4","1,595.7",-4.1
*순자산2,"1,118.5","1,086.1","1,159.3","1,508.8","1,423.6",-5.7
부채총계,531.3,800.0,671.4,738.4,702.3,-4.9
유동부채,296.1,380.3,310.8,532.1,282.2,-47.0
단기사채,,133.8,47.9,5.8,,
단기차입금,153.7,125.3,85.5,134.8,85.5,-36.5
유동성장기부채,11.5,9.6,5.4,225.9,4.0,-98.2
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,0.1,4.6,3.0,3.1,2.4
매입채무및기타채무,120.5,95.6,117.2,105.3,119.1,13.2
유동종업원급여충당부채,,,,,,
단기충당부채,3.2,12.3,11.1,0.3,0.2,-55.8
당기법인세부채(미지급법인세),0.6,0.2,1.0,16.7,10.9,-35.0
계약부채,,,,40.2,58.4,45.2
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,6.7,3.5,38.1,0.0,1.0,"10,472.5"
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,235.2,419.7,360.6,206.3,420.1,103.7
사채,,70.4,,,,
장기차입금,66.0,291.4,288.3,74.0,328.2,343.5
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,95.7,,3.1,2.4,2.3,-2.2
장기매입채무및기타채무,3.3,8.9,6.9,5.9,0.7,-88.3
비유동종업원급여충당부채,,,,,,
장기충당부채,,,,,,
이연법인세부채,60.4,46.1,59.3,124.0,88.8,-28.3
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,9.7,3.0,3.0,,,
기타금융업부채,,,,,,
*이자발생부채,231.2,630.5,434.7,445.9,423.2,-5.1
*순부채,-48.6,365.6,165.5,219.3,-70.9,-132.3
*CAPEX,14.1,10.1,12.7,3.4,17.5,410.2
자본총계,"1,368.1","1,310.3","1,327.3","1,663.4","1,595.7",-4.1
지배주주지분,"1,158.2","1,110.3","1,152.3","1,491.1","1,408.3",-5.5
자본금,86.8,87.7,101.0,101.0,101.6,0.6
신종자본증권,,,,,,
자본잉여금,402.1,410.6,528.6,527.2,532.3,0.9
기타자본,-36.3,-35.4,-7.7,-26.9,-27.3,-1.5
기타포괄이익누계액,289.9,304.5,306.5,343.8,353.8,2.9
이익잉여금,415.7,342.9,223.9,546.0,448.0,-17.9
*(지배)당기순이익,-157.5,-73.0,-118.7,341.4,-78.3,-122.9
비지배주주지분,209.9,200.0,175.0,172.3,187.4,8.8
*(비지배)당기순이익,1.7,1.0,-21.3,-2.4,16.7,789.6
수권주식수,"20,000","50,000","50,000","50,000","50,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"17,360","17,543","20,202","20,202","20,324",1
보통주,"17,360","17,543","20,202","20,202","20,324",1
우선주,,,,,,
