항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
자산총계,"6,308.7","5,937.9","5,732.1","5,490.9","6,330.5","6,720.0",15.3,6.2
유동자산,"4,113.7","3,739.1","3,350.6","2,993.3","3,664.5","3,810.0",22.4,4.0
재고자산,"1,066.3","1,013.7",904.4,"1,012.0","1,025.3",,1.3,
유동생물자산,,,,,,,,
당기손익-공정가치측정금융자산,,,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,,,
상각후원가측정유가증권,,,,,,,,
상각후원가측정금융자산,,,,,,,,
단기금융자산,,,,448.4,624.0,,39.2,
매출채권및기타채권,"2,682.3","2,297.0","1,827.7","1,281.3","1,572.8",,22.8,
당기법인세자산(선급법인세),,,14.5,0.2,2.4,,"1,328.9",
계약자산,,,,,,,,
반품(환불)자산,,68.0,137.4,101.0,54.2,,-46.3,
배출권,,,,,,,,
기타유동자산,44.1,51.0,47.9,46.0,52.2,,13.5,
현금및현금성자산,321.0,309.5,418.6,104.5,333.7,,219.3,
매각예정비유동자산및처분자산,,,,,,,,
비유동자산,"2,195.1","2,198.8","2,381.5","2,497.6","2,666.0",,6.7,
유형자산,"1,221.2","1,177.7","1,483.4","1,837.2","1,161.1",,-36.8,
무형자산,201.4,151.4,214.0,176.7,214.7,,21.6,
비유동생물자산,,,,,,,,
투자부동산,617.1,619.1,341.6,,,,,
투자자산,99.3,128.8,92.0,267.7,"1,051.1",,292.6,
장기매출채권및기타채권,,,0.0,,,,,
이연법인세자산,45.3,102.0,198.5,179.8,208.0,,15.7,
장기당기법인세자산,,,,,,,,
계약자산,,,,,,,,
반품(환불)자산,,,,,,,,
배출권,,,,,,,,
기타비유동자산,10.8,19.9,52.0,36.2,31.0,,-14.4,
기타금융업자산,,,,,,,,
*순자산1,"2,707.8","2,601.1","2,300.9","2,074.7","1,885.4",,-9.1,
*순자산2,"2,506.4","2,449.7","2,087.0","1,898.0","1,670.7",,-12.0,
부채총계,"3,601.0","3,336.8","3,431.2","3,416.2","4,445.1","4,520.0",30.1,1.7
유동부채,"2,745.4","2,283.7","2,779.8","2,347.5","2,826.8","2,900.0",20.4,2.6
단기사채,,,,,,,,
단기차입금,"1,308.8","1,120.3","1,177.3",700.0,818.2,,16.9,
유동성장기부채,459.8,160.0,372.2,364.7,399.8,,9.6,
당기손익-공정가치측정금융부채,,,,,,,,
상각후원가측정금융부채,,,,,,,,
유동금융부채,,0.8,11.1,11.1,35.5,,221.0,
매입채무및기타채무,870.8,738.9,803.8,798.1,904.8,,13.4,
유동종업원급여충당부채,,,,,,,,
단기충당부채,,,,,,,,
당기법인세부채(미지급법인세),17.2,56.4,,3.3,248.8,,"7,523.1",
계약부채,,,40.7,47.4,63.8,,34.5,
반품(환불)부채,88.8,199.3,372.7,423.0,350.5,,-17.1,
배출부채,,,,,,,,
기타유동부채,,8.0,2.0,,5.5,,,
매각예정으로분류된처분자산에포함된부채,,,,,,,,
비유동부채,855.6,"1,053.1",651.3,"1,068.7","1,618.4","1,620.0",51.4,0.1
사채,,396.9,199.3,698.3,"1,202.0",,72.1,
장기차입금,135.0,75.0,102.5,37.5,5.4,,-85.5,
당기손익-공정가치측정금융부채,436.2,,,,,,,
상각후원가측정금융부채,,,,,,,,
비유동금융부채,,275.9,31.8,29.8,153.3,,413.9,
장기매입채무및기타채무,13.5,16.0,13.2,12.3,12.3,,0.0,
비유동종업원급여충당부채,270.9,287.3,304.5,290.7,245.4,,-15.6,
장기충당부채,,,,,,,,
이연법인세부채,,,,,,,,
장기당기법인세부채(미지급법인세),,,,,,,,
계약부채,,,,,,,,
반품(환불)부채,,,,,,,,
배출부채,,,,,,,,
기타비유동부채,,2.0,,,,,,
기타금융업부채,,,,,,,,
*이자발생부채,"2,339.8","2,028.1","1,875.3","1,822.2","2,451.4",,34.5,
*순부채,"2,018.9","1,718.7","1,456.6","1,269.3","1,794.8","1,620.0",41.4,-9.7
*CAPEX,72.9,77.0,92.0,123.9,74.7,90.0,-39.7,20.5
자본총계,"2,707.8","2,601.1","2,300.9","2,074.7","1,885.4","2,200.0",-9.1,16.7
지배주주지분,"2,707.8","2,601.1","2,300.8","2,074.9","2,011.9","2,330.0",-3.0,15.8
자본금,511.5,528.0,540.9,556.2,572.0,570.0,2.9,-0.3
신종자본증권,100.0,,,,,,,
자본잉여금,"1,841.9",955.6,993.4,978.2,966.3,,-1.2,
기타자본,-5.2,-98.9,-101.5,-103.7,-107.8,,-4.0,
기타포괄이익누계액,-0.5,-0.2,0.1,-6.6,-4.5,,31.6,
이익잉여금,260.0,"1,216.6",867.9,650.8,585.9,,-10.0,
*(지배)당기순이익,-7.4,80.6,-252.8,-152.4,-9.7,,93.7,
비지배주주지분,,,0.1,-0.2,-126.6,,"-52,542.0",
*(비지배)당기순이익,,,0.0,-0.3,-4.7,,"-1,285.3",
수권주식수,"48,000","48,000","48,000","48,000","48,000",,0,
1주당금액,"2,500","2,500","2,500","2,500","2,500",,0,
발행주식수,"21,172","21,119","21,637","22,246","22,881",,3,
보통주,"19,151","19,805","20,318","20,920","21,540",,3,
우선주,"2,021","1,314","1,319","1,326","1,341",,1,
