항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"2,015.5","2,104.9","2,148.3","2,288.9","2,491.5",8.8
유동자산,913.5,886.6,"1,009.9","1,030.9","1,210.9",17.5
재고자산,242.0,314.4,330.9,420.1,662.6,57.7
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,12.7,45.4,18.7,25.2,34.8
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,0.3,,,,
단기금융자산,29.8,69.8,62.6,64.9,43.8,-32.5
매출채권및기타채권,129.7,108.2,140.6,118.2,187.6,58.8
당기법인세자산(선급법인세),,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,38.7,34.5,40.2,27.8,30.0,7.9
현금및현금성자산,473.2,346.7,299.8,357.5,261.7,-26.8
매각예정비유동자산및처분자산,,,90.4,23.7,,
비유동자산,"1,102.1","1,218.3","1,138.3","1,258.1","1,280.6",1.8
유형자산,603.6,703.2,766.6,840.5,839.5,-0.1
무형자산,120.8,134.9,136.8,131.1,133.2,1.6
비유동생물자산,,,,,,
투자부동산,185.5,183.8,79.4,123.4,212.8,72.4
투자자산,191.8,196.4,142.8,117.1,22.1,-81.1
장기매출채권및기타채권,0.4,0.1,0.1,0.2,0.0,-84.5
이연법인세자산,,,,,9.9,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,,,12.6,45.8,63.1,37.8
기타금융업자산,,,,,,
*순자산1,"1,335.1","1,440.8","1,422.8","1,383.4","1,538.7",11.2
*순자산2,"1,214.3","1,305.9","1,286.0","1,252.3","1,405.6",12.2
부채총계,680.4,664.1,725.5,905.5,952.7,5.2
유동부채,533.7,491.7,559.2,546.7,631.8,15.6
단기사채,,,,,,
단기차입금,193.7,298.0,397.6,295.0,262.8,-10.9
유동성장기부채,59.5,2.9,8.6,10.8,67.5,523.6
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,0.4,0.4,0.4,0.4,0.4,-4.5
매입채무및기타채무,170.6,109.0,92.3,183.6,165.1,-10.1
유동종업원급여충당부채,,,,,,
단기충당부채,0.8,2.0,1.7,1.6,7.6,377.1
당기법인세부채(미지급법인세),76.8,38.3,11.6,12.0,40.7,239.0
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,31.9,41.2,47.0,43.2,87.6,102.7
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,146.7,172.4,166.3,358.8,320.9,-10.5
사채,,,,,,
장기차입금,21.8,16.4,13.7,205.8,185.9,-9.7
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,7.4,11.8,16.6,40.9
장기매입채무및기타채무,7.0,12.0,0.5,12.0,,
비유동종업원급여충당부채,27.7,41.2,50.6,41.3,36.1,-12.6
장기충당부채,75.9,81.1,85.1,84.3,82.4,-2.3
이연법인세부채,14.3,21.7,9.0,3.6,,
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,275.0,317.3,427.3,523.4,532.7,1.8
*순부채,-221.1,-97.4,42.9,86.4,207.2,139.8
*CAPEX,64.0,143.2,142.7,126.0,43.9,-65.2
자본총계,"1,335.1","1,440.8","1,422.8","1,383.4","1,538.7",11.2
지배주주지분,"1,292.6","1,355.4","1,340.6","1,298.2","1,433.2",10.4
자본금,172.5,172.5,172.5,172.5,172.5,0.0
신종자본증권,,,,,,
자본잉여금,469.1,469.1,469.7,469.7,468.8,-0.2
기타자본,-68.4,-68.4,-68.4,-160.3,-160.3,0.0
기타포괄이익누계액,3.3,-0.5,-1.1,-0.0,1.9,"14,129.1"
이익잉여금,716.1,782.8,767.9,816.3,950.2,16.4
*(지배)당기순이익,183.2,104.0,6.5,54.5,153.2,181.1
비지배주주지분,42.5,85.3,82.2,85.3,105.5,23.8
*(비지배)당기순이익,11.3,42.8,-1.4,2.9,-2.2,-177.1
수권주식수,"120,000","120,000","120,000","120,000","120,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"31,497","31,497","31,497","31,497","31,497",0
보통주,"31,497","31,497","31,497","31,497","31,497",0
우선주,,,,,,
