항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"6,275.4","5,540.6","5,601.1","6,508.4","6,761.5",3.9
유동자산,"4,757.9","4,228.6","3,864.0","3,199.1","3,662.4",14.5
재고자산,"1,816.2","1,294.2","1,187.8","1,020.2","1,118.8",9.7
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,0.0,0.0,7.0,4.1,-41.5
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,176.1,250.4,76.5,86.2,12.7
단기금융자산,466.7,278.6,68.0,8.9,37.7,325.0
매출채권및기타채권,"1,098.5","1,379.8","1,542.4","1,559.6","1,965.1",26.0
당기법인세자산(선급법인세),,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,160.5,657.1,415.3,265.3,254.5,-4.1
현금및현금성자산,955.0,442.8,400.3,261.2,196.0,-25.0
매각예정비유동자산및처분자산,260.9,,,0.5,,
비유동자산,"1,517.6","1,312.0","1,737.1","3,309.3","3,099.1",-6.3
유형자산,707.6,742.5,902.9,"2,258.6","2,454.3",8.7
무형자산,27.5,30.1,27.8,24.0,22.0,-8.3
비유동생물자산,,,,,,
투자부동산,1.3,1.5,,,,
투자자산,434.3,342.6,405.0,326.2,302.7,-7.2
장기매출채권및기타채권,160.6,195.3,401.2,512.6,287.7,-43.9
이연법인세자산,0.0,0.0,0.3,0.1,0.1,0.0
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,186.3,,,187.8,32.4,-82.8
기타금융업자산,,,,,,
*순자산1,425.6,640.3,562.9,"1,076.8","1,225.3",13.8
*순자산2,398.1,610.2,535.1,"1,052.9","1,203.3",14.3
부채총계,"5,849.8","4,900.3","5,038.2","5,431.6","5,536.2",1.9
유동부채,"5,539.8","4,636.0","4,398.1","4,582.8","4,483.9",-2.2
단기사채,,,81.8,36.0,,
단기차입금,"2,533.2","3,059.8","2,642.7","2,775.5","2,522.8",-9.1
유동성장기부채,758.8,29.5,125.0,194.0,150.2,-22.6
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,729.5,208.3,99.6,188.9,174.8,-7.5
매입채무및기타채무,"1,285.1","1,013.4","1,266.5","1,257.9","1,503.1",19.5
유동종업원급여충당부채,,,,,,
단기충당부채,1.1,1.1,,,,
당기법인세부채(미지급법인세),0.2,0.1,,0.3,0.1,-81.5
계약부채,231.9,323.7,182.5,130.1,133.1,2.3
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,,,,,,
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,310.0,264.4,640.1,848.8,"1,052.3",24.0
사채,,,,,249.8,
장기차입금,193.4,226.0,380.2,273.0,305.2,11.8
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,89.7,13.1,208.6,412.3,304.0,-26.3
장기매입채무및기타채무,2.6,,,,,
비유동종업원급여충당부채,8.7,8.4,4.1,15.9,13.5,-15.4
장기충당부채,3.0,,13.7,20.6,16.7,-18.7
이연법인세부채,0.0,13.2,13.2,108.5,143.2,32.0
장기당기법인세부채(미지급법인세),,,,,,
계약부채,12.6,3.7,20.3,18.5,19.8,7.3
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,"3,485.5","3,315.3","3,321.5","3,627.2","3,507.7",-3.3
*순부채,"2,529.3","2,696.4","2,670.8","3,282.5","3,221.5",-1.9
*CAPEX,4.5,5.6,20.4,42.6,180.4,323.6
자본총계,425.6,640.3,562.9,"1,076.8","1,225.3",13.8
지배주주지분,425.6,638.3,565.1,389.1,668.7,71.8
자본금,478.3,493.2,493.2,493.2,715.5,45.1
신종자본증권,,,251.9,199.9,100.0,-50.0
자본잉여금,"4,305.6","3,097.5","3,106.5","3,105.9","3,407.9",9.7
기타자본,"-3,138.7","-3,055.0","-3,055.0","-3,055.2","-3,055.2",0.0
기타포괄이익누계액,15.2,21.5,24.7,9.5,19.7,107.4
이익잉여금,"-1,234.9",81.1,-256.2,-364.2,-519.2,-42.6
*(지배)당기순이익,"3,343.9",91.1,-328.1,-96.7,-152.8,-58.0
비지배주주지분,,2.0,-2.2,687.7,556.6,-19.1
*(비지배)당기순이익,,,-4.1,-2.8,-80.4,"-2,803.6"
수권주식수,"1,000,000","1,000,000","1,000,000","1,000,000","1,000,000",0
1주당금액,"2,500","2,500","2,500","2,500","2,500",0
발행주식수,"19,133","19,727","19,727","19,727","28,621",45
보통주,"17,862","19,727","19,727","19,727","28,621",45
우선주,"1,271",,,,,
