항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"12,740.4","13,017.9","13,707.4","12,649.0","12,708.1",0.5
유동자산,902.5,"1,207.1","2,648.6","1,173.3","1,255.0",7.0
재고자산,319.2,597.9,313.1,265.8,426.4,60.4
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,18.0,6.0,10.9,23.6,,
매출채권및기타채권,424.4,485.0,474.4,402.0,611.7,52.2
당기법인세자산(선급법인세),,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,46.1,56.0,78.7,86.4,88.7,2.6
현금및현금성자산,94.8,62.2,130.0,395.5,128.1,-67.6
매각예정비유동자산및처분자산,,,"1,641.5",0.1,0.1,0.0
비유동자산,"11,837.9","11,810.8","11,058.8","11,475.7","11,453.0",-0.2
유형자산,"3,106.0","2,858.3","1,456.8","1,335.3","1,213.3",-9.1
무형자산,42.7,138.0,164.6,14.6,15.0,3.1
비유동생물자산,,,,,,
투자부동산,"8,485.7","8,550.6","9,020.5","8,603.7","8,479.7",-1.4
투자자산,138.9,193.7,350.5,"1,418.7","1,634.3",15.2
장기매출채권및기타채권,58.7,53.9,45.4,47.6,48.4,1.8
이연법인세자산,,,,,,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,5.8,16.2,21.0,55.8,62.3,11.7
기타금융업자산,,,,,,
*순자산1,"6,991.3","7,087.7","7,415.5","7,419.3","7,521.5",1.4
*순자산2,"6,948.6","6,949.7","7,250.9","7,404.7","7,506.5",1.4
부채총계,"5,749.1","5,930.2","6,291.9","5,229.7","5,186.6",-0.8
유동부채,"3,194.8","1,631.5","1,923.8","2,856.4","2,307.2",-19.2
단기사채,,,,,,
단기차입금,566.8,981.2,"1,220.0",812.8,"1,141.8",40.5
유동성장기부채,"2,125.4",146.5,116.1,"1,030.6",335.4,-67.5
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,5.8,2.7,15.3,16.4,7.5
매입채무및기타채무,379.8,375.7,430.6,440.5,603.4,37.0
유동종업원급여충당부채,,,,,,
단기충당부채,,,,,,
당기법인세부채(미지급법인세),64.8,64.4,45.7,459.1,104.9,-77.2
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,58.0,57.9,108.7,98.1,105.3,7.3
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,"2,554.3","4,298.7","4,368.1","2,373.3","2,879.4",21.3
사채,,297.4,308.0,,,
장기차입금,166.7,"1,654.0","1,491.6",343.5,"1,012.0",194.6
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,,,,
장기매입채무및기타채무,967.0,"1,012.5",966.0,874.0,825.2,-5.6
비유동종업원급여충당부채,1.2,,,0.5,,
장기충당부채,,,,,,
이연법인세부채,994.9,958.2,970.9,569.8,548.7,-3.7
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,424.5,376.7,631.6,585.5,493.5,-15.7
기타금융업부채,,,,,,
*이자발생부채,"2,858.9","3,079.2","3,135.7","2,186.9","2,489.1",13.8
*순부채,"2,746.1","3,011.0","3,000.7","1,767.9","2,361.0",33.5
*CAPEX,372.0,152.1,358.9,402.1,23.1,-94.3
자본총계,"6,991.3","7,087.7","7,415.5","7,419.3","7,521.5",1.4
지배주주지분,"6,991.5","7,087.9","7,415.7","7,419.5","7,521.7",1.4
자본금,137.1,137.1,137.1,137.1,137.1,0.0
신종자본증권,,,,,,
자본잉여금,,,,,,
기타자본,,-55.8,-112.4,-150.2,-283.3,-88.6
기타포괄이익누계액,-25.2,-25.5,-31.0,-86.6,-41.6,51.9
이익잉여금,"6,879.6","7,032.2","7,422.0","7,519.3","7,709.6",2.5
*(지배)당기순이익,253.1,201.9,436.2,130.3,222.8,71.0
비지배주주지분,-0.2,-0.2,-0.2,-0.2,-0.2,3.8
*(비지배)당기순이익,0.0,-0.0,0.0,-0.0,0.0,113.5
수권주식수,"80,000","80,000","80,000","80,000","80,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"27,415","27,415","27,415","27,415","27,415",0
보통주,"27,415","27,415","27,415","27,415","27,415",0
우선주,,,,,,
