항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
자산총계,"2,418.5","2,526.4","2,441.5","2,690.3","3,325.0","3,095.0",23.6,-6.9
유동자산,"1,572.7","1,635.1","1,501.1","1,468.6","1,398.7","1,841.0",-4.8,31.6
재고자산,514.4,617.2,580.3,700.7,697.1,,-0.5,
유동생물자산,,,,,,,,
당기손익-공정가치측정금융자산,,,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,,,
상각후원가측정유가증권,,,,,,,,
상각후원가측정금융자산,,,,,,,,
단기금융자산,65.0,46.6,53.9,55.8,37.7,,-32.4,
매출채권및기타채권,765.0,642.0,533.3,514.3,576.8,,12.2,
당기법인세자산(선급법인세),,,,,,,,
계약자산,,,,,,,,
반품(환불)자산,,,,,,,,
배출권,,,,,,,,
기타유동자산,9.2,22.3,14.6,8.8,7.7,,-12.4,
현금및현금성자산,219.1,307.0,319.0,189.1,79.4,,-58.0,
매각예정비유동자산및처분자산,,,,,,,,
비유동자산,845.8,891.3,940.4,"1,221.7","1,926.2",,57.7,
유형자산,748.7,712.0,737.8,"1,010.1","1,684.0",,66.7,
무형자산,39.7,42.4,75.2,85.0,103.1,,21.4,
비유동생물자산,,,,,,,,
투자부동산,,53.6,52.3,17.6,32.8,,86.4,
투자자산,46.7,49.4,42.0,62.8,70.6,,12.5,
장기매출채권및기타채권,6.4,6.3,7.8,9.1,9.1,,0.0,
이연법인세자산,4.3,27.6,10.4,22.1,21.7,,-1.9,
장기당기법인세자산,,,,,,,,
계약자산,,,,,,,,
반품(환불)자산,,,,,,,,
배출권,,,,,,,,
기타비유동자산,,,14.8,15.2,5.0,,-67.2,
기타금융업자산,,,,,,,,
*순자산1,"1,934.7","1,979.0","1,974.7","2,134.6","2,341.7",,9.7,
*순자산2,"1,895.0","1,936.7","1,899.6","2,049.6","2,238.6",,9.2,
부채총계,483.8,547.4,466.8,555.8,983.3,561.0,76.9,-43.0
유동부채,432.1,383.5,307.1,339.4,495.1,352.0,45.9,-28.9
단기사채,,,,,,,,
단기차입금,40.0,,,,100.0,,,
유동성장기부채,,,,,41.7,,,
당기손익-공정가치측정금융부채,,,,,,,,
상각후원가측정금융부채,,,,,,,,
유동금융부채,,,7.8,10.6,3.5,,-66.9,
매입채무및기타채무,324.7,290.4,284.6,299.8,294.1,,-1.9,
유동종업원급여충당부채,,,,,,,,
단기충당부채,,,,,,,,
당기법인세부채(미지급법인세),67.3,93.1,14.6,17.5,51.8,,196.6,
계약부채,,,,,,,,
반품(환불)부채,,,,,,,,
배출부채,,,,,,,,
기타유동부채,,,,11.5,4.1,,-64.4,
매각예정으로분류된처분자산에포함된부채,,,,,,,,
비유동부채,51.7,163.8,159.7,216.4,488.1,209.0,125.5,-57.2
사채,,,,,,,,
장기차입금,,,,67.4,398.3,,491.0,
당기손익-공정가치측정금융부채,,,,,,,,
상각후원가측정금융부채,,,,,,,,
비유동금융부채,,,7.0,4.8,1.5,,-67.5,
장기매입채무및기타채무,40.6,33.1,31.7,27.3,30.3,,11.0,
비유동종업원급여충당부채,,112.2,109.3,95.7,33.0,,-65.5,
장기충당부채,11.2,,,10.9,10.9,,0.0,
이연법인세부채,,,,,,,,
장기당기법인세부채(미지급법인세),,,,,,,,
계약부채,,18.5,11.6,10.4,14.1,,36.1,
반품(환불)부채,,,,,,,,
배출부채,,,,,,,,
기타비유동부채,,,,,,,,
기타금융업부채,,,,,,,,
*이자발생부채,40.0,,14.9,82.8,545.1,,558.6,
*순부채,-244.1,-353.5,-358.0,-162.1,427.9,-467.0,363.9,-209.1
*CAPEX,90.6,79.3,85.8,296.0,729.3,80.0,146.4,-89.0
자본총계,"1,934.7","1,979.0","1,974.7","2,134.6","2,341.7","2,534.0",9.7,8.2
지배주주지분,"1,934.7","1,979.0","1,974.7","2,134.6","2,341.7","2,534.0",9.7,8.2
자본금,139.0,139.0,139.0,139.0,139.0,139.0,0.0,0.0
신종자본증권,,,,,,,,
자본잉여금,240.1,240.4,240.6,255.8,255.8,,0.0,
기타자본,-220.7,-211.9,-203.4,-216.3,-216.3,,0.0,
기타포괄이익누계액,,-30.9,-30.9,-30.9,-30.9,,0.0,
이익잉여금,"1,776.2","1,842.4","1,829.4","1,986.9","2,194.1",,10.4,
*(지배)당기순이익,358.0,248.8,118.8,278.8,284.0,,1.9,
비지배주주지분,,,,,,,,
*(비지배)당기순이익,,,,,,,,
수권주식수,"60,000","60,000","60,000","60,000","60,000",,0,
1주당금액,"1,000","1,000","1,000","1,000","1,000",,0,
발행주식수,"13,900","13,900","13,900","13,900","13,900",,0,
보통주,"13,900","13,900","13,900","13,900","13,900",,0,
우선주,,,,,,,,
