항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"2,742.3","2,654.7","8,097.4","8,109.9","9,207.6",13.5
유동자산,583.2,548.9,"2,632.8","2,914.1","3,676.2",26.1
재고자산,53.7,55.2,780.3,967.4,906.9,-6.3
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,23.9,44.9,33.0,60.9,271.9,346.4
매출채권및기타채권,158.7,107.4,734.9,579.2,685.7,18.4
당기법인세자산(선급법인세),,,,8.3,3.3,-60.6
계약자산,,,,,,
반품(환불)자산,,,13.8,21.2,19.6,-7.7
배출권,,,,,,
기타유동자산,2.2,4.9,26.5,21.9,42.4,93.9
현금및현금성자산,344.6,336.5,"1,044.3","1,255.1","1,746.4",39.1
매각예정비유동자산및처분자산,,,,,,
비유동자산,"2,159.2","2,105.8","5,464.6","5,195.8","5,531.4",6.5
유형자산,496.7,495.1,"3,108.1","3,108.3","3,015.6",-3.0
무형자산,12.9,12.4,"1,674.9","1,539.1","1,489.8",-3.2
비유동생물자산,,,,,,
투자부동산,396.0,401.1,95.5,94.6,93.6,-1.1
투자자산,"1,238.4","1,183.8",204.7,295.0,358.3,21.4
장기매출채권및기타채권,,6.6,32.9,28.7,16.1,-44.0
이연법인세자산,15.1,6.7,328.6,107.6,538.4,400.4
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,8.9,11.5,9.9,-14.1
배출권,,,,,,
기타비유동자산,,,11.0,11.0,9.8,-10.8
기타금융업자산,,,,,,
*순자산1,"1,740.6","1,649.5","3,238.4","3,056.1","1,833.4",-40.0
*순자산2,"1,727.7","1,637.0","1,563.5","1,517.0",343.6,-77.3
부채총계,"1,001.8","1,005.2","4,859.0","5,053.8","7,374.2",45.9
유동부채,816.0,816.7,"3,244.0","3,410.8","5,393.1",58.1
단기사채,,,,,,
단기차입금,,,"1,738.3","1,719.1","1,969.5",14.6
유동성장기부채,659.7,673.3,346.9,252.4,448.1,77.5
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,0.1,0.1,,380.2,"1,747.9",359.7
매입채무및기타채무,143.1,138.5,964.6,889.8,"1,019.7",14.6
유동종업원급여충당부채,,,,,,
단기충당부채,,,94.8,97.6,98.7,1.1
당기법인세부채(미지급법인세),4.8,2.6,42.0,9.2,47.7,417.2
계약부채,,,6.5,9.4,9.2,-2.2
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,8.3,2.2,51.0,53.2,52.3,-1.7
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,185.7,188.5,"1,615.1","1,643.0","1,981.2",20.6
사채,,,13.6,15.4,621.4,"3,943.8"
장기차입금,0.6,0.4,249.3,439.1,187.3,-57.3
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,4.5,15.5,14.5,-5.9
장기매입채무및기타채무,,,,,,
비유동종업원급여충당부채,67.2,76.9,952.3,953.4,969.7,1.7
장기충당부채,3.6,4.4,72.4,66.1,65.9,-0.3
이연법인세부채,114.3,106.7,284.8,121.2,92.5,-23.7
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,38.2,32.5,29.8,-8.1
기타금융업부채,,,,,,
*이자발생부채,660.3,673.7,"2,352.5","2,628.5","3,532.5",34.4
*순부채,315.7,292.3,"1,275.3","1,322.5","1,524.1",15.3
*CAPEX,20.8,31.4,93.6,181.4,171.5,-5.5
자본총계,"1,740.6","1,649.5","3,238.4","3,056.1","1,833.4",-40.0
지배주주지분,"1,726.5","1,637.4","1,376.0","1,227.1",533.3,-56.5
자본금,104.9,104.9,110.0,115.4,115.4,0.0
신종자본증권,,,,,,
자본잉여금,"1,200.7","1,201.7","1,207.6","1,196.9","1,193.0",-0.3
기타자본,-7.1,-7.1,-7.3,-7.5,-7.6,-1.7
기타포괄이익누계액,11.5,12.3,-7.0,28.6,47.4,65.5
이익잉여금,416.5,325.6,72.7,-106.4,-814.9,-665.8
*(지배)당기순이익,0.7,-37.2,-224.6,-191.9,-708.9,-269.5
비지배주주지분,14.0,12.0,"1,862.4","1,829.0","1,300.1",-28.9
*(비지배)당기순이익,-6.3,-1.1,-147.5,-120.9,-638.1,-427.9
수권주식수,"50,000","50,000","50,000","50,000","50,000",0
1주당금액,"1,000","1,000","1,000","1,000","1,000",0
발행주식수,"10,490","10,490","11,003","11,540","11,540",0
보통주,"10,490","10,490","11,003","11,540","11,540",0
우선주,,,,,,
