항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
자산총계,"216,477.0","228,359.1","224,346.3","242,822.7","256,698.0","282,274.3",5.7,10.0
유동자산,"53,678.1","46,130.9","39,390.6","58,959.2","55,479.3","82,286.5",-5.9,48.3
재고자산,"1,099.9","1,161.5",624.0,416.8,540.2,,29.6,
유동생물자산,,,,,,,,
당기손익-공정가치측정금융자산,,12.4,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,,,
상각후원가측정유가증권,,,,,,,,
상각후원가측정금융자산,,,,,,,,
단기금융자산,"4,400.1","3,487.0","5,699.4","14,700.8","18,117.0",,23.2,
매출채권및기타채권,"31,071.2","27,803.6","15,346.7","13,535.5","12,331.9",,-8.9,
당기법인세자산(선급법인세),67.0,69.6,65.8,70.0,36.8,,-47.4,
계약자산,"1,987.6","2,085.6","3,369.3","2,307.1","3,310.9",,43.5,
반품(환불)자산,,,,,,,,
배출권,,,,,,,,
기타유동자산,859.1,968.3,914.3,786.0,928.6,,18.1,
현금및현금성자산,"13,099.5","10,542.9","13,371.0","14,926.9","11,325.0",,-24.1,
매각예정비유동자산및처분자산,"1,093.7",,,"12,216.2","8,889.0",,-27.2,
비유동자산,"162,798.9","182,228.3","184,955.7","183,863.5","201,218.6",,9.4,
유형자산,"19,115.4","18,777.5","16,401.3","15,895.6","15,088.2",,-5.1,
무형자산,943.9,998.4,"1,097.4","1,320.6","1,596.9",,20.9,
비유동생물자산,,,,,,,,
투자부동산,"12,415.4","14,169.1","13,919.6","13,579.1","12,959.7",,-4.6,
투자자산,"128,750.4","145,954.5","151,257.2","150,983.1","169,342.6",,12.2,
장기매출채권및기타채권,257.5,705.1,313.8,281.8,222.9,,-20.9,
이연법인세자산,"1,230.8","1,529.5","1,437.1","1,452.8","1,730.4",,19.1,
장기당기법인세자산,,,,,,,,
계약자산,,,,,,,,
반품(환불)자산,,,,,,,,
배출권,,,,,,,,
기타비유동자산,85.4,94.2,529.3,350.4,277.9,,-20.7,
기타금융업자산,,,,,,,,
*순자산1,"161,795.1","181,644.8","190,210.2","208,612.9","219,402.2",,5.2,
*순자산2,"160,851.2","180,646.4","189,112.8","207,292.3","217,805.3",,5.1,
부채총계,"54,681.9","46,714.3","34,136.1","34,209.8","37,295.8","40,879.5",9.0,9.6
유동부채,"39,436.1","30,395.3","22,448.0","21,332.6","28,192.7","29,822.3",32.2,5.8
단기사채,,,,,,,,
단기차입금,590.9,729.6,561.3,496.7,414.5,,-16.5,
유동성장기부채,"3,207.3","1,615.3","3,230.6","2,742.0","2,473.1",,-9.8,
당기손익-공정가치측정금융부채,,,,,,,,
상각후원가측정금융부채,,,,,,,,
유동금융부채,19.8,1.8,2.8,3.3,25.6,,686.5,
매입채무및기타채무,"30,584.4","23,459.7","14,721.0","14,247.3","13,474.6",,-5.4,
유동종업원급여충당부채,,,,,,,,
단기충당부채,627.7,524.3,482.6,370.6,307.1,,-17.1,
당기법인세부채(미지급법인세),"1,968.2","1,869.4",485.1,870.8,"1,329.9",,52.7,
계약부채,"1,077.5","1,597.0","1,831.3","1,928.1","1,705.5",,-11.6,
반품(환불)부채,,,,,,,,
배출부채,,,,,,,,
기타유동부채,850.9,598.4,382.0,605.1,825.8,,36.5,
매각예정으로분류된처분자산에포함된부채,509.6,,751.4,68.8,"7,636.6",,"11,006.2",
