항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"4,762.1","5,427.4","5,613.6","5,412.9","5,847.3",8.0
유동자산,"1,735.3","1,991.9","2,340.9","2,167.2","2,478.4",14.4
재고자산,480.8,676.1,612.5,579.5,659.7,13.8
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,46.3,40.3,497.7,443.3,624.8,40.9
매출채권및기타채권,818.7,865.8,758.2,627.3,687.5,9.6
당기법인세자산(선급법인세),,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,11.9,,,
기타유동자산,79.8,97.0,47.5,58.5,75.3,28.8
현금및현금성자산,309.7,216.0,413.0,458.6,431.0,-6.0
매각예정비유동자산및처분자산,,96.8,,,,
비유동자산,"3,026.8","3,435.5","3,272.7","3,245.7","3,368.8",3.8
유형자산,"2,272.1","2,856.6","2,683.2","2,664.2","2,784.8",4.5
무형자산,166.5,161.7,153.0,265.3,252.2,-4.9
비유동생물자산,,,,,,
투자부동산,176.3,97.3,79.7,68.6,80.6,17.6
투자자산,139.3,124.9,139.3,118.7,126.4,6.5
장기매출채권및기타채권,165.2,120.4,141.3,79.0,79.9,1.1
이연법인세자산,16.5,,,,,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,90.8,74.6,76.2,49.9,44.9,-10.0
기타금융업자산,,,,,,
*순자산1,"2,591.4","3,103.2","3,432.0","3,456.0","3,854.8",11.5
*순자산2,"2,424.9","2,941.5","3,279.0","3,190.7","3,602.6",12.9
부채총계,"2,170.7","2,324.2","2,181.6","1,956.9","1,992.5",1.8
유동부채,"1,580.1","1,828.6","1,617.7","1,465.9","1,658.9",13.2
단기사채,,,,,,
단기차입금,944.0,934.1,803.4,773.8,612.6,-20.8
유동성장기부채,72.7,253.7,146.7,0.1,122.3,"122,159.8"
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,0.6,7.0,256.7,225.6,-12.1
매입채무및기타채무,537.9,557.5,519.2,402.4,630.2,56.6
유동종업원급여충당부채,,,,,,
단기충당부채,,,,,,
당기법인세부채(미지급법인세),21.5,35.7,133.0,31.0,67.5,117.7
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,3.3,1.1,0.7,0.4,-41.5
기타유동부채,4.0,43.6,7.2,1.2,0.3,-73.6
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,590.6,495.6,563.9,491.0,333.6,-32.1
사채,60.0,,,,,
장기차입금,267.6,129.9,152.7,223.0,7.5,-96.6
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,126.6,130.9,143.5,9.8,9.5,-3.1
장기매입채무및기타채무,26.3,15.1,6.6,3.8,6.7,76.4
비유동종업원급여충당부채,56.2,53.2,66.1,20.6,11.6,-43.6
장기충당부채,53.9,58.1,58.1,58.1,58.2,0.2
이연법인세부채,,108.3,136.8,175.6,240.0,36.6
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,"1,344.3","1,317.8","1,115.5","1,013.1",759.4,-25.0
*순부채,990.5,"1,067.8",210.6,126.6,-285.9,-325.9
*CAPEX,152.8,207.9,259.3,118.1,114.3,-3.2
자본총계,"2,591.4","3,103.2","3,432.0","3,456.0","3,854.8",11.5
지배주주지분,"1,860.6","2,270.8","2,364.4","2,328.8","2,624.6",12.7
자본금,146.1,146.1,146.1,146.1,146.1,0.0
신종자본증권,,,,,,
자본잉여금,180.3,180.3,217.6,219.5,242.3,10.4
기타자본,-115.3,-149.1,-149.1,-172.0,-174.7,-1.6
기타포괄이익누계액,-1.9,356.2,360.9,344.9,489.1,41.8
이익잉여금,"1,651.3","1,737.3","1,788.8","1,790.2","1,921.7",7.3
*(지배)당기순이익,82.7,120.3,206.4,37.4,180.3,382.5
비지배주주지분,730.8,832.4,"1,067.6","1,127.2","1,230.2",9.1
*(비지배)당기순이익,-21.7,24.1,49.1,49.5,102.5,107.1
수권주식수,"48,000","48,000","48,000","48,000","48,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"29,229","29,229","29,229","29,229","29,229",0
보통주,"29,229","29,229","29,229","29,229","29,229",0
우선주,,,,,,
