항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"8,734.6","9,196.9","10,051.1","10,848.8","13,216.0",21.8
유동자산,"4,103.5","4,679.6","4,309.9","4,738.9","6,838.5",44.3
재고자산,"1,085.5","1,171.0","1,192.9","1,195.5","1,614.3",35.0
유동생물자산,,,,,16.7,
당기손익-공정가치측정금융자산,,,,15.6,"1,540.0","9,742.4"
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,148.4,124.7,125.1,125.6,0.5
상각후원가측정금융자산,,,,,,
단기금융자산,"1,454.1","1,518.2",851.2,928.0,"1,131.6",21.9
매출채권및기타채권,775.6,907.9,"1,213.2","1,293.3","1,371.1",6.0
당기법인세자산(선급법인세),,,,,,
계약자산,,9.6,11.1,9.0,11.2,24.2
반품(환불)자산,,3.3,3.0,2.8,1.9,-33.4
배출권,,,,,,
기타유동자산,19.3,31.2,28.7,18.2,65.2,257.9
현금및현금성자산,497.3,890.0,873.8,"1,081.7",956.3,-11.6
매각예정비유동자산및처분자산,271.8,,11.3,69.6,4.6,-93.5
비유동자산,"4,631.1","4,517.3","5,741.2","6,109.9","6,377.5",4.4
유형자산,"2,335.1","2,360.7","3,213.0","3,461.2","3,343.5",-3.4
무형자산,199.0,179.0,263.2,226.9,242.3,6.8
비유동생물자산,,,,,7.8,
투자부동산,297.2,324.1,425.1,309.3,418.3,35.2
투자자산,"1,774.3","1,627.5","1,817.2","2,037.4","2,284.9",12.2
장기매출채권및기타채권,25.5,26.0,22.6,61.3,15.6,-74.6
이연법인세자산,,,,,22.9,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,,,,13.9,42.3,204.6
기타금융업자산,,,,,,
*순자산1,"7,104.1","7,490.1","7,598.5","7,808.0","8,806.2",12.8
*순자산2,"6,905.0","7,311.0","7,335.2","7,581.1","8,563.9",13.0
부채총계,"1,630.5","1,706.8","2,452.6","3,040.8","4,409.8",45.0
유동부채,"1,356.9","1,543.2","1,782.9","2,306.6","3,801.3",64.8
단기사채,,,,,,
단기차입금,510.5,512.8,745.4,"1,163.5","2,018.9",73.5
유동성장기부채,2.5,9.6,11.4,10.6,78.4,637.5
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,5.5,1.2,143.3,160.5,165.8,3.3
매입채무및기타채무,585.2,679.8,726.6,670.2,950.5,41.8
유동종업원급여충당부채,,,,,,
단기충당부채,5.6,,,,1.5,
당기법인세부채(미지급법인세),121.4,214.9,40.9,90.0,453.4,403.7
계약부채,,,,,,
반품(환불)부채,,10.6,10.1,9.6,8.9,-7.0
배출부채,,,,,,
기타유동부채,126.2,114.3,105.2,202.1,123.8,-38.8
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,273.6,163.7,669.7,734.3,608.5,-17.1
사채,,,,,,
장기차입금,54.2,44.6,229.2,339.6,247.2,-27.2
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,27.1,0.1,329.8,283.3,247.5,-12.6
장기매입채무및기타채무,,38.1,32.3,29.2,28.9,-1.0
비유동종업원급여충당부채,49.6,33.4,7.0,,4.2,
장기충당부채,32.5,21.7,23.2,30.5,32.3,5.8
이연법인세부채,110.2,25.7,48.1,51.6,48.4,-6.2
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,0.0,,,,
기타금융업부채,,,,,,
*이자발생부채,567.3,567.0,"1,456.6","1,949.7","2,755.4",41.3
*순부채,"-1,318.9","-1,830.2",-305.4,-94.3,-959.0,-917.0
*CAPEX,158.3,247.2,524.8,469.8,266.1,-43.4
자본총계,"7,104.1","7,490.1","7,598.5","7,808.0","8,806.2",12.8
지배주주지분,"7,104.1","7,490.1","7,598.5","7,802.1","8,795.5",12.7
자본금,84.5,84.5,84.5,84.5,84.5,0.0
신종자본증권,,,,,,
자본잉여금,362.7,361.6,357.5,360.8,357.5,-0.9
기타자본,-38.7,-40.9,-35.2,-38.6,-36.1,6.5
기타포괄이익누계액,293.9,197.9,192.9,189.0,40.8,-78.4
이익잉여금,"6,401.7","6,887.0","6,998.7","7,206.4","8,348.7",15.8
*(지배)당기순이익,510.5,514.7,169.9,208.2,874.1,319.8
비지배주주지분,,,,5.9,10.7,81.7
*(비지배)당기순이익,,,,-0.1,-1.2,-982.9
수권주식수,"7,000","7,000","7,000","7,000","7,000",0
1주당금액,"5,000","5,000","5,000","5,000","5,000",0
발행주식수,"1,690","1,690","1,690","1,690","1,690",0
보통주,"1,690","1,690","1,690","1,690","1,690",0
우선주,,,,,,
