항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"6,868.4","9,171.6","9,833.3","11,197.2","12,096.0",8.0
유동자산,"2,667.5","4,148.3","4,402.9","5,386.5","6,217.6",15.4
재고자산,620.9,"1,074.8","1,215.0","1,352.5","1,618.4",19.7
유동생물자산,387.5,512.2,732.3,935.3,922.9,-1.3
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,258.2,388.0,371.8,400.5,523.9,30.8
매출채권및기타채권,949.1,"1,165.6","1,433.5","1,577.6","1,730.1",9.7
당기법인세자산(선급법인세),,,,0.1,0.1,-16.5
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,113.3,142.2,163.4,189.0,242.4,28.3
현금및현금성자산,338.6,865.5,487.0,931.6,"1,179.7",26.6
매각예정비유동자산및처분자산,,,,,,
비유동자산,"4,200.9","5,023.3","5,430.4","5,810.7","5,878.4",1.2
유형자산,"2,657.7","2,845.7","3,604.8","4,225.1","4,296.5",1.7
무형자산,69.6,74.0,87.0,84.6,71.0,-16.1
비유동생물자산,57.3,55.4,124.1,120.5,142.3,18.1
투자부동산,37.4,38.3,17.6,17.9,17.8,-0.8
투자자산,"1,289.2","1,923.1","1,036.0",703.2,516.1,-26.6
장기매출채권및기타채권,39.5,37.9,43.7,38.3,61.8,61.2
이연법인세자산,,,10.1,18.9,54.0,186.2
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,50.3,49.0,506.9,602.2,719.0,19.4
기타금융업자산,,,,,,
*순자산1,"3,348.2","3,311.2","3,312.9","3,840.4","4,297.6",11.9
*순자산2,"3,278.6","3,237.2","3,225.9","3,755.8","4,226.6",12.5
부채총계,"3,520.2","5,860.4","6,520.4","7,356.8","7,798.4",6.0
유동부채,"3,097.3","4,677.5","5,075.1","6,090.0","6,609.5",8.5
단기사채,,,,,,
단기차입금,"2,198.7","3,589.6","3,643.9","3,931.6","4,655.0",18.4
유동성장기부채,127.4,169.0,259.2,608.6,295.8,-51.4
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,14.0,4.4,68.8,87.4,121.7,39.2
매입채무및기타채무,514.8,729.8,920.3,"1,137.4","1,190.4",4.7
유동종업원급여충당부채,,,,,,
단기충당부채,,,,,4.6,
당기법인세부채(미지급법인세),133.7,63.4,80.0,99.0,89.3,-9.8
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,108.7,121.4,102.9,225.9,252.8,11.9
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,423.0,"1,182.9","1,445.2","1,266.8","1,188.8",-6.2
사채,,498.2,399.1,,,
장기차입금,280.2,571.5,555.4,677.8,580.4,-14.4
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,3.2,2.1,386.2,493.5,527.5,6.9
장기매입채무및기타채무,0.9,1.4,1.4,2.7,1.9,-30.8
비유동종업원급여충당부채,38.0,42.3,51.7,51.5,26.3,-48.8
장기충당부채,,,,,,
이연법인세부채,100.6,67.4,51.4,41.2,52.7,27.8
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,"2,606.3","4,828.3","5,279.8","5,751.0","6,156.5",7.0
*순부채,"2,175.0","3,815.3","4,584.8","4,607.2","4,646.3",0.8
*CAPEX,370.3,294.4,334.5,503.4,313.2,-37.8
자본총계,"3,348.2","3,311.2","3,312.9","3,840.4","4,297.6",11.9
지배주주지분,"3,226.5","3,165.4","3,195.7","3,699.6","4,130.7",11.7
자본금,118.9,118.9,118.9,118.9,118.9,0.0
신종자본증권,,,,,,
자본잉여금,"1,082.4",941.9,764.9,616.2,612.3,-0.6
기타자본,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
기타포괄이익누계액,63.2,-36.1,-20.3,-149.0,-124.1,16.6
이익잉여금,"1,962.1","2,140.7","2,332.3","3,113.5","3,523.7",13.2
*(지배)당기순이익,533.7,179.2,213.7,836.1,429.0,-48.7
비지배주주지분,121.7,145.8,117.2,140.8,166.9,18.5
*(비지배)당기순이익,22.8,5.8,-11.1,15.5,-4.9,-131.4
수권주식수,"60,000","60,000","60,000","60,000","60,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"23,780","23,780","23,780","23,780","23,780",0
보통주,"23,780","23,780","23,780","23,780","23,780",0
우선주,,,,,,
