항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"7,567.7","7,786.3","7,808.5","7,903.8","8,379.4",6.0
유동자산,"2,786.9","2,953.0","3,040.5","3,057.4","3,586.0",17.3
재고자산,810.3,828.8,705.0,935.4,"1,418.2",51.6
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,253.5,206.7,85.7,56.8,130.4,129.4
매출채권및기타채권,"1,409.2","1,662.7","1,876.6","1,595.0","1,708.8",7.1
당기법인세자산(선급법인세),,2.2,0.2,0.2,0.5,158.1
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,144.5,121.4,96.0,64.4,91.6,42.3
현금및현금성자산,169.4,131.2,277.1,405.7,236.5,-41.7
매각예정비유동자산및처분자산,,,,,,
비유동자산,"4,780.9","4,833.3","4,768.0","4,846.4","4,793.4",-1.1
유형자산,"3,766.1","3,816.7","3,754.0","3,662.5","3,624.0",-1.1
무형자산,45.5,64.2,55.9,30.8,84.3,173.8
비유동생물자산,,,,,,
투자부동산,893.1,884.8,876.4,878.5,853.3,-2.9
투자자산,35.5,37.2,41.5,126.5,131.9,4.3
장기매출채권및기타채권,40.7,30.3,31.7,124.2,77.1,-37.9
이연법인세자산,,,,0.0,,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,,,8.5,23.9,22.8,-4.8
기타금융업자산,,,,,,
*순자산1,"3,179.7","3,003.2","3,037.2","3,088.8","3,230.6",4.6
*순자산2,"3,134.2","2,939.0","2,981.3","3,058.1","3,146.3",2.9
부채총계,"4,388.1","4,783.1","4,771.3","4,814.9","5,148.9",6.9
유동부채,"2,929.9","3,708.9","2,731.1","2,776.2","3,670.9",32.2
단기사채,,,,,,
단기차입금,"1,391.3","2,250.2","1,095.9",707.2,290.9,-58.9
유동성장기부채,100.0,76.0,207.7,270.0,"1,110.0",311.1
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,8.7,44.3,30.3,85.5,103.9,21.5
매입채무및기타채무,951.8,851.3,925.7,"1,032.3","1,577.5",52.8
유동종업원급여충당부채,,,,,,
단기충당부채,96.1,38.6,14.6,10.4,14.5,39.6
당기법인세부채(미지급법인세),10.6,0.1,20.1,12.5,17.1,36.2
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,371.3,448.4,436.8,658.3,557.0,-15.4
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,"1,458.2","1,074.1","2,040.1","2,038.8","1,478.0",-27.5
사채,,104.0,,,284.5,
장기차입금,876.0,370.0,"1,420.0","1,393.0",515.3,-63.0
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,5.6,9.7,6.2,-35.9
장기매입채무및기타채무,14.1,17.1,25.6,28.1,30.9,9.9
비유동종업원급여충당부채,236.8,243.3,254.2,263.0,263.3,0.1
장기충당부채,,,25.3,29.1,23.5,-19.3
이연법인세부채,331.3,339.8,306.5,310.1,342.2,10.4
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,2.9,5.7,12.0,111.1
기타금융업부채,,,,,,
*이자발생부채,"2,367.3","2,800.2","2,727.9","2,389.6","2,220.4",-7.1
*순부채,"2,143.7","2,569.9","2,396.2","1,979.6","1,966.1",-0.7
*CAPEX,148.8,214.9,92.5,62.0,158.9,156.3
자본총계,"3,179.7","3,003.2","3,037.2","3,088.8","3,230.6",4.6
지배주주지분,"3,179.7","3,003.2","3,037.2","3,088.8","3,230.6",4.6
자본금,370.8,370.8,370.8,370.8,370.8,0.0
신종자본증권,,,,,,
자본잉여금,"1,371.6","1,371.6","1,371.6","1,371.6","1,371.6",0.0
기타자본,-6.9,-6.9,-6.9,-6.9,-6.9,0.0
기타포괄이익누계액,-1.4,-3.0,-0.2,-4.9,1.7,134.5
이익잉여금,"1,445.6","1,270.7","1,302.0","1,358.2","1,493.4",9.9
*(지배)당기순이익,-20.9,-144.4,36.0,48.2,149.5,210.2
비지배주주지분,,,,,,
*(비지배)당기순이익,,,,,,
수권주식수,"140,000","140,000","140,000","140,000","140,000",0
1주당금액,"1,000","1,000","1,000","1,000","1,000",0
발행주식수,"37,080","37,080","37,080","37,080","37,080",0
보통주,"37,080","37,080","37,080","37,080","37,080",0
우선주,,,,,,
