항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"8,962.0","8,895.8","11,173.1","11,665.3","13,210.0",13.2
유동자산,"3,496.2","3,822.0","5,334.8","5,538.9","6,476.2",16.9
재고자산,824.0,"1,108.2","1,135.8","1,194.4","1,747.6",46.3
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,110.1,
상각후원가측정금융자산,,,,,,
단기금융자산,244.1,312.6,504.0,390.3,432.9,10.9
매출채권및기타채권,"2,089.1","1,372.1","2,726.4","2,449.2","2,713.0",10.8
당기법인세자산(선급법인세),0.1,2.4,0.1,,,
계약자산,,,,,,
반품(환불)자산,,,61.3,,,
배출권,,,,,,
기타유동자산,152.8,334.4,361.4,414.5,500.0,20.6
현금및현금성자산,186.1,420.2,274.2,"1,089.4",972.4,-10.7
매각예정비유동자산및처분자산,,272.0,271.6,1.1,0.1,-88.0
비유동자산,"5,465.8","5,073.8","5,838.3","6,126.3","6,733.8",9.9
유형자산,"3,349.5","3,254.1","3,587.4","3,816.4","3,914.2",2.6
무형자산,872.8,630.2,892.5,821.4,803.6,-2.2
비유동생물자산,,,,,,
투자부동산,388.8,344.4,342.4,448.8,509.1,13.4
투자자산,746.0,720.9,854.0,"1,038.4","1,417.1",36.5
장기매출채권및기타채권,71.6,,,,,
이연법인세자산,35.9,124.2,160.9,,89.1,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,1.1,0.1,1.3,1.4,0.7,-49.1
기타금융업자산,,,,,,
*순자산1,"2,105.8","1,703.4","2,360.5","2,392.9","1,897.0",-20.7
*순자산2,"1,233.0","1,073.2","1,468.0","1,571.5","1,093.4",-30.4
부채총계,"6,856.3","7,192.4","8,812.6","9,272.4","11,313.0",22.0
유동부채,"5,127.0","5,512.5","7,164.4","7,256.1","9,218.3",27.0
단기사채,196.7,282.2,270.7,,,
단기차입금,"1,369.5","1,528.0","1,791.4","1,654.4","2,170.8",31.2
유동성장기부채,186.9,312.8,380.8,676.6,"1,350.3",99.6
당기손익-공정가치측정금융부채,,,,306.3,489.8,59.9
상각후원가측정금융부채,,,,,,
유동금융부채,133.7,118.2,259.9,164.9,124.6,-24.4
매입채무및기타채무,"3,128.6","3,032.0","4,100.8","4,027.2","4,665.1",15.8
유동종업원급여충당부채,,,,,,
단기충당부채,63.2,59.7,70.1,65.1,119.0,82.7
당기법인세부채(미지급법인세),19.3,8.7,35.5,84.9,89.0,4.9
계약부채,,7.2,1.5,1.8,1.0,-45.5
반품(환불)부채,,,60.6,,,
배출부채,,,,,,
기타유동부채,29.0,163.8,193.2,274.8,208.6,-24.1
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,"1,729.2","1,680.0","1,648.2","2,016.3","2,094.7",3.9
사채,100.2,200.6,196.6,501.2,760.8,51.8
장기차입금,631.3,584.0,541.7,612.1,389.7,-36.3
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,50.7,77.2,72.4,137.3,188.5,37.3
장기매입채무및기타채무,445.4,334.6,331.8,385.1,346.3,-10.1
비유동종업원급여충당부채,283.8,279.3,296.8,270.7,311.8,15.2
장기충당부채,16.1,15.0,19.1,28.4,18.5,-35.0
이연법인세부채,168.3,154.7,157.7,29.7,53.3,79.1
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,33.4,34.6,32.2,51.6,25.9,-49.8
기타금융업부채,,,,,,
*이자발생부채,"2,616.3","2,958.3","3,389.2","3,888.0","5,347.8",37.5
*순부채,"2,410.1","2,516.6","3,093.4","2,758.4","4,195.7",52.1
*CAPEX,523.4,414.3,395.5,408.4,415.2,1.7
자본총계,"2,105.8","1,703.4","2,360.5","2,392.9","1,897.0",-20.7
지배주주지분,"1,231.1",969.4,"1,106.5","1,140.7",945.7,-17.1
자본금,496.9,528.1,534.9,546.0,575.5,5.4
신종자본증권,,,,,,
자본잉여금,513.5,519.2,532.1,546.8,579.7,6.0
기타자본,-83.2,42.9,62.1,-5.4,-80.0,"-1,391.2"
기타포괄이익누계액,13.4,32.9,12.7,133.3,120.0,-10.0
이익잉여금,290.6,-153.7,-35.3,-80.0,-249.5,-211.8
*(지배)당기순이익,26.4,-304.9,101.2,-20.9,-150.4,-620.9
비지배주주지분,874.7,734.0,"1,254.0","1,252.2",951.3,-24.0
*(비지배)당기순이익,4.2,-97.8,77.6,236.5,121.8,-48.5
수권주식수,"400,000","400,000","400,000","400,000","400,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"99,380","105,617","106,977","109,196","115,094",5
보통주,"91,873","103,312","106,916","106,916","115,094",8
우선주,"7,507","2,305",61,"2,280",,
