항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
자산총계,"57,475.7","73,966.9","87,084.1","94,648.2","110,458.3","114,596.0",16.7,3.8
유동자산,"28,350.9","38,770.0","45,636.1","51,227.3","62,835.4","65,736.7",22.7,4.6
재고자산,"8,154.5","13,198.0","13,296.9","15,906.3","16,048.1",,0.9,
유동생물자산,,,,,,,,
당기손익-공정가치측정금융자산,,,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,,,
상각후원가측정유가증권,,,,,,,,
상각후원가측정금융자산,,,,,,,,
단기금융자산,141.6,403.0,"1,248.1",659.8,983.2,,49.0,
매출채권및기타채권,"11,138.3","12,455.0","12,929.7","10,444.1","10,368.5",,-0.7,
당기법인세자산(선급법인세),,,,,,,,
계약자산,,0.4,0.6,0.0,1.6,,"4,827.3",
반품(환불)자산,,,,,,,,
배출권,,,,,,,,
기타유동자산,"3,929.0","6,346.4","8,046.4","10,905.8","9,438.6",,-13.4,
현금및현금성자산,"4,613.8","6,367.2","10,001.2","13,307.1","25,280.7",,90.0,
매각예정비유동자산및처분자산,373.8,,113.1,4.2,714.7,,"16,961.8",
비유동자산,"29,124.8","35,196.9","41,448.0","43,420.9","47,622.9",,9.7,
유형자산,"14,266.1","17,136.9","18,219.6","18,976.7","18,981.1",,0.0,
무형자산,"9,539.3","14,724.4","18,813.8","18,954.6","19,771.9",,4.3,
비유동생물자산,,,,,,,,
투자부동산,,24.7,,,,,,
투자자산,"3,958.6","1,318.4","1,479.9","1,823.7","5,003.8",,174.4,
장기매출채권및기타채권,225.6,347.3,544.2,422.5,369.7,,-12.5,
이연법인세자산,764.5,"1,357.9","1,319.4","1,637.1","1,631.6",,-0.3,
장기당기법인세자산,,,,,,,,
계약자산,,0.0,0.7,0.0,1.8,,"4,811.3",
반품(환불)자산,,,,,,,,
배출권,,,,,,,,
기타비유동자산,370.7,287.3,"1,070.5","1,606.2","1,863.1",,16.0,
기타금융업자산,,,,,,,,
*순자산1,"21,809.5","26,357.5","28,553.6","29,897.3","39,315.6",,31.5,
*순자산2,"12,270.2","11,633.1","9,739.7","10,942.6","19,543.7",,78.6,
부채총계,"35,666.2","47,609.4","58,530.6","64,750.9","71,142.7","73,806.2",9.9,3.7
유동부채,"21,405.6","31,441.4","33,290.4","39,003.6","43,301.0","44,666.7",11.0,3.1
단기사채,,,,,,,,
단기차입금,"3,227.9","5,247.9","2,287.4","3,122.5","4,073.4",,30.4,
유동성장기부채,"1,232.5","3,097.5","2,754.2","3,843.5","3,753.6",,-2.3,
당기손익-공정가치측정금융부채,,,,,,,,
상각후원가측정금융부채,,,,,,,,
유동금융부채,16.4,0.4,309.3,328.9,332.0,,1.0,
매입채무및기타채무,"6,465.2","6,253.5","7,627.4","7,564.6","8,869.7",,17.3,
유동종업원급여충당부채,,,,,,,,
단기충당부채,749.4,704.2,788.0,859.9,688.6,,-19.9,
당기법인세부채(미지급법인세),979.5,333.8,253.8,377.4,967.9,,156.5,
계약부채,,1.1,0.4,2.1,,,,
반품(환불)부채,,,,,,,,
배출부채,,,,,,,,
기타유동부채,"8,734.8","15,803.0","19,270.0","22,904.7","24,362.5",,6.4,
매각예정으로분류된처분자산에포함된부채,,,,,253.3,,,
비유동부채,"14,260.6","16,167.9","25,240.1","25,747.3","27,841.7","29,139.6",8.1,4.7
사채,"3,791.6","3,922.5","8,325.8","7,973.6","9,820.2",,23.2,
장기차입금,"5,195.5","5,073.1","7,557.8","8,505.4","8,666.9",,1.9,
당기손익-공정가치측정금융부채,,,,,,,,
상각후원가측정금융부채,,,,,,,,
비유동금융부채,,8.2,539.9,"1,093.1","1,164.0",,6.5,
장기매입채무및기타채무,"1,023.2","1,597.4","2,683.5","2,292.5","2,493.1",,8.8,
비유동종업원급여충당부채,"3,323.8","4,643.5","5,148.7","5,048.3","4,995.0",,-1.1,
장기충당부채,,30.5,120.2,32.4,33.5,,3.2,
이연법인세부채,926.6,798.1,864.1,801.1,669.0,,-16.5,
장기당기법인세부채(미지급법인세),,,,,,,,
계약부채,,0.7,0.2,1.0,,,,
반품(환불)부채,,,,,,,,
배출부채,,,,,,,,
기타비유동부채,,94.0,,,,,,
기타금융업부채,,,,,,,,
*이자발생부채,"13,447.5","17,341.0","21,752.5","24,780.9","27,806.4",,12.2,
*순부채,"8,700.7","10,577.6","10,522.7","10,821.4","1,548.7","5,894.4",-85.7,280.6
*CAPEX,"1,416.2","1,724.8","1,538.4","1,893.9","1,661.0","1,910.6",-12.3,15.0
자본총계,"21,809.5","26,357.5","28,553.6","29,897.3","39,315.6","40,789.7",31.5,3.8
지배주주지분,"21,793.9","23,696.3","24,860.6","25,977.5","28,892.3","30,165.7",11.2,4.4
자본금,"2,656.5","2,656.5","2,656.5","2,656.5","2,656.5","2,659.0",0.0,0.1
신종자본증권,,,,,,,,
자본잉여금,"1,868.2","3,997.0","4,120.5","4,127.6","4,287.7",,3.9,
기타자본,,,,-4.8,-22.0,,-356.4,
기타포괄이익누계액,"4,358.0","3,312.0","3,324.3","3,386.2","3,850.1",,13.7,
이익잉여금,"12,911.2","13,730.8","14,759.3","15,812.0","18,120.1",,14.6,
*(지배)당기순이익,-482.5,323.3,"1,322.1","1,214.3","2,525.8",,108.0,
비지배주주지분,15.7,"2,661.2","3,693.0","3,919.8","10,423.2",,165.9,
*(비지배)당기순이익,5.0,169.2,302.2,433.1,491.8,,13.6,
수권주식수,"200,000","200,000","200,000","200,000","200,000",,0,
1주당금액,"5,000","5,000","5,000","5,000","5,000",,0,
발행주식수,"52,600","52,040","51,560","50,630","50,630",,0,
보통주,"52,600","52,040","51,560","50,630","50,630",,0,
우선주,,,,,,,,
