항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
자산총계,"25,732.7","29,329.3","33,408.7","33,455.9","38,597.3","41,040.0",15.4,6.3
유동자산,"3,737.7","4,983.7","4,196.4","4,312.1","5,023.0","5,330.0",16.5,6.1
재고자산,484.1,656.9,591.2,561.2,"1,053.2",,87.7,
유동생물자산,,,,,,,,
당기손익-공정가치측정금융자산,,,,,727.7,,,
기타포괄손익-공정가치측정금융자산,,,,,,,,
상각후원가측정유가증권,,,,,,,,
상각후원가측정금융자산,,,,,,,,
단기금융자산,827.9,"1,455.0","1,306.0","1,812.9",704.4,,-61.1,
매출채권및기타채권,"1,441.9","1,510.1",894.3,657.2,"1,141.9",,73.8,
당기법인세자산(선급법인세),0.1,,,,,,,
계약자산,,8.9,21.2,4.5,16.7,,272.7,
반품(환불)자산,,,,,,,,
배출권,,,,,,,,
기타유동자산,503.8,578.6,386.9,323.6,372.6,,15.1,
현금및현금성자산,480.0,774.2,996.7,952.6,"1,006.4",,5.7,
매각예정비유동자산및처분자산,,,,,,,,
비유동자산,"21,995.0","24,345.5","29,212.4","29,143.8","33,574.4",,15.2,
유형자산,"14,584.6","17,220.5","20,136.8","19,232.8","23,547.4",,22.4,
무형자산,151.9,133.7,106.6,97.7,98.6,,0.9,
비유동생물자산,,,,,,,,
투자부동산,638.7,"1,107.4","1,815.3","1,955.4","2,086.5",,6.7,
투자자산,928.0,376.4,766.9,"1,355.2","1,374.1",,1.4,
장기매출채권및기타채권,37.4,53.6,44.8,47.6,46.6,,-2.1,
이연법인세자산,177.3,241.8,277.1,315.9,186.7,,-40.9,
장기당기법인세자산,,,,,,,,
계약자산,,,,,,,,
반품(환불)자산,,,,,,,,
배출권,,,,,,,,
기타비유동자산,"5,477.1","5,212.1","6,064.8","6,139.4","6,234.5",,1.6,
기타금융업자산,,,,,,,,
*순자산1,"6,745.3","7,794.8","8,952.0","8,533.2","15,181.1",,77.9,
*순자산2,"6,593.4","7,661.1","8,845.4","8,435.6","15,082.5",,78.8,
부채총계,"18,987.4","21,534.5","24,456.7","24,922.7","23,416.2","22,250.0",-6.0,-5.0
유동부채,"5,777.6","7,813.2","7,753.8","5,967.1","3,902.1","3,640.0",-34.6,-6.7
단기사채,200.0,540.0,170.0,890.0,,,,
단기차입금,"1,595.0","2,215.7","3,174.2","1,462.9",615.8,,-57.9,
유동성장기부채,"2,447.2","2,776.7","2,650.8","2,368.9","1,695.1",,-28.4,
당기손익-공정가치측정금융부채,,,,,,,,
상각후원가측정금융부채,,,,,,,,
유동금융부채,34.2,,,10.7,,,,
매입채무및기타채무,"1,255.1","1,933.7","1,486.0",760.5,"1,301.3",,71.1,
유동종업원급여충당부채,,,,,,,,
단기충당부채,67.2,81.6,84.4,153.0,6.7,,-95.6,
당기법인세부채(미지급법인세),48.9,12.1,3.8,11.8,22.9,,92.9,
계약부채,,,,,,,,
반품(환불)부채,,,,,,,,
배출부채,,,,,,,,
기타유동부채,130.0,253.4,184.5,309.2,260.3,,-15.8,
매각예정으로분류된처분자산에포함된부채,,,,,,,,
비유동부채,"13,209.7","13,721.3","16,702.9","18,955.6","19,514.1","18,610.0",3.0,-4.6
사채,214.3,111.8,,,,,,
장기차입금,430.7,"1,714.3","2,059.7","1,534.9","2,427.0",,58.1,
당기손익-공정가치측정금융부채,,,,,,,,
상각후원가측정금융부채,,,,,,,,
비유동금융부채,"12,107.1","11,342.8","13,951.7","15,193.8","14,663.2",,-3.5,
장기매입채무및기타채무,17.9,178.8,591.9,"1,688.8","2,068.7",,22.5,
비유동종업원급여충당부채,74.8,39.3,11.6,26.7,50.7,,89.5,
장기충당부채,292.5,202.4,51.2,472.7,190.8,,-59.6,
이연법인세부채,32.1,32.6,0.3,4.5,0.1,,-97.4,
장기당기법인세부채(미지급법인세),,,,,,,,
계약부채,,,,,,,,
반품(환불)부채,,,,,,,,
배출부채,,,,,,,,
기타비유동부채,40.4,99.3,36.5,34.2,113.8,,232.9,
기타금융업부채,,,,,,,,
*이자발생부채,"16,939.1","18,701.3","22,006.5","21,351.3","19,360.6",,-9.3,
*순부채,"16,315.1","17,711.9","20,872.3","20,234.4","17,474.8","16,570.0",-13.6,-5.2
*CAPEX,"7,471.0","2,758.4","5,249.7","3,872.6","1,650.6","2,090.0",-57.4,26.6
자본총계,"6,745.3","7,794.8","8,952.0","8,533.2","15,181.1","18,790.0",77.9,23.8
지배주주지분,"6,487.6","7,495.9","8,291.4","7,723.2","12,866.0",,66.6,
자본금,"1,221.3","1,221.3","1,221.3","1,221.4","1,595.9","1,600.0",30.7,0.3
신종자본증권,,,,,,,,
자본잉여금,370.9,381.2,430.1,434.4,"1,877.8",,332.3,
기타자본,59.9,18.6,-34.8,-84.7,-84.7,,0.0,
기타포괄이익누계액,"2,313.3","2,573.0","2,738.4","2,127.8","2,951.0",,38.7,
이익잉여금,"2,522.2","3,301.7","3,936.5","4,024.4","6,526.0",,62.2,
*(지배)당기순이익,"1,206.9",764.7,905.1,87.9,"2,461.7",,"2,700.7",
비지배주주지분,257.7,298.9,660.6,810.1,"2,315.2",,185.8,
*(비지배)당기순이익,-175.0,18.1,105.1,187.4,604.2,,222.4,
수권주식수,"1,000,000","1,000,000","1,000,000","1,000,000","1,000,000",,0,
1주당금액,"5,000","5,000","5,000",500,500,,0,
발행주식수,"24,427","24,427","24,427","244,271","319,177",,31,
보통주,"24,427","24,427","24,427","244,271","319,177",,31,
우선주,,,,,,,,
