항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"4,274.5","4,542.0","5,034.3","4,854.3","5,864.3",20.8
유동자산,"2,449.8","2,518.9","3,077.5","3,053.9","4,322.7",41.5
재고자산,"1,017.2",992.6,"1,356.0",972.3,"1,624.6",67.1
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,,,,155.0,25.0,-83.9
매출채권및기타채권,"1,302.8","1,489.1","1,647.9","1,419.1","1,906.1",34.3
당기법인세자산(선급법인세),,,0.6,7.0,7.2,1.7
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,0.3,0.3,5.1,,
기타유동자산,3.6,3.7,8.6,2.3,20.1,783.4
현금및현금성자산,126.3,33.2,64.0,492.8,739.7,50.1
매각예정비유동자산및처분자산,,,,0.2,,
비유동자산,"1,824.7","2,023.0","1,956.8","1,800.4","1,541.6",-14.4
유형자산,"1,485.5","1,706.6","1,663.6","1,548.3","1,367.5",-11.7
무형자산,51.9,59.4,44.9,32.0,31.5,-1.6
비유동생물자산,,,,,,
투자부동산,,,,,,
투자자산,10.7,10.7,10.7,3.5,3.5,0.0
장기매출채권및기타채권,88.2,77.9,75.7,101.8,104.1,2.3
이연법인세자산,188.2,168.4,161.9,114.8,,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,,,,,35.0,
기타금융업자산,,,,,,
*순자산1,"2,140.7","2,186.9","2,210.8","2,273.0","3,224.2",41.9
*순자산2,"2,088.8","2,127.5","2,166.0","2,241.0","3,192.7",42.5
부채총계,"2,133.8","2,355.1","2,823.4","2,581.3","2,640.1",2.3
유동부채,"1,731.8","1,964.4","2,518.7","2,302.5","2,614.5",13.6
단기사채,,,,,,
단기차입금,718.0,954.4,"1,398.6","1,119.2",986.7,-11.8
유동성장기부채,,,,,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,9.1,8.4,9.1,8.0
매입채무및기타채무,978.2,957.8,"1,049.7","1,112.9","1,401.5",25.9
유동종업원급여충당부채,,33.0,38.6,34.4,43.9,27.6
단기충당부채,32.9,,,11.5,16.6,45.0
당기법인세부채(미지급법인세),2.5,6.2,5.1,5.5,144.5,"2,544.3"
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,3.2,6.4,4.5,0.0,-100.0
기타유동부채,0.2,9.8,11.1,6.2,12.2,97.3
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,402.0,390.7,304.8,278.7,25.6,-90.8
사채,,,,,,
장기차입금,185.6,150.0,,,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,21.3,15.8,9.7,-38.3
장기매입채무및기타채무,3.5,4.2,5.0,8.4,8.7,3.0
비유동종업원급여충당부채,205.9,236.6,278.5,254.5,4.0,-98.4
장기충당부채,7.1,,,,,
이연법인세부채,,,,,3.2,
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,903.5,"1,104.4","1,428.9","1,143.4","1,005.5",-12.1
*순부채,777.2,"1,071.1","1,364.9",495.5,240.8,-51.4
*CAPEX,263.7,388.2,64.9,111.8,88.7,-20.6
자본총계,"2,140.7","2,186.9","2,210.8","2,273.0","3,224.2",41.9
지배주주지분,"2,139.3","2,190.9","2,175.4","2,232.6","3,217.4",44.1
자본금,300.0,300.0,300.0,300.0,300.0,0.0
신종자본증권,,,,,,
자본잉여금,530.4,530.4,537.5,537.5,537.5,0.0
기타자본,,,,,,
기타포괄이익누계액,2.6,2.7,0.6,-6.0,3.0,150.2
이익잉여금,"1,306.3","1,357.8","1,337.3","1,401.2","2,376.9",69.6
*(지배)당기순이익,179.9,113.5,26.8,63.4,"1,024.2","1,516.0"
비지배주주지분,1.4,-4.0,35.5,40.4,6.9,-83.0
*(비지배)당기순이익,-4.6,-5.4,-1.0,7.9,-37.5,-576.8
수권주식수,"16,000","16,000","16,000","16,000","16,000",0
1주당금액,"5,000","5,000","5,000","5,000","5,000",0
발행주식수,"6,000","6,000","6,000","6,000","6,000",0
보통주,"6,000","6,000","6,000","6,000","6,000",0
우선주,,,,,,
