항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"3,708.5","3,760.4","4,243.4","4,414.5","5,323.5",20.6
유동자산,856.3,860.9,991.5,"1,183.5","1,581.7",33.6
재고자산,6.5,5.4,6.6,7.2,7.7,6.8
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,23.4,,,,
단기금융자산,39.8,1.0,26.6,28.5,5.4,-81.2
매출채권및기타채권,594.3,589.5,655.1,787.8,"1,185.6",50.5
당기법인세자산(선급법인세),,,,,,
계약자산,,,13.4,15.8,11.3,-28.4
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,57.8,64.1,55.3,84.4,56.6,-33.0
현금및현금성자산,158.0,177.5,234.4,259.9,315.2,21.3
매각예정비유동자산및처분자산,,,,,,
비유동자산,"2,852.1","2,899.5","3,251.9","3,231.0","3,741.8",15.8
유형자산,"2,290.1","2,351.0","2,518.9","2,518.3","2,682.0",6.5
무형자산,91.7,85.8,26.9,25.3,19.4,-23.4
비유동생물자산,,,,,,
투자부동산,,,,,,
투자자산,461.6,442.8,367.5,358.5,410.8,14.6
장기매출채권및기타채권,,,,,,
이연법인세자산,,,,,,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,8.7,19.8,338.7,329.0,629.6,91.4
기타금융업자산,,,,,,
*순자산1,"1,843.8","1,896.4","1,973.2","2,093.0","2,290.9",9.5
*순자산2,"1,752.1","1,810.6","1,946.3","2,067.7","2,271.5",9.9
부채총계,"1,864.7","1,864.0","2,270.2","2,321.5","3,032.6",30.6
유동부채,"1,316.6","1,021.5","1,324.7","1,301.3","1,354.0",4.0
단기사채,,,,,,
단기차입금,681.5,492.3,613.2,677.5,431.7,-36.3
유동성장기부채,103.6,101.1,119.6,,,
당기손익-공정가치측정금융부채,,30.0,20.0,,,
상각후원가측정금융부채,,,,,,
유동금융부채,23.0,2.0,94.3,234.8,278.0,18.4
매입채무및기타채무,493.7,370.1,452.5,345.1,584.8,69.4
유동종업원급여충당부채,,,,,,
단기충당부채,,,,,,
당기법인세부채(미지급법인세),11.1,21.9,23.1,20.9,31.2,49.1
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,3.7,4.1,2.0,22.9,28.4,23.8
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,548.1,842.4,945.4,"1,020.2","1,678.6",64.5
사채,,,,,,
장기차입금,318.5,612.8,550.0,652.0,"1,085.7",66.5
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,173.6,161.4,396.2,145.4
장기매입채무및기타채무,0.9,0.4,2.8,,,
비유동종업원급여충당부채,21.2,18.7,24.2,9.8,3.6,-63.0
장기충당부채,,,,,,
이연법인세부채,207.5,210.5,194.7,192.8,188.1,-2.5
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,4.1,4.9,18.2
기타금융업부채,,,,,,
*이자발생부채,"1,124.9","1,236.2","1,569.3","1,597.1","2,057.2",28.8
*순부채,966.9,"1,035.3","1,312.9","1,309.8","1,737.3",32.6
*CAPEX,107.5,165.8,131.2,105.2,340.1,223.3
자본총계,"1,843.8","1,896.4","1,973.2","2,093.0","2,290.9",9.5
지배주주지분,"1,827.5","1,883.0","1,922.7","2,035.0","2,222.2",9.2
자본금,150.0,150.0,150.0,150.0,150.0,0.0
신종자본증권,,,,,,
자본잉여금,437.3,436.4,431.7,432.1,432.0,-0.0
기타자본,-2.4,-2.7,-2.6,-3.5,-5.9,-65.9
기타포괄이익누계액,2.4,0.8,3.1,-2.3,5.0,318.7
이익잉여금,"1,240.2","1,298.5","1,340.6","1,458.7","1,641.1",12.5
*(지배)당기순이익,89.2,72.0,71.3,129.4,203.6,57.3
비지배주주지분,16.3,13.4,50.5,57.9,68.7,18.6
*(비지배)당기순이익,0.8,0.8,10.7,8.6,9.7,12.8
수권주식수,"100,000","100,000","100,000","100,000","100,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"30,000","30,000","30,000","30,000","30,000",0
보통주,"30,000","30,000","30,000","30,000","30,000",0
우선주,,,,,,
