항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"3,721.6","3,880.8","4,336.7","2,547.8","1,938.2",-23.9
유동자산,"3,073.0","2,647.7","2,004.0","1,383.1","1,163.9",-15.8
재고자산,446.9,629.4,872.6,538.2,405.6,-24.6
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,"1,250.0",,34.4,,
단기금융자산,"1,916.4",0.4,1.1,7.7,134.0,"1,650.5"
매출채권및기타채권,240.4,376.4,472.5,412.1,382.0,-7.3
당기법인세자산(선급법인세),21.4,8.1,11.1,1.2,0.2,-85.5
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,38.1,62.3,31.2,18.8,10.9,-41.9
현금및현금성자산,409.9,321.0,545.6,370.7,231.2,-37.6
매각예정비유동자산및처분자산,,,69.9,,,
비유동자산,648.5,"1,233.1","2,332.7","1,164.7",774.3,-33.5
유형자산,148.9,151.3,165.9,120.8,61.7,-48.9
무형자산,26.9,384.6,944.2,467.0,299.6,-35.9
비유동생물자산,,,,,,
투자부동산,61.4,86.9,21.7,61.6,34.7,-43.7
투자자산,30.0,30.4,104.5,0.4,0.3,-9.6
장기매출채권및기타채권,321.3,,397.3,187.0,78.3,-58.1
이연법인세자산,47.8,68.7,82.3,186.5,226.5,21.4
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,12.3,511.1,616.8,141.4,73.1,-48.3
기타금융업자산,,,,,,
*순자산1,"3,045.2","3,188.1","2,567.7","1,568.0","1,146.6",-26.9
*순자산2,"3,018.3","2,803.5","1,623.5","1,101.0",847.0,-23.1
부채총계,676.4,692.7,"1,769.0",979.8,791.6,-19.2
유동부채,651.3,653.2,967.3,664.8,613.0,-7.8
단기사채,,,,,,
단기차입금,,13.9,76.4,34.3,13.6,-60.4
유동성장기부채,,,262.5,205.6,141.6,-31.1
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,5.9,14.5,,
매입채무및기타채무,575.3,558.9,537.9,328.1,389.1,18.6
유동종업원급여충당부채,,,,,,
단기충당부채,25.6,23.7,26.2,35.4,29.4,-17.0
당기법인세부채(미지급법인세),,4.5,16.6,5.5,11.5,109.1
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,50.4,52.2,41.8,41.4,27.8,-32.8
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,25.1,39.5,801.7,314.9,178.6,-43.3
사채,,,,,,
장기차입금,,15.2,1.0,66.3,25.7,-61.3
당기손익-공정가치측정금융부채,,,447.5,66.9,76.0,13.6
상각후원가측정금융부채,,,,,,
비유동금융부채,,,324.6,142.7,49.6,-65.3
장기매입채무및기타채무,,,,14.6,11.6,-20.2
비유동종업원급여충당부채,,2.9,7.3,8.2,4.9,-40.0
장기충당부채,8.7,9.1,9.4,10.1,5.4,-46.5
이연법인세부채,,,,,,
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,16.4,12.3,11.9,6.1,5.5,-11.0
기타금융업부채,,,,,,
*이자발생부채,,29.1,"1,117.8",530.4,306.5,-42.2
*순부채,"-2,326.3","-1,542.0",572.2,125.3,-51.8,-141.3
*CAPEX,50.2,75.5,100.7,56.1,58.3,3.9
자본총계,"3,045.2","3,188.1","2,567.7","1,568.0","1,146.6",-26.9
지배주주지분,"3,034.3","3,188.1","2,474.9","1,567.5","1,137.7",-27.4
자본금,124.1,135.2,135.2,135.2,135.2,0.0
신종자본증권,,,,,,
자본잉여금,"1,475.9","1,715.5","1,742.0","1,744.6","1,753.0",0.5
기타자본,-14.6,-14.6,-654.7,-669.4,-669.4,0.0
기타포괄이익누계액,-20.4,-11.3,-6.6,-12.3,-16.6,-34.5
이익잉여금,"1,469.3","1,363.4","1,259.1",369.5,-64.5,-117.5
*(지배)당기순이익,82.0,-119.3,-112.4,-882.6,-433.4,50.9
비지배주주지분,10.9,,92.7,0.5,8.9,"1,604.4"
*(비지배)당기순이익,5.9,2.3,15.4,-95.7,-0.2,99.8
수권주식수,"50,000","50,000","50,000","50,000","50,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"24,823","27,033","27,033","27,033","27,033",0
보통주,"24,823","27,033","27,033","27,033","27,033",0
우선주,,,,,,
