항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
자산총계,"22,748.9","26,389.5","31,045.5","30,382.9","35,476.2","37,608.3",16.8,6.0
유동자산,"12,774.3","13,370.8","15,009.1","16,845.8","20,447.5","22,630.3",21.4,10.7
재고자산,"4,347.8","4,938.5","5,403.7","4,978.5","6,439.9",,29.4,
유동생물자산,,,,,,,,
당기손익-공정가치측정금융자산,,,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,,,
상각후원가측정유가증권,,,,,,,,
상각후원가측정금융자산,,,,,,,,
단기금융자산,879.4,836.7,845.1,"1,296.6","2,209.7",,70.4,
매출채권및기타채권,"3,171.6","3,553.8","3,773.2","3,462.7","3,999.6",,15.5,
당기법인세자산(선급법인세),22.7,44.2,55.9,61.5,98.5,,60.3,
계약자산,,,,,,,,
반품(환불)자산,,,,,,,,
배출권,,,,,,,,
기타유동자산,463.0,436.3,462.1,397.9,"1,282.0",,222.2,
현금및현금성자산,"3,889.7","3,561.3","4,469.0","6,648.8","6,417.8",,-3.5,
매각예정비유동자산및처분자산,,,,,,,,
비유동자산,"9,974.6","13,018.6","16,036.4","13,537.0","15,028.7",,11.0,
유형자산,"5,520.6","6,317.1","6,077.8","5,992.7","6,940.6",,15.8,
무형자산,"1,619.7","1,530.9","1,595.1","1,600.2","1,682.3",,5.1,
비유동생물자산,,,,,,,,
투자부동산,"1,046.3","1,036.3","1,752.3","1,837.8","2,049.2",,11.5,
투자자산,"1,521.5","3,841.7","5,451.6","3,088.0","2,933.2",,-5.0,
장기매출채권및기타채권,103.2,115.2,103.1,57.4,75.7,,32.0,
이연법인세자산,132.1,143.1,199.4,87.8,97.6,,11.1,
장기당기법인세자산,,,,,,,,
계약자산,,,,,,,,
반품(환불)자산,,,,,,,,
배출권,,,,,,,,
기타비유동자산,31.3,34.4,857.0,873.1,"1,250.1",,43.2,
기타금융업자산,,,,,,,,
*순자산1,"13,407.4","16,631.3","19,689.9","19,940.0","24,342.1",,22.1,
*순자산2,"11,787.8","15,100.4","18,094.8","18,339.8","22,659.9",,23.6,
부채총계,"9,341.5","9,758.2","11,355.5","10,442.9","11,134.1","11,236.1",6.6,0.9
유동부채,"5,517.2","4,694.3","6,228.8","5,949.6","5,252.5","5,977.0",-11.7,13.8
단기사채,,,,,,,,
단기차입금,"2,331.9","1,204.1","1,365.2","2,176.3","1,016.0",,-53.3,
유동성장기부채,274.3,284.3,"1,654.0",191.0,,,,
당기손익-공정가치측정금융부채,,,,,,,,
상각후원가측정금융부채,,,,,,,,
유동금융부채,97.5,5.5,106.0,187.1,137.3,,-26.6,
매입채무및기타채무,"2,432.6","2,652.2","2,576.7","2,515.7","3,164.7",,25.8,
유동종업원급여충당부채,79.9,88.1,103.4,132.3,134.6,,1.8,
단기충당부채,67.1,90.1,48.1,82.7,88.5,,7.0,
당기법인세부채(미지급법인세),217.7,343.9,362.2,611.1,665.8,,8.9,
계약부채,,,,,,,,
반품(환불)부채,,,,,,,,
배출부채,,,,,,,,
기타유동부채,16.2,26.1,13.2,53.4,45.4,,-14.9,
매각예정으로분류된처분자산에포함된부채,,,,,,,,
비유동부채,"3,824.3","5,063.9","5,126.7","4,493.2","5,881.6","5,256.8",30.9,-10.6
사채,499.1,499.5,,498.5,499.2,,0.1,
장기차입금,"1,223.5","1,837.1",797.1,138.7,824.6,,494.5,
당기손익-공정가치측정금융부채,,,,,,,,
상각후원가측정금융부채,,,,,,,,
비유동금융부채,,,708.0,693.8,"1,115.5",,60.8,
장기매입채무및기타채무,,,5.3,,,,,
비유동종업원급여충당부채,157.9,166.1,567.1,609.0,602.1,,-1.1,
장기충당부채,15.5,1.4,,,,,,
이연법인세부채,"1,922.6","2,549.8","3,049.0","2,553.1","2,840.1",,11.2,
장기당기법인세부채(미지급법인세),,,,,,,,
계약부채,,,,,,,,
반품(환불)부채,,,,,,,,
배출부채,,,,,,,,
기타비유동부채,5.7,10.0,0.1,0.2,0.2,,47.2,
기타금융업부채,,,,,,,,
*이자발생부채,"4,328.7","3,825.0","4,626.3","3,824.9","3,585.9",,-6.3,
*순부채,-86.3,-110.4,-203.8,"-3,733.6","-4,539.3","-7,207.3",-21.6,-58.8
*CAPEX,"1,442.8","1,270.5","1,262.0",900.0,"1,291.8","1,088.8",43.5,-15.7
자본총계,"13,407.4","16,631.3","19,689.9","19,940.0","24,342.1","26,372.1",22.1,8.3
지배주주지분,"12,295.2","15,445.7","18,434.6","18,348.5","22,189.5","24,211.0",20.9,9.1
자본금,221.6,221.6,221.6,221.6,221.6,220.7,0.0,-0.4
신종자본증권,,,,,,,,
자본잉여금,"4,109.1","4,106.8","4,104.6","4,104.6","4,104.6",,0.0,
기타자본,-159.4,-159.4,-159.4,-159.4,-159.4,,0.0,
기타포괄이익누계액,-671.1,"1,477.5","2,964.9",612.8,"1,692.4",,176.2,
이익잉여금,"8,795.0","9,799.2","11,302.9","13,569.0","16,330.3",,20.4,
*(지배)당기순이익,"1,086.9","1,130.6","1,662.8","1,476.6","2,980.7",,101.9,
비지배주주지분,"1,112.2","1,185.6","1,255.4","1,591.5","2,152.6",,35.3,
*(비지배)당기순이익,-140.2,-17.7,80.0,347.6,362.4,,4.2,
수권주식수,"100,000","100,000","100,000","100,000","100,000",,0,
1주당금액,500,500,500,500,500,,0,
발행주식수,"44,311","44,311","44,311","44,311","44,311",,0,
보통주,"44,311","44,311","44,311","44,311","44,311",,0,
우선주,,,,,,,,
