항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"3,761.3","5,744.5","6,804.5","8,734.0","9,645.2",10.4
유동자산,"2,237.7","2,748.1","3,303.5","4,349.0","4,025.0",-7.5
재고자산,253.2,243.9,110.4,159.4,313.4,96.6
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,627.1,858.6,485.0,"1,255.0",968.4,-22.8
매출채권및기타채권,874.0,776.8,751.8,454.0,694.6,53.0
당기법인세자산(선급법인세),,,,,0.0,
계약자산,141.0,172.5,479.4,"1,029.2",862.9,-16.1
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,38.2,33.1,32.6,18.8,32.7,73.4
현금및현금성자산,304.1,663.3,"1,444.4","1,432.5","1,153.0",-19.5
매각예정비유동자산및처분자산,,,,,,
비유동자산,"1,523.5","2,996.4","3,501.0","4,384.9","5,620.1",28.2
유형자산,490.8,700.2,814.9,943.6,"1,135.7",20.4
무형자산,39.5,48.5,53.6,83.0,102.5,23.5
비유동생물자산,,,,,,
투자부동산,,,,,,
투자자산,962.4,"2,219.1","2,606.8","3,330.3","4,349.2",30.6
장기매출채권및기타채권,,,,,,
이연법인세자산,30.0,27.9,22.2,25.6,27.6,7.7
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,0.8,0.7,3.5,2.3,5.1,117.1
기타금융업자산,,,,,,
*순자산1,"2,476.7","4,163.8","5,072.9","6,589.9","7,473.0",13.4
*순자산2,"2,437.2","4,115.3","5,019.3","6,506.9","7,370.5",13.3
부채총계,"1,284.5","1,580.7","1,731.7","2,144.1","2,172.1",1.3
유동부채,"1,081.9","1,054.5","1,027.1","1,272.7","1,152.6",-9.4
단기사채,,,,,,
단기차입금,46.4,,,,110.0,
유동성장기부채,7.2,18.6,18.0,7.9,28.3,257.8
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,0.4,7.6,23.4,24.4,30.0,23.3
매입채무및기타채무,607.8,500.4,493.8,779.4,616.0,-21.0
유동종업원급여충당부채,,,,,,
단기충당부채,40.6,34.7,36.0,50.2,46.7,-7.0
당기법인세부채(미지급법인세),152.2,322.2,162.9,267.1,108.2,-59.5
계약부채,227.3,171.0,292.9,143.7,213.3,48.5
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,,,,,,
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,202.7,526.2,704.6,871.4,"1,019.5",17.0
사채,,,,,,
장기차입금,22.6,83.2,79.2,111.2,132.9,19.5
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,57.0,46.6,56.3,20.9
장기매입채무및기타채무,2.9,53.7,39.1,17.0,0.1,-99.7
비유동종업원급여충당부채,2.1,18.8,21.4,23.6,21.6,-8.3
장기충당부채,39.0,8.7,13.0,8.0,27.2,240.3
이연법인세부채,136.1,361.9,495.0,665.0,781.4,17.5
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,76.2,101.8,176.4,190.1,354.7,86.6
*순부채,-780.8,"-1,352.0","-1,692.9","-2,444.8","-1,716.8",29.8
*CAPEX,251.4,228.8,103.2,204.7,265.6,29.8
자본총계,"2,476.7","4,163.8","5,072.9","6,589.9","7,473.0",13.4
지배주주지분,"2,126.9","3,667.5","4,497.7","5,924.6","6,695.3",13.0
자본금,67.8,67.8,67.8,67.8,67.8,0.0
신종자본증권,,,,,,
자본잉여금,213.0,213.0,213.0,213.0,213.0,0.0
기타자본,"-1,687.6",-100.5,-100.5,-101.3,-101.3,0.0
기타포괄이익누계액,163.3,-333.3,37.6,797.2,"1,085.8",36.2
이익잉여금,"3,370.5","3,820.5","4,279.9","4,947.9","5,430.0",9.7
*(지배)당기순이익,733.7,"1,964.8",486.8,479.1,522.4,9.1
비지배주주지분,349.8,496.3,575.1,665.3,777.8,16.9
*(비지배)당기순이익,116.7,159.3,83.6,95.1,115.2,21.1
수권주식수,"60,000","60,000","60,000","60,000","60,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"13,554","13,554","13,554","13,554","13,554",0
보통주,"13,554","13,554","13,554","13,554","13,554",0
우선주,,,,,,
