항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"41,095.2","45,026.6","43,571.3","40,601.6","49,238.0",21.3
유동자산,"16,613.8","20,724.4","19,458.5","16,286.2","21,720.8",33.4
재고자산,"1,787.9","1,988.3","1,791.7","1,136.9","1,976.3",73.8
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,"9,549.6","8,513.1","8,745.4","9,354.0",7.0
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,"6,634.1","1,025.9",117.8,618.5,"1,620.2",161.9
매출채권및기타채권,"4,340.5","4,601.6","3,793.9","2,852.3","4,945.1",73.4
당기법인세자산(선급법인세),,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,312.7,601.8,583.3,219.7,256.7,16.8
현금및현금성자산,"3,538.6","2,957.2","4,658.6","2,713.4","3,568.5",31.5
매각예정비유동자산및처분자산,,,,,,
비유동자산,"24,481.4","24,302.2","24,112.8","24,315.4","27,517.3",13.2
유형자산,"8,144.2","7,135.2","6,489.2","4,885.5","5,270.7",7.9
무형자산,"6,578.4","6,556.0","6,555.5",636.8,610.3,-4.2
비유동생물자산,,,,,,
투자부동산,"1,964.4","2,016.1","1,971.0","2,247.8","2,239.1",-0.4
투자자산,"7,319.7","8,116.3","8,116.6","16,393.3","19,262.2",17.5
장기매출채권및기타채권,66.4,86.8,88.0,20.6,4.8,-76.8
이연법인세자산,277.6,207.8,585.7,3.7,6.0,60.5
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,130.6,184.0,306.8,127.7,124.3,-2.6
기타금융업자산,,,,,,
*순자산1,"31,742.7","35,049.9","34,838.2","33,825.6","39,722.5",17.4
*순자산2,"25,164.3","28,493.9","28,282.7","33,188.8","39,112.2",17.9
부채총계,"9,352.5","9,976.7","8,733.1","6,776.0","9,515.5",40.4
유동부채,"7,105.0","7,685.3","5,625.9","3,719.2","5,933.4",59.5
단기사채,,,,,,
단기차입금,"1,005.2",970.2,958.3,893.6,902.5,1.0
유동성장기부채,,,115.7,101.0,108.9,7.9
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,,,,
매입채무및기타채무,"5,013.1","5,294.3","3,575.6","2,439.2","3,854.1",58.0
유동종업원급여충당부채,,,,,,
단기충당부채,3.8,,,,,
당기법인세부채(미지급법인세),815.4,"1,148.8",632.9,91.5,968.6,958.2
계약부채,,45.7,14.9,7.1,6.3,-10.1
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,267.5,226.3,328.5,186.8,93.0,-50.2
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,"2,247.5","2,291.4","3,107.2","3,056.8","3,582.0",17.2
사채,,,,,,
장기차입금,,,,,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,305.1,205.4,117.8,-42.6
장기매입채무및기타채무,110.0,121.8,117.3,110.0,95.4,-13.2
비유동종업원급여충당부채,118.8,44.7,36.5,22.9,1.4,-94.0
장기충당부채,"1,229.1","1,264.8","1,635.2","1,671.2","1,815.8",8.7
이연법인세부채,740.5,817.8,977.8,"1,017.8","1,528.9",50.2
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,49.1,42.3,35.3,29.5,22.6,-23.4
기타금융업부채,,,,,,
*이자발생부채,"1,005.2",970.2,"1,379.0","1,200.0","1,129.3",-5.9
*순부채,"-9,166.4","-12,560.4","-11,908.0","-10,877.4","-13,413.5",-23.3
*CAPEX,685.1,816.5,828.3,"1,273.4",877.9,-31.1
자본총계,"31,742.7","35,049.9","34,838.2","33,825.6","39,722.5",17.4
지배주주지분,"27,063.2","30,863.0","31,789.6","33,535.5","38,940.5",16.1
자본금,55.7,55.7,55.7,55.7,55.7,0.0
신종자본증권,,,,,,
자본잉여금,651.8,"1,333.4","1,318.3","1,318.3","1,318.3",0.0
기타자본,"-2,684.5","-1,955.5","-2,115.9","-2,117.2","-2,117.2",0.0
기타포괄이익누계액,"1,428.7","1,310.7","1,096.4","1,197.0","2,844.7",137.7
이익잉여금,"27,611.5","30,118.8","31,435.1","33,081.8","36,839.1",11.4
*(지배)당기순이익,"1,388.0","2,141.1","1,360.6","1,532.8","3,177.1",107.3
비지배주주지분,"4,679.5","4,186.9","3,048.5",290.1,782.1,169.6
*(비지배)당기순이익,403.9,350.2,314.8,25.0,6.6,-73.5
수권주식수,"1,600","1,600","1,600","1,600","1,600",0
1주당금액,"5,000","5,000","5,000","5,000","5,000",0
발행주식수,"1,113","1,113","1,113","1,113","1,113",0
보통주,"1,113","1,113","1,113","1,113","1,113",0
우선주,,,,,,
