항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"11,453.4","11,948.3","12,164.7","12,481.4","13,286.4",6.5
유동자산,"1,655.4","2,132.0","2,208.3","2,082.5","2,291.5",10.0
재고자산,533.0,678.0,736.3,680.7,884.9,30.0
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,150.0,305.0,350.0,60.0,136.6,127.7
매출채권및기타채권,860.8,857.5,766.9,955.4,877.9,-8.1
당기법인세자산(선급법인세),0.8,0.5,1.2,1.0,0.1,-85.3
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,22.8,182.8,257.1,192.4,178.2,-7.4
현금및현금성자산,87.9,108.2,96.7,193.0,213.7,10.7
매각예정비유동자산및처분자산,,,,,,
비유동자산,"9,798.1","9,816.3","9,956.4","10,398.9","10,994.8",5.7
유형자산,"2,090.7","2,040.8","2,038.5","2,028.0","2,113.5",4.2
무형자산,32.6,19.6,11.8,11.6,14.6,25.4
비유동생물자산,,,,,,
투자부동산,,,,,,
투자자산,"7,611.7","7,684.1","7,858.1","8,290.8","8,787.8",6.0
장기매출채권및기타채권,33.0,47.1,34.9,35.6,30.6,-13.8
이연법인세자산,7.1,9.0,13.0,18.2,17.5,-3.8
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,23.1,15.8,0.1,14.7,30.8,109.6
기타금융업자산,,,,,,
*순자산1,"8,632.8","8,959.0","9,221.0","9,735.1","10,389.1",6.7
*순자산2,"8,600.2","8,939.4","9,209.1","9,723.5","10,374.6",6.7
부채총계,"2,820.6","2,989.3","2,943.7","2,746.3","2,897.2",5.5
유동부채,"2,092.2","2,315.7","2,476.6","2,290.1","2,407.2",5.1
단기사채,,,,,,
단기차입금,137.2,696.0,723.7,760.0,664.8,-12.5
유동성장기부채,500.3,0.2,300.0,,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,7.6,8.5,14.0,63.3
매입채무및기타채무,"1,357.4","1,361.2","1,102.5","1,210.7","1,493.1",23.3
유동종업원급여충당부채,,,,,,
단기충당부채,0.6,2.1,14.0,0.8,9.8,"1,153.4"
당기법인세부채(미지급법인세),5.4,17.3,14.9,36.6,29.1,-20.4
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,91.3,238.9,314.1,273.4,196.3,-28.2
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,728.4,673.6,467.1,456.2,490.0,7.4
사채,299.3,299.6,,,,
장기차입금,0.2,,,,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,11.9,7.4,31.1,319.9
장기매입채무및기타채무,117.6,147.0,207.8,196.7,224.3,14.0
비유동종업원급여충당부채,29.6,33.0,43.2,45.2,32.7,-27.7
장기충당부채,,2.6,6.3,10.7,6.6,-38.4
이연법인세부채,281.6,178.2,183.0,183.5,181.6,-1.1
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,0.1,13.1,14.9,12.7,13.8,8.6
기타금융업부채,,,,,,
*이자발생부채,937.0,995.9,"1,043.1",776.0,709.9,-8.5
*순부채,699.1,582.7,596.4,523.0,359.6,-31.2
*CAPEX,67.9,50.4,79.9,98.8,134.3,36.0
자본총계,"8,632.8","8,959.0","9,221.0","9,735.1","10,389.1",6.7
지배주주지분,"8,619.7","8,945.5","9,206.7","9,720.2","10,373.1",6.7
자본금,231.9,231.9,231.9,231.9,231.9,0.0
신종자본증권,,,,,,
자본잉여금,"2,637.0","2,637.0","2,637.0","2,637.0","2,637.0",0.0
기타자본,,,,,,
기타포괄이익누계액,-87.7,-82.0,-41.9,-100.0,142.2,242.1
이익잉여금,"5,838.5","6,158.6","6,379.6","6,951.3","7,362.1",5.9
*(지배)당기순이익,406.5,467.3,365.8,683.9,490.7,-28.2
비지배주주지분,13.1,13.5,14.3,15.0,16.0,6.8
*(비지배)당기순이익,0.5,0.4,0.4,0.7,0.9,35.2
수권주식수,"15,000","15,000","15,000","15,000","15,000",0
1주당금액,"5,000","5,000","5,000","5,000","5,000",0
발행주식수,"4,638","4,638","4,638","4,638","4,638",0
보통주,"4,638","4,638","4,638","4,638","4,638",0
우선주,,,,,,
