항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
자산총계,"87,763.3","87,338.5","96,977.0","93,059.2","104,579.8","111,957.4",12.4,7.0
유동자산,"52,771.5","52,795.7","60,493.9","59,731.4","71,488.9","79,397.1",19.7,11.1
재고자산,"7,265.2","8,745.0","8,728.9","14,793.5","16,037.9",,8.4,
유동생물자산,,,,,,,,
당기손익-공정가치측정금융자산,,,,,"7,606.1",,,
기타포괄손익-공정가치측정금융자산,,,0.2,1.0,,,,
상각후원가측정유가증권,,,,,,,,
상각후원가측정금융자산,,,,,,,,
단기금융자산,"1,853.5","3,322.1","5,137.1","4,792.8","5,514.5",,15.1,
매출채권및기타채권,"16,183.4","25,186.4","28,233.6","23,492.3","20,937.2",,-10.9,
당기법인세자산(선급법인세),265.4,294.6,368.8,305.3,309.3,,1.3,
계약자산,"13,530.4",,,,,,,
반품(환불)자산,,,,,,,,
배출권,,,,,,,,
기타유동자산,"6,881.9","6,895.9","9,451.7","7,913.8","10,188.3",,28.7,
현금및현금성자산,"5,170.9","7,059.5","7,567.6","8,064.9","10,610.4",,31.6,
매각예정비유동자산및처분자산,"1,620.9","1,292.2","1,006.1",367.9,285.2,,-22.5,
비유동자산,"34,991.8","34,542.8","36,483.0","33,327.7","33,090.9",,-0.7,
유형자산,"6,297.1","5,735.4","5,119.3","3,506.0","3,639.8",,3.8,
무형자산,806.6,711.3,694.6,971.5,933.7,,-3.9,
비유동생물자산,,,,,,,,
투자부동산,"2,812.5","2,445.2","3,866.5","3,789.0","3,249.6",,-14.2,
투자자산,"8,993.0","8,312.0","7,835.0","7,424.7","7,680.3",,3.4,
장기매출채권및기타채권,"7,231.2","8,593.6","7,136.3","6,859.6","7,277.2",,6.1,
이연법인세자산,"8,589.7","8,507.5","8,485.5","7,763.3","7,029.4",,-9.4,
장기당기법인세자산,,,,,,,,
계약자산,,,,,,,,
반품(환불)자산,,,,,,,,
배출권,,,,,,,,
기타비유동자산,261.7,237.8,"3,345.8","3,013.5","3,280.9",,8.9,
기타금융업자산,,,,,,,,
*순자산1,"22,780.7","23,177.2","24,882.5","26,770.0","32,163.8",,20.1,
*순자산2,"21,974.1","22,465.9","24,187.9","25,798.5","31,230.1",,21.1,
부채총계,"64,982.6","64,161.2","72,094.5","66,289.2","72,416.0","73,912.9",9.2,2.1
유동부채,"52,697.4","49,928.5","50,847.1","49,363.8","50,489.6","52,247.4",2.3,3.5
단기사채,,,,,,,,
단기차입금,"10,386.2","11,416.8","8,436.2","3,997.8","3,604.0",,-9.8,
유동성장기부채,"5,755.9","3,882.7","5,631.7","8,927.3","2,378.6",,-73.4,
당기손익-공정가치측정금융부채,,,,,,,,
상각후원가측정금융부채,,,,,,,,
유동금융부채,227.7,45.4,794.8,751.4,845.6,,12.5,
매입채무및기타채무,"32,512.5","30,186.2","30,541.0","29,365.7","36,805.4",,25.3,
유동종업원급여충당부채,,,,,,,,
단기충당부채,,"1,482.2","2,052.0","1,669.0","1,689.4",,1.2,
당기법인세부채(미지급법인세),52.6,156.7,37.3,91.2,284.6,,212.0,
계약부채,,,,,,,,
반품(환불)부채,,,,,,,,
배출부채,,,,,,,,
기타유동부채,"3,762.5","2,758.5","3,354.2","4,561.4","4,882.0",,7.0,
매각예정으로분류된처분자산에포함된부채,,,,,,,,
비유동부채,"12,285.2","14,232.7","21,247.4","16,925.4","21,926.3","21,666.8",29.6,-1.2
사채,800.0,750.0,"3,400.0","2,616.7","4,657.9",,78.0,
장기차입금,"2,763.4","5,420.2","6,052.8","4,359.6","4,406.1",,1.1,
당기손익-공정가치측정금융부채,,,,,,,,
상각후원가측정금융부채,,,,,,,,
비유동금융부채,319.3,251.1,"4,763.4","4,522.5","4,087.2",,-9.6,
장기매입채무및기타채무,"1,238.8","1,071.9","1,048.3",276.2,"1,116.2",,304.1,
비유동종업원급여충당부채,"1,681.1","1,875.7","2,116.3","1,814.0","1,764.0",,-2.8,
장기충당부채,"2,203.5","3,396.2","2,537.3","2,254.8","2,923.5",,29.7,
이연법인세부채,162.7,162.6,382.8,143.6,146.0,,1.7,
장기당기법인세부채(미지급법인세),,,,,,,,
계약부채,,,,,,,,
반품(환불)부채,,,,,,,,
배출부채,,,,,,,,
기타비유동부채,"3,116.5","1,305.0",946.4,937.9,"2,825.5",,201.3,
기타금융업부채,,,,,,,,
