항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"5,199.3","6,708.4","8,161.4","7,761.3","9,066.1",16.8
유동자산,"2,269.0","3,418.3","4,380.9","3,635.1","4,988.9",37.2
재고자산,143.7,303.7,437.2,372.4,378.4,1.6
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,1.7,0.8,2.4,4.0,65.9
단기금융자산,74.4,66.0,88.5,100.5,86.0,-14.5
매출채권및기타채권,"1,227.3","1,945.5","2,032.9","1,900.3","2,367.8",24.6
당기법인세자산(선급법인세),7.2,40.0,9.8,24.9,15.0,-39.8
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,212.3,350.4,488.4,433.0,487.8,12.7
현금및현금성자산,604.1,711.1,"1,323.3",801.7,"1,593.9",98.8
매각예정비유동자산및처분자산,,,,,56.1,
비유동자산,"2,930.3","3,290.1","3,780.5","4,126.2","4,077.2",-1.2
유형자산,"1,684.1","1,926.9","2,480.5","2,825.6","2,617.8",-7.3
무형자산,391.3,546.5,564.6,596.6,563.3,-5.6
비유동생물자산,,,,,,
투자부동산,120.8,119.9,118.9,118.0,117.1,-0.8
투자자산,515.4,436.5,329.0,374.6,561.4,49.9
장기매출채권및기타채권,164.9,204.6,200.2,197.9,184.3,-6.8
이연법인세자산,13.9,19.2,75.0,,,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,40.0,36.4,12.2,13.6,33.2,144.4
기타금융업자산,,,,,,
*순자산1,"2,481.6","2,867.3","2,943.7","2,300.5","2,599.7",13.0
*순자산2,"2,090.4","2,320.8","2,379.1","1,703.8","2,036.3",19.5
부채총계,"2,717.7","3,841.1","5,217.8","5,460.8","6,466.4",18.4
유동부채,"1,792.7","2,756.7","3,817.0","3,410.8","4,652.1",36.4
단기사채,22.2,,,,,
단기차입금,252.0,449.6,460.8,992.6,802.7,-19.1
유동성장기부채,99.9,131.5,236.7,184.9,248.6,34.4
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,7.4,3.7,,104.8,
매입채무및기타채무,"1,341.4","2,034.9","2,940.3","2,168.5","3,291.8",51.8
유동종업원급여충당부채,,,,,,
단기충당부채,1.3,24.2,8.2,15.7,7.1,-54.6
당기법인세부채(미지급법인세),38.6,46.8,80.7,11.7,44.2,276.7
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,37.3,62.3,86.8,37.4,152.9,308.8
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,925.0,"1,084.4","1,400.7","2,050.0","1,814.3",-11.5
사채,,,,99.8,203.5,103.9
장기차입금,414.4,493.8,548.5,759.3,796.8,4.9
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,107.8,146.4,284.1,259.5,213.5,-17.7
장기매입채무및기타채무,124.2,103.9,167.9,222.6,203.1,-8.8
비유동종업원급여충당부채,64.6,130.7,117.8,101.7,83.3,-18.1
장기충당부채,214.0,209.7,282.5,598.0,267.4,-55.3
이연법인세부채,,,,9.1,33.9,274.7
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,12.8,
기타금융업부채,,,,,,
*이자발생부채,788.5,"1,132.7","1,424.3","2,188.7","2,177.4",-0.5
*순부채,177.4,390.7,67.3,"1,307.8",516.1,-60.5
*CAPEX,112.7,224.3,505.6,574.8,250.3,-56.5
자본총계,"2,481.6","2,867.3","2,943.7","2,300.5","2,599.7",13.0
지배주주지분,"1,621.2","1,748.4","1,794.0","1,532.1","1,605.5",4.8
자본금,112.2,112.2,112.2,112.2,112.2,0.0
신종자본증권,,,,,,
자본잉여금,469.2,469.2,469.2,469.2,471.8,0.6
기타자본,-8.0,16.5,7.7,16.7,36.9,120.6
기타포괄이익누계액,5.2,15.7,18.5,141.7,179.0,26.3
이익잉여금,"1,042.7","1,134.8","1,186.3",792.3,805.6,1.7
*(지배)당기순이익,51.3,128.1,81.7,-369.9,27.1,107.3
비지배주주지분,860.5,"1,118.9","1,149.7",768.4,994.1,29.4
*(비지배)당기순이익,42.3,59.6,61.6,-419.3,70.9,116.9
수권주식수,"100,000","100,000","100,000","100,000","100,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"22,435","22,435","22,435","22,435","22,435",0
보통주,"22,435","22,435","22,435","22,435","22,435",0
우선주,,,,,,
