항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"7,227.0","7,320.6","7,927.8","8,306.4","8,838.5",6.4
유동자산,"4,494.1","4,590.8","5,259.6","5,844.9","5,878.2",0.6
재고자산,"1,140.6","1,144.7","1,469.5","1,713.5","1,524.9",-11.0
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,123.0,687.8,898.8,30.7
기타포괄손익-공정가치측정금융자산,,104.9,35.7,51.2,44.9,-12.4
상각후원가측정유가증권,,,3.2,,,
상각후원가측정금융자산,,426.1,195.3,204.9,93.7,-54.3
단기금융자산,521.8,1.8,18.0,7.8,4.9,-36.5
매출채권및기타채권,"2,279.9","2,152.9","2,343.5","2,557.9","2,414.2",-5.6
당기법인세자산(선급법인세),,,,,,
계약자산,,,,,,
반품(환불)자산,,,14.7,17.9,10.3,-42.2
배출권,,,,,,
기타유동자산,75.8,85.6,56.0,55.1,46.7,-15.2
현금및현금성자산,476.0,674.8,762.8,548.8,839.7,53.0
매각예정비유동자산및처분자산,,,237.9,,,
비유동자산,"2,732.9","2,729.7","2,668.1","2,461.5","2,960.3",20.3
유형자산,"1,743.5","1,700.7","1,378.2","1,246.8","1,380.1",10.7
무형자산,272.9,217.3,164.2,123.7,167.1,35.0
비유동생물자산,,,,,,
투자부동산,8.9,8.5,49.9,49.2,45.3,-7.9
투자자산,204.5,277.0,536.5,833.9,859.6,3.1
장기매출채권및기타채권,349.5,353.7,370.2,70.1,346.3,394.3
이연법인세자산,69.3,82.3,88.8,81.5,83.6,2.6
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,11.9,,,,
배출권,,,,,,
기타비유동자산,84.3,78.5,80.4,56.3,78.3,39.0
기타금융업자산,,,,,,
*순자산1,"4,163.0","4,308.4","4,474.6","5,021.8","5,272.4",5.0
*순자산2,"3,890.2","4,091.1","4,310.4","4,898.1","5,105.3",4.2
부채총계,"3,064.0","3,012.2","3,453.2","3,284.6","3,566.0",8.6
유동부채,"2,805.4","2,713.5","3,083.6","3,021.9","3,255.0",7.7
단기사채,,,,,,
단기차입금,807.6,780.0,750.1,830.1,930.1,12.1
유동성장기부채,188.3,83.3,83.3,99.9,150.0,50.1
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,21.1,10.7,11.1,3.6
매입채무및기타채무,"1,724.9","1,768.2","2,045.5","1,899.9","1,981.7",4.3
유동종업원급여충당부채,,,,,,
단기충당부채,,,,0.0,0.1,931.2
당기법인세부채(미지급법인세),76.0,51.8,88.5,92.8,101.8,9.7
계약부채,,11.1,10.0,9.5,13.2,39.1
반품(환불)부채,,,51.4,51.9,42.7,-17.8
배출부채,,,,,,
기타유동부채,8.6,19.1,33.7,27.1,24.3,-10.2
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,258.5,298.6,369.6,262.7,311.1,18.4
사채,,99.6,99.8,,219.3,
장기차입금,106.7,53.3,150.0,150.0,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,17.2,6.4,10.0,56.7
장기매입채무및기타채무,25.9,27.7,29.2,1.8,0.8,-55.3
비유동종업원급여충당부채,15.8,10.5,15.9,12.1,13.7,13.6
장기충당부채,67.5,,,,,
이연법인세부채,42.7,30.7,20.7,57.3,27.2,-52.6
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,76.8,36.9,35.1,40.0,14.0
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,"1,102.6","1,016.3","1,121.5","1,097.0","1,320.5",20.4
*순부채,504.8,-189.6,1.5,-395.7,-556.5,-40.6
*CAPEX,140.7,188.3,126.4,52.6,238.0,352.2
자본총계,"4,163.0","4,308.4","4,474.6","5,021.8","5,272.4",5.0
지배주주지분,"3,918.9","4,053.2","4,229.6","4,776.6","4,991.8",4.5
자본금,524.2,524.2,524.2,524.2,524.2,0.0
신종자본증권,,,,,,
자본잉여금,521.4,521.4,527.2,552.2,552.2,0.0
기타자본,-459.3,-487.2,-528.3,-464.8,-464.7,0.0
기타포괄이익누계액,20.2,-0.7,13.8,47.0,47.8,1.9
이익잉여금,"3,312.4","3,495.5","3,692.7","4,118.1","4,332.2",5.2
*(지배)당기순이익,232.0,223.5,230.6,453.7,240.2,-47.1
비지배주주지분,244.1,255.2,245.0,245.2,280.7,14.5
*(비지배)당기순이익,-1.1,-3.7,-4.0,2.3,15.2,555.3
수권주식수,"200,000","200,000","200,000","200,000","200,000",0
1주당금액,"1,000","1,000","1,000","1,000","1,000",0
발행주식수,"52,421","52,421","52,421","52,421","52,421",0
보통주,"52,421","52,421","52,421","52,421","52,421",0
우선주,,,,,,
