항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"14,349.7","14,646.1","15,442.9","15,640.9","14,230.0",-9.0
유동자산,"5,602.8","5,063.2","6,923.7","8,784.8","5,549.7",-36.8
재고자산,60.9,203.3,175.1,"2,084.0","1,224.4",-41.3
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,55.9,252.3,727.1,499.4,-31.3
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,"1,155.7",308.7,182.2,189.0,3.7
단기금융자산,"1,525.1",31.5,"1,313.2",969.2,10.2,-99.0
매출채권및기타채권,"2,811.4","2,212.3","2,021.8","2,264.8","1,896.7",-16.3
당기법인세자산(선급법인세),,,,,13.3,
계약자산,,136.0,95.1,12.7,5.8,-54.2
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,185.2,24.9,"1,151.8",240.4,66.7,-72.3
현금및현금성자산,957.8,"1,243.7","1,605.5","1,940.6","1,644.1",-15.3
매각예정비유동자산및처분자산,62.4,,,363.6,,
비유동자산,"8,747.0","9,582.8","8,519.2","6,856.1","8,680.4",26.6
유형자산,"5,758.6","5,607.2","5,561.9","4,735.7","4,722.7",-0.3
무형자산,252.5,129.4,123.6,123.9,161.3,30.2
비유동생물자산,,,,,,
투자부동산,7.8,7.6,7.4,7.3,7.1,-2.6
투자자산,"2,694.8","2,601.8","2,212.8","1,293.7","3,124.1",141.5
장기매출채권및기타채권,,,,,,
이연법인세자산,20.8,187.5,176.3,270.9,256.0,-5.5
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,12.4,"1,049.4",437.2,424.7,409.1,-3.7
기타금융업자산,,,,,,
*순자산1,"6,974.2","5,998.8","6,089.9","5,213.1","5,335.6",2.4
*순자산2,"6,721.6","5,869.4","5,966.2","5,089.2","5,174.3",1.7
부채총계,"7,375.6","8,647.3","9,353.0","10,427.8","8,894.4",-14.7
유동부채,"4,662.3","4,329.1","4,499.8","5,399.7","4,221.6",-21.8
단기사채,497.9,299.1,,,,
단기차입금,634.8,621.6,997.7,603.6,66.4,-89.0
유동성장기부채,513.7,511.0,568.4,"1,562.5","1,204.7",-22.9
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,0.4,31.6,66.8,111.3
매입채무및기타채무,"2,873.8","2,717.2","2,741.8","2,192.4","2,385.5",8.8
유동종업원급여충당부채,,,,,,
단기충당부채,10.6,6.0,9.6,8.3,10.9,31.0
당기법인세부채(미지급법인세),84.5,74.1,87.3,44.5,279.3,528.0
계약부채,,,94.5,908.7,207.9,-77.1
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,47.1,100.0,0.0,48.1,0.0,-99.9
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,"2,713.2","4,318.2","4,853.2","5,028.1","4,672.9",-7.1
사채,998.0,"1,496.8","1,696.6","1,696.5","1,796.5",5.9
장기차입금,151.3,"1,081.0","1,095.2","1,206.2",712.1,-41.0
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,384.9,371.5,363.1,-2.3
장기매입채무및기타채무,5.9,5.6,7.2,6.6,4.6,-29.9
비유동종업원급여충당부채,59.9,80.9,66.0,60.0,20.9,-65.2
장기충당부채,109.0,139.2,145.4,8.0,7.5,-7.0
이연법인세부채,641.8,547.8,464.1,624.5,621.8,-0.4
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,967.0,993.8,"1,054.8","1,146.4",8.7
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,747.4,,,,,
기타금융업부채,,,,,,
*이자발생부채,"2,795.6","4,009.5","4,742.9","5,440.2","4,142.9",-23.9
*순부채,"1,837.8","1,554.2","1,619.1","2,242.1","1,810.3",-19.3
*CAPEX,142.7,234.2,304.6,234.3,301.1,28.5
자본총계,"6,974.2","5,998.8","6,089.9","5,213.1","5,335.6",2.4
지배주주지분,"6,391.8","5,394.4","5,508.8","4,757.1","4,903.1",3.1
자본금,300.0,300.0,300.0,300.0,300.0,0.0
신종자본증권,,,,,,
자본잉여금,440.8,441.3,450.9,450.9,450.9,0.0
기타자본,-139.4,-492.7,-492.7,-492.7,-485.1,1.6
기타포괄이익누계액,67.0,-11.9,-19.5,-21.6,-1.2,94.5
이익잉여금,"5,723.3","5,157.7","5,270.2","4,520.5","4,638.5",2.6
*(지배)당기순이익,226.3,-392.8,196.7,-676.2,216.1,131.9
비지배주주지분,582.4,604.4,581.1,456.0,432.5,-5.2
*(비지배)당기순이익,44.4,32.5,24.6,-102.9,49.5,148.1
수권주식수,"24,000","24,000","24,000","24,000","24,000",0
1주당금액,"5,000","5,000","5,000","5,000","5,000",0
발행주식수,"6,000","6,000","6,000","6,000","6,000",0
보통주,"6,000","6,000","6,000","6,000","6,000",0
우선주,,,,,,
