항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"7,468.8","7,697.3","7,154.2","7,505.8","6,991.0",-6.9
유동자산,"4,037.6","2,086.3","1,677.2","4,683.2","4,218.7",-9.9
재고자산,324.3,136.6,134.7,230.9,67.4,-70.8
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,105.6,83.6,139.3,261.7,87.9
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,33.9,852.0,27.1,26.6,-1.8
단기금융자산,49.6,8.3,11.1,"1,019.8",564.3,-44.7
매출채권및기타채권,"2,645.0",97.1,164.7,"2,804.3","3,048.5",8.7
당기법인세자산(선급법인세),0.3,,17.2,1.5,0.2,-88.4
계약자산,,528.4,242.7,203.2,120.8,-40.5
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,33.3,37.6,14.3,37.9,7.2,-81.1
현금및현금성자산,968.5,882.5,147.2,219.1,122.0,-44.3
매각예정비유동자산및처분자산,16.6,256.2,9.9,0.3,,
비유동자산,"3,431.2","1,058.7","1,099.5","2,792.9","2,729.6",-2.3
유형자산,517.3,295.8,291.0,286.2,316.7,10.7
무형자산,182.3,153.1,107.9,94.1,34.7,-63.1
비유동생물자산,,,,,,
투자부동산,285.5,235.5,225.0,227.6,187.6,-17.6
투자자산,290.4,301.5,253.8,301.3,295.0,-2.1
장기매출채권및기타채권,"2,111.6",0.6,2.2,"1,695.1","1,593.3",-6.0
이연법인세자산,37.1,69.2,33.3,2.6,0.7,-74.2
장기당기법인세자산,,,,,,
계약자산,,,175.6,175.1,294.7,68.3
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,7.1,2.8,10.5,10.9,6.9,-36.7
기타금융업자산,,"4,552.3","4,377.5",29.6,42.7,44.3
*순자산1,648.7,844.7,790.8,868.2,856.4,-1.4
*순자산2,466.5,691.6,682.9,774.0,821.7,6.2
부채총계,"6,820.0","6,852.6","6,363.3","6,637.6","6,134.6",-7.6
유동부채,"1,183.5","1,097.8",849.9,947.4,773.8,-18.3
단기사채,,65.5,38.6,0.9,77.3,"8,656.9"
단기차입금,310.0,265.0,230.6,200.8,301.0,49.9
유동성장기부채,84.6,105.0,55.5,124.5,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,7.2,42.1,48.8,18.9,49.7,163.2
매입채무및기타채무,562.4,473.4,440.8,531.2,283.1,-46.7
유동종업원급여충당부채,,,,,,
단기충당부채,49.8,44.6,18.2,50.0,56.6,13.2
당기법인세부채(미지급법인세),40.7,32.3,,17.3,3.4,-80.1
계약부채,126.4,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,2.6,25.7,17.4,3.9,2.7,-30.4
매각예정으로분류된처분자산에포함된부채,,44.3,,,,
비유동부채,235.3,233.7,148.1,125.4,24.0,-80.9
사채,,37.2,,64.6,,
장기차입금,157.4,118.6,124.5,,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,17.4,22.8,4.3,38.6,4.8,-87.5
장기매입채무및기타채무,3.8,0.8,11.3,9.6,9.4,-2.1
비유동종업원급여충당부채,0.1,0.0,6.0,11.0,9.1,-17.4
장기충당부채,56.6,53.2,2.0,1.6,0.7,-56.0
이연법인세부채,,,,,,
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,1.1,,,,
기타금융업부채,"5,401.2","5,521.0","5,365.3","5,564.8","5,336.8",-4.1
*이자발생부채,552.0,591.4,458.2,400.3,384.6,-3.9
*순부채,-465.2,-438.9,-633.3,"-1,001.9",-577.9,42.3
*CAPEX,15.1,4.0,1.2,15.7,2.2,-86.2
자본총계,648.7,844.7,790.8,868.2,856.4,-1.4
지배주주지분,480.3,627.9,525.6,805.6,763.8,-5.2
자본금,250.2,250.2,266.4,281.5,281.9,0.1
신종자본증권,,,,,,
자본잉여금,829.6,826.5,854.6,"1,055.6","1,034.6",-2.0
기타자본,-135.0,-89.4,-89.4,-89.4,-89.4,0.0
기타포괄이익누계액,-86.4,-179.9,-127.9,-111.2,-108.3,2.6
이익잉여금,-378.2,-179.5,-378.1,-330.9,-355.0,-7.3
*(지배)당기순이익,83.6,96.4,-196.0,47.8,-20.0,-142.0
비지배주주지분,168.5,216.8,265.2,62.6,92.6,47.9
*(비지배)당기순이익,62.6,46.9,30.9,20.5,8.7,-57.6
수권주식수,"300,000","300,000","300,000","300,000","300,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"49,190","49,190","52,438","55,445","55,529",0
보통주,"49,190","49,190","52,438","55,445","55,529",0
우선주,,,,,,
