항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"5,389.6","5,264.9","5,125.7","5,424.6","6,589.7",21.5
유동자산,"2,914.9","2,778.3","2,647.8","2,857.9","4,019.4",40.6
재고자산,673.9,632.1,570.9,703.1,"1,070.3",52.2
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,188.6,132.9,196.7,333.4,342.4,2.7
매출채권및기타채권,"1,844.1","1,688.1","1,804.9","1,710.5","2,321.7",35.7
당기법인세자산(선급법인세),,3.0,,0.0,,
계약자산,,34.3,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,2.4,2.3,12.5,9.5,17.9,88.5
현금및현금성자산,205.9,285.7,62.8,101.3,267.1,163.7
매각예정비유동자산및처분자산,,,,,,
비유동자산,"2,474.6","2,486.7","2,478.0","2,566.7","2,570.2",0.1
유형자산,"2,100.2","2,084.3","2,131.8","2,232.4","2,328.9",4.3
무형자산,70.0,69.9,68.6,62.4,31.0,-50.3
비유동생물자산,,,,,,
투자부동산,81.5,80.2,79.0,77.7,0.5,-99.3
투자자산,174.6,202.6,150.4,143.5,151.6,5.6
장기매출채권및기타채권,48.3,49.5,47.6,50.2,55.3,10.2
이연법인세자산,,,,,0.3,
장기당기법인세자산,,,,,,
계약자산,,0.1,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,0.1,0.1,0.6,0.6,2.7,363.3
기타금융업자산,,,,,,
*순자산1,"2,601.1","2,604.1","2,567.3","2,635.6","2,681.2",1.7
*순자산2,"2,531.1","2,534.2","2,498.7","2,573.3","2,650.2",3.0
부채총계,"2,788.4","2,660.9","2,558.5","2,789.0","3,908.5",40.1
유동부채,"1,931.3","1,475.0","1,680.7","1,923.1","2,465.4",28.2
단기사채,,,,,,
단기차입금,56.8,78.5,121.3,300.1,552.0,84.0
유동성장기부채,451.9,,405.2,494.9,91.4,-81.5
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,40.8,36.8,53.2,116.9,45.5,-61.0
매입채무및기타채무,"1,350.9","1,322.2","1,075.2",997.8,"1,746.6",75.0
유동종업원급여충당부채,,,,,,
단기충당부채,,,,,,
당기법인세부채(미지급법인세),0.1,0.0,0.1,9.1,3.5,-61.5
계약부채,,0.3,0.3,0.3,2.2,745.9
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,30.9,37.2,25.5,4.0,24.1,496.7
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,857.1,"1,185.9",877.8,865.9,"1,443.1",66.7
사채,,199.4,199.7,,299.1,
장기차입금,559.7,697.9,312.1,462.9,824.2,78.0
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,30.6,12.5,38.9,80.6,22.2,-72.5
장기매입채무및기타채무,0.0,0.0,0.0,0.1,1.0,"1,283.8"
비유동종업원급여충당부채,15.0,11.0,9.0,2.0,4.8,138.8
장기충당부채,0.5,0.5,0.2,49.2,0.9,-98.3
이연법인세부채,250.8,262.8,248.0,270.8,290.9,7.4
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,1.4,1.2,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,0.5,0.4,68.5,0.3,,
기타금융업부채,,,,,,
*이자발생부채,"1,068.3",975.7,"1,094.6","1,285.0","1,777.5",38.3
*순부채,716.8,562.7,877.8,969.7,"1,224.6",26.3
*CAPEX,60.1,30.4,55.8,76.4,93.8,22.6
자본총계,"2,601.1","2,604.1","2,567.3","2,635.6","2,681.2",1.7
지배주주지분,"2,589.2","2,591.9","2,567.3","2,635.6","2,681.2",1.7
자본금,208.0,208.0,208.0,208.0,208.0,0.0
신종자본증권,,,,,,
자본잉여금,242.1,242.1,242.6,242.6,242.6,0.0
기타자본,-18.7,-18.7,-15.7,-15.7,-15.7,0.0
기타포괄이익누계액,-25.3,-1.0,-50.9,-62.5,-46.6,25.5
이익잉여금,"2,183.0","2,161.5","2,183.3","2,263.3","2,292.9",1.3
*(지배)당기순이익,14.0,0.9,54.6,95.1,58.5,-38.4
비지배주주지분,12.0,12.1,,,,
*(비지배)당기순이익,0.6,0.0,-0.0,,,
수권주식수,"15,600","15,600","15,600","15,600","15,600",0
1주당금액,"5,000","5,000","5,000","5,000","5,000",0
발행주식수,"4,160","4,160","4,160","4,160","4,160",0
보통주,"4,160","4,160","4,160","4,160","4,160",0
우선주,,,,,,
