항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"5,091.8","4,701.2","4,199.9","3,859.8","3,885.8",0.7
유동자산,"1,726.3","1,791.5","1,549.2","1,793.7","1,805.5",0.7
재고자산,17.8,39.3,35.5,17.1,23.6,38.0
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,5.0,5.2,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,184.5,142.0,87.4,102.3,98.2,-4.1
매출채권및기타채권,"1,249.2","1,327.4","1,227.7","1,112.3","1,422.6",27.9
당기법인세자산(선급법인세),3.5,0.0,0.3,0.1,0.1,2.3
계약자산,,15.7,15.3,17.9,13.0,-27.4
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,51.9,72.4,40.8,43.7,57.1,30.5
현금및현금성자산,219.3,189.6,137.0,198.2,190.9,-3.6
매각예정비유동자산및처분자산,,,,302.1,,
비유동자산,"3,365.5","2,909.7","2,650.7","2,066.1","2,080.3",0.7
유형자산,"2,084.5","2,113.2","1,695.5","1,128.7","1,201.3",6.4
무형자산,400.7,236.4,70.3,105.7,96.2,-9.0
비유동생물자산,,,,,,
투자부동산,11.5,11.5,337.9,412.7,412.7,0.0
투자자산,84.9,99.7,94.8,61.8,84.1,36.1
장기매출채권및기타채권,257.4,19.0,20.2,15.9,16.1,1.0
이연법인세자산,,,,,0.6,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,526.4,430.0,432.1,341.3,269.3,-21.1
기타금융업자산,,,,,,
*순자산1,"2,428.5","2,233.6","1,801.7","1,891.7","2,069.2",9.4
*순자산2,"2,027.9","1,997.3","1,731.5","1,786.0","1,973.0",10.5
부채총계,"2,663.3","2,467.5","2,398.2","1,968.1","1,816.7",-7.7
유동부채,"1,336.2","1,743.7","1,477.3","1,146.7","1,538.3",34.2
단기사채,85.0,85.0,,,,
단기차입금,253.3,436.1,345.0,314.5,261.5,-16.8
유동성장기부채,285.4,622.7,446.8,118.3,366.1,209.5
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,2.1,0.7,50.3,58.3,56.1,-3.8
매입채무및기타채무,700.1,585.2,611.2,589.2,756.2,28.3
유동종업원급여충당부채,,,,,,
단기충당부채,,,,,,
당기법인세부채(미지급법인세),,3.9,17.2,23.4,34.7,48.1
계약부채,,7.9,4.2,6.0,59.5,898.9
반품(환불)부채,,,,,,
배출부채,,,,,0.6,
기타유동부채,10.3,2.2,2.6,37.1,3.6,-90.2
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,"1,327.1",723.9,920.9,821.4,278.3,-66.1
사채,50.0,50.0,,50.0,50.0,0.0
장기차입금,892.4,505.2,728.3,592.2,126.0,-78.7
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,129.7,108.6,69.2,-36.3
장기매입채무및기타채무,0.2,,,,,
비유동종업원급여충당부채,61.2,81.3,57.9,65.4,8.6,-86.8
장기충당부채,235.8,,,,,
이연법인세부채,87.6,87.3,4.9,5.2,24.5,373.6
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,0.1,0.1,0.1,,,
기타금융업부채,,,,,,
*이자발생부채,"1,566.0","1,699.0","1,698.4","1,241.9",928.9,-25.2
*순부채,"1,276.1","1,471.3","1,525.8",994.5,689.2,-30.7
*CAPEX,29.6,79.2,55.2,56.7,128.1,126.2
자본총계,"2,428.5","2,233.6","1,801.7","1,891.7","2,069.2",9.4
지배주주지분,"2,210.3","2,023.8","1,755.3","1,857.8","2,044.4",10.0
자본금,148.7,148.7,148.7,148.7,148.7,0.0
신종자본증권,,,,,,
자본잉여금,"1,140.4","1,140.4","1,140.4","1,141.0","1,141.0",0.0
기타자본,-159.9,-159.3,-159.3,-159.9,-159.9,0.0
기타포괄이익누계액,267.2,234.3,234.9,273.7,257.2,-6.0
이익잉여금,814.0,659.7,390.6,454.3,657.3,44.7
*(지배)당기순이익,60.2,-135.1,-268.3,50.8,146.5,188.5
비지배주주지분,218.2,209.8,46.5,33.9,24.8,-26.9
*(비지배)당기순이익,-1.1,-6.2,-171.9,-4.7,-8.7,-83.3
수권주식수,"50,000","50,000","50,000","50,000","50,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"29,748","29,748","29,748","29,748","29,748",0
보통주,"29,748","29,748","29,748","29,748","29,748",0
우선주,,,,,,
