항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"7,885.5","8,544.2","9,054.2","9,305.6","14,163.7",52.2
유동자산,"4,310.1","4,512.3","4,387.5","4,536.2","8,046.2",77.4
재고자산,"1,061.8","1,285.5","1,343.3","1,233.8","2,654.4",115.1
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,50.6,
기타포괄손익-공정가치측정금융자산,,,101.1,,,
상각후원가측정유가증권,,226.5,289.6,596.1,"1,017.4",70.7
상각후원가측정금융자산,,,,,,
단기금융자산,634.8,19.3,22.0,,,
매출채권및기타채권,"2,302.6","2,560.9","2,370.8","2,128.4","3,726.6",75.1
당기법인세자산(선급법인세),,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,91.9,89.1,84.5,154.1,188.4,22.3
현금및현금성자산,219.0,331.1,176.1,423.9,408.7,-3.6
매각예정비유동자산및처분자산,,,,,,
비유동자산,"3,575.4","4,031.9","4,666.7","4,769.3","6,117.5",28.3
유형자산,"3,005.1","3,328.7","3,791.1","3,897.1","4,713.4",20.9
무형자산,18.9,74.1,312.3,234.8,248.0,5.6
비유동생물자산,,,,,,
투자부동산,,,,,163.9,
투자자산,535.6,496.8,429.0,485.0,673.3,38.8
장기매출채권및기타채권,15.9,23.6,26.1,38.1,46.7,22.6
이연법인세자산,,,,7.5,22.0,190.9
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,,108.5,108.2,106.7,250.2,134.5
기타금융업자산,,,,,,
*순자산1,"4,678.8","4,996.5","5,345.0","5,522.4","8,149.5",47.6
*순자산2,"4,659.9","4,922.3","5,032.7","5,287.6","7,901.4",49.4
부채총계,"3,206.7","3,547.7","3,709.2","3,783.1","6,014.2",59.0
유동부채,"2,327.1","2,695.7","2,309.3","2,474.6","4,819.6",94.8
단기사채,,,,,,
단기차입금,756.8,838.7,755.3,821.7,"1,623.0",97.5
유동성장기부채,22.9,481.2,49.2,305.8,657.8,115.1
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,1.4,,,18.7,,
매입채무및기타채무,"1,434.8","1,273.7","1,400.6","1,249.5","1,882.9",50.7
유동종업원급여충당부채,,,,,,
단기충당부채,,,,,,
당기법인세부채(미지급법인세),79.2,75.5,64.5,45.2,606.2,"1,241.1"
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,32.0,26.6,39.7,33.8,49.8,47.4
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,879.6,852.0,"1,399.9","1,308.5","1,194.6",-8.7
사채,349.2,249.2,598.3,548.7,498.8,-9.1
장기차입금,242.6,298.3,530.8,489.7,507.5,3.6
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,,,,
장기매입채무및기타채무,,,,,0.2,
비유동종업원급여충당부채,,,,,9.4,
장기충당부채,,,,,,
이연법인세부채,287.8,304.6,270.8,270.2,178.7,-33.8
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,"1,371.5","1,867.3","1,933.7","2,165.8","3,287.1",51.8
*순부채,517.7,"1,295.3","1,347.3","1,145.9","1,810.4",58.0
*CAPEX,440.9,412.2,705.1,359.7,753.9,109.6
자본총계,"4,678.8","4,996.5","5,345.0","5,522.4","8,149.5",47.6
지배주주지분,"4,582.1","4,885.7","5,229.7","5,392.8","8,010.4",48.5
자본금,290.5,290.5,290.5,290.5,450.5,55.1
신종자본증권,,,,,,
자본잉여금,462.3,462.3,462.3,462.3,"1,241.0",168.5
기타자본,-84.3,-144.9,-144.9,-190.0,-194.8,-2.5
기타포괄이익누계액,-32.6,-17.2,-48.3,-50.3,121.9,342.4
이익잉여금,"3,946.2","4,294.9","4,670.1","4,880.2","6,391.9",31.0
*(지배)당기순이익,410.8,449.9,350.5,294.3,"1,577.0",435.9
비지배주주지분,96.7,110.8,115.3,129.7,139.0,7.2
*(비지배)당기순이익,9.5,16.4,4.9,13.4,-6.1,-145.9
수권주식수,"20,000","20,000","20,000","20,000","20,000",0
1주당금액,"5,000","5,000","5,000","5,000","5,000",0
발행주식수,"5,811","5,811","5,811","5,811","9,011",55
보통주,"5,811","5,811","5,811","5,811","9,011",55
우선주,,,,,,
