항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"19,186.5","18,736.0","18,606.6","18,371.9","18,378.0",0.0
유동자산,"3,277.6","3,576.7","3,535.0","3,336.0","3,794.6",13.8
재고자산,42.8,26.4,6.9,9.0,12.2,35.2
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,103.4,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,7.8,0.3,190.0,149.9,-21.1
상각후원가측정금융자산,,,,,,
단기금융자산,1.5,954.3,"1,337.6","1,184.6",372.2,-68.6
매출채권및기타채권,"2,074.8","1,849.7","1,806.3","1,663.8","1,997.5",20.1
당기법인세자산(선급법인세),,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,48.3,105.0,110.4,45.7,31.0,-32.1
현금및현금성자산,"1,091.0",510.9,273.5,242.9,"1,231.8",407.2
매각예정비유동자산및처분자산,19.2,19.2,,,,
비유동자산,"15,908.9","15,159.4","15,071.6","15,035.9","14,583.4",-3.0
유형자산,"15,215.2","14,694.1","14,618.1","14,208.5","14,089.6",-0.8
무형자산,192.0,206.4,202.4,200.5,207.3,3.4
비유동생물자산,,,,,,
투자부동산,207.8,205.9,204.0,202.6,202.1,-0.3
투자자산,287.8,47.5,8.0,409.6,68.1,-83.4
장기매출채권및기타채권,,,13.2,9.2,9.3,1.6
이연법인세자산,,,,,,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,6.2,5.5,26.1,5.5,7.0,27.6
기타금융업자산,,,,,,
*순자산1,"4,289.8","3,670.5","3,604.8","3,565.9","3,486.0",-2.2
*순자산2,"4,097.7","3,464.0","3,402.4","3,365.3","3,278.7",-2.6
부채총계,"14,896.7","15,065.6","15,001.9","14,806.0","14,892.0",0.6
유동부채,"6,084.0","4,868.1","6,252.6","5,501.9","5,581.5",1.4
단기사채,,,,199.4,200.0,0.3
단기차입금,742.0,337.3,750.0,400.0,500.0,25.0
유동성장기부채,"1,615.1","1,061.5","2,136.8","2,080.5","1,479.6",-28.9
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,,1.2,0.1,-95.2
매입채무및기타채무,"2,733.4","2,095.5","2,101.7","1,803.7","2,393.7",32.7
유동종업원급여충당부채,,,,,,
단기충당부채,,310.0,322.0,8.4,,
당기법인세부채(미지급법인세),111.4,172.1,15.3,29.0,7.5,-74.3
계약부채,,,111.6,117.3,153.2,30.5
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,882.1,891.6,815.3,862.4,847.5,-1.7
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,"8,812.7","10,197.5","8,749.3","9,304.1","9,310.6",0.1
사채,99.7,681.3,670.3,589.5,840.0,42.5
장기차입금,"6,786.8","7,231.0","5,460.2","5,978.9","5,319.5",-11.0
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,189.0,148.2,129.6,-12.5
장기매입채무및기타채무,66.2,149.1,153.2,156.1,381.6,144.5
비유동종업원급여충당부채,73.3,78.8,83.2,75.9,45.6,-39.9
장기충당부채,,,,,,
이연법인세부채,232.3,349.6,340.4,327.7,326.8,-0.3
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,"1,842.8","2,010.3","2,267.4",12.8
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,"1,554.4","1,707.8",10.2,17.6,,
기타금융업부채,,,,,,
*이자발생부채,"9,243.7","9,311.1","9,206.3","9,396.4","8,468.8",-9.9
*순부채,"8,152.7","7,736.2","7,617.9","7,779.5","6,747.1",-13.3
*CAPEX,118.6,350.3,351.0,260.1,430.4,65.5
자본총계,"4,289.8","3,670.5","3,604.8","3,565.9","3,486.0",-2.2
지배주주지분,"3,312.8","3,402.8","3,336.4","3,295.4","3,225.5",-2.1
자본금,"1,551.5","1,551.5","1,551.5","1,551.5","1,551.5",0.0
신종자본증권,,,,,,
자본잉여금,"6,829.8","6,829.8","6,829.8","6,829.8","1,594.6",-76.7
기타자본,-362.7,-311.1,-311.1,-311.1,-311.1,0.0
기타포괄이익누계액,356.2,353.7,,-1.1,0.5,145.9
이익잉여금,"-5,061.9","-5,021.0","-4,733.7","-4,773.6",390.0,108.2
*(지배)당기순이익,"-1,394.4",90.4,302.6,-38.1,-65.2,-70.9
비지배주주지분,977.0,267.6,268.4,270.5,260.5,-3.7
*(비지배)당기순이익,-201.9,-93.1,1.0,2.1,-9.9,-575.1
수권주식수,"200,000","200,000","200,000","200,000","200,000",0
1주당금액,"5,000","5,000","5,000","5,000","5,000",0
발행주식수,"29,530","29,530","29,530","29,530","29,530",0
보통주,"29,530","29,530","29,530","29,530","29,530",0
우선주,,,,,,
