항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"65,394.5","34,097.4","42,089.5","96,171.4","106,514.9",10.8
유동자산,"41,861.6","9,602.8","10,724.0","58,301.9","64,517.5",10.7
재고자산,"5,742.7","2,681.1","2,380.8","9,340.4","14,710.9",57.5
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,28.4,
기타포괄손익-공정가치측정금융자산,,,8.1,,0.1,
상각후원가측정유가증권,,,,36.0,72.4,100.9
상각후원가측정금융자산,,,,,,
단기금융자산,"2,054.4",621.4,"3,271.7","15,452.8","15,770.7",2.1
매출채권및기타채권,"15,620.6","3,278.8","3,182.4","16,379.6","19,512.6",19.1
당기법인세자산(선급법인세),,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,"5,656.8",260.9,486.4,"8,965.3","7,734.7",-13.7
현금및현금성자산,"12,787.1","2,760.6","1,394.6","8,127.7","6,687.7",-17.7
매각예정비유동자산및처분자산,,,,,,
비유동자산,"23,532.9","24,494.7","31,365.5","37,869.5","41,997.4",10.9
유형자산,"10,352.0","6,886.3","7,813.9","14,196.9","15,419.2",8.6
무형자산,160.6,273.7,254.3,"1,192.0",706.1,-40.8
비유동생물자산,,,,,,
투자부동산,"2,579.1","3,315.8","4,381.4","4,335.8","8,441.3",94.7
투자자산,"5,295.3","13,664.8","14,730.8","7,488.8","5,622.1",-24.9
장기매출채권및기타채권,"3,912.5",120.5,218.4,"4,556.6","5,455.4",19.7
이연법인세자산,"1,173.9",64.0,262.9,"2,188.0","2,374.2",8.5
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,59.5,169.5,"3,703.7","3,911.4","3,979.2",1.7
기타금융업자산,,,,,,
*순자산1,"29,624.8","21,060.9","23,512.1","43,452.5","48,048.1",10.6
*순자산2,"29,464.2","20,787.2","23,257.8","42,260.5","47,342.0",12.0
부채총계,"35,769.7","13,036.5","18,577.4","52,719.0","58,466.8",10.9
유동부채,"24,147.9","6,881.9","9,343.6","33,283.8","39,204.4",17.8
단기사채,,,,,,
단기차입금,"4,330.2","2,656.2","3,701.6","10,790.7","11,763.2",9.0
유동성장기부채,"1,607.1",728.0,997.9,"5,235.2","6,296.5",20.3
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,179.4,7.6,11.7,304.1,203.8,-33.0
매입채무및기타채무,"8,695.1","2,872.3","3,265.7","6,713.7","9,212.0",37.2
유동종업원급여충당부채,,,,,,
단기충당부채,57.7,96.1,111.6,"2,059.0","2,181.3",5.9
당기법인세부채(미지급법인세),"1,637.9",123.5,471.7,"1,168.0","1,215.8",4.1
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,"7,640.6",398.2,783.4,"7,013.1","8,331.8",18.8
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,"11,621.8","6,154.7","9,233.8","19,435.1","19,262.4",-0.9
사채,"3,537.9",,,"5,879.9","6,181.1",5.1
장기차입금,"3,693.5","4,265.2","4,136.9","5,545.5","2,909.4",-47.5
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,6.2,4.9,"3,440.0","3,373.5","3,413.7",1.2
장기매입채무및기타채무,"1,427.0","1,203.0","1,123.8","1,468.3","1,625.1",10.7
비유동종업원급여충당부채,159.4,48.0,87.3,187.1,72.3,-61.4
장기충당부채,"2,313.0",11.6,11.7,"1,086.1","2,018.0",85.8
이연법인세부채,152.9,349.1,199.2,"1,688.6","1,698.0",0.6
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,332.0,272.9,235.0,206.1,"1,344.9",552.5
기타금융업부채,,,,,,
*이자발생부채,"13,168.7","7,649.3","12,271.2","30,758.4","30,548.1",-0.7
*순부채,"-1,657.6","4,687.6","7,640.3","7,189.6","8,158.6",13.5
*CAPEX,"2,111.9",963.9,"1,668.0",659.2,"3,229.7",390.0
자본총계,"29,624.8","21,060.9","23,512.1","43,452.5","48,048.1",10.6
지배주주지분,"28,033.9","19,143.6","21,512.1","22,390.6","23,876.3",6.6
자본금,"3,769.2","2,987.1","2,987.1","2,987.1","2,987.1",0.0
신종자본증권,,,,,,
자본잉여금,"1,788.5","6,371.8","6,371.8","6,445.1","6,445.1",0.0
기타자본,"-3,070.4","-21,663.4","-21,696.1","-21,608.7","-21,372.0",1.1
기타포괄이익누계액,302.1,-9.5,-71.5,-284.4,111.8,139.3
이익잉여금,"25,244.4","31,457.6","33,920.8","34,851.5","35,704.3",2.5
*(지배)당기순이익,"3,896.4","9,171.0","2,565.8","1,036.0","1,134.1",9.5
비지배주주지분,"1,590.9","1,917.3","2,000.1","21,061.8","24,171.8",14.8
*(비지배)당기순이익,240.2,142.0,185.1,877.4,"1,168.2",33.1
수권주식수,"200,000","200,000","200,000","200,000","200,000",0
1주당금액,"5,000","5,000","5,000","5,000","5,000",0
발행주식수,"75,384","59,742","59,742","59,742","59,742",0
보통주,"75,384","59,742","59,742","59,742","59,742",0
우선주,,,,,,
