항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"9,005.5","8,710.1","9,960.3","11,587.5","11,801.0",1.8
유동자산,"5,063.2","4,757.9","5,590.5","6,992.7","7,214.5",3.2
재고자산,"1,961.0","1,692.8","1,717.3","2,298.1","2,775.9",20.8
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,43.4,74.5,71.6
기타포괄손익-공정가치측정금융자산,,,1.1,1.1,1.1,-2.6
상각후원가측정유가증권,,0.6,185.0,194.9,171.5,-12.0
상각후원가측정금융자산,0.2,,,,,
단기금융자산,226.1,123.8,95.9,236.6,79.5,-66.4
매출채권및기타채권,"2,242.5","2,191.1","2,721.9","3,008.9","2,852.8",-5.2
당기법인세자산(선급법인세),18.6,0.9,0.7,12.8,2.2,-83.0
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,34.3,71.7,88.2,112.5,162.9,44.8
현금및현금성자산,580.3,677.1,780.4,"1,084.3","1,094.2",0.9
매각예정비유동자산및처분자산,,,,,,
비유동자산,"3,942.4","3,952.2","4,369.7","4,594.8","4,586.5",-0.2
유형자산,"2,904.1","2,807.5","3,055.0","3,269.5","3,100.3",-5.2
무형자산,226.1,199.7,239.5,403.1,384.1,-4.7
비유동생물자산,,,,,,
투자부동산,85.7,84.2,82.8,64.8,63.6,-1.8
투자자산,449.4,443.6,537.1,574.6,660.7,15.0
장기매출채권및기타채권,30.3,38.7,38.6,29.1,49.3,69.2
이연법인세자산,145.3,169.6,244.0,236.4,312.7,32.3
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,101.6,208.9,172.6,17.4,15.8,-8.9
기타금융업자산,,,,,,
*순자산1,"3,808.4","3,613.6","3,812.0","3,881.2","4,029.3",3.8
*순자산2,"3,582.3","3,414.0","3,572.4","3,478.1","3,645.2",4.8
부채총계,"5,197.1","5,096.4","6,148.3","7,706.3","7,771.7",0.8
유동부채,"4,512.7","4,676.4","5,312.8","6,719.0","6,878.6",2.4
단기사채,,175.1,55.3,39.5,,
단기차입금,"1,601.5","1,839.2","1,886.0","2,529.7","2,440.5",-3.5
유동성장기부채,62.8,58.8,43.0,108.5,331.8,205.8
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,3.7,1.8,26.0,24.5,29.6,20.8
매입채무및기타채무,"2,778.3","2,509.8","3,154.5","3,834.1","3,710.9",-3.2
유동종업원급여충당부채,,,,,,
단기충당부채,23.8,22.0,43.0,22.8,94.8,316.2
당기법인세부채(미지급법인세),7.0,11.0,13.2,4.2,54.2,"1,188.5"
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,35.6,58.8,91.9,155.8,217.0,39.3
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,684.4,420.1,835.5,987.2,893.1,-9.5
사채,163.0,,297.9,,,
장기차입금,206.0,138.2,139.0,550.5,435.8,-20.8
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,3.6,2.5,38.7,43.2,62.0,43.4
장기매입채무및기타채무,8.6,11.7,15.5,14.8,17.0,14.8
비유동종업원급여충당부채,252.7,222.3,289.1,340.8,332.7,-2.4
장기충당부채,18.1,19.2,20.2,18.5,25.4,37.2
이연법인세부채,22.9,17.0,25.9,11.2,10.0,-10.7
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,9.5,9.2,9.2,8.1,10.1,25.0
기타금융업부채,,,,,,
*이자발생부채,"2,037.9","2,214.7","2,484.8","3,295.9","3,299.6",0.1
*순부채,"1,292.3","1,495.5","1,447.0","1,857.7","1,904.7",2.5
*CAPEX,592.1,585.3,750.4,"1,020.4",466.1,-54.3
자본총계,"3,808.4","3,613.6","3,812.0","3,881.2","4,029.3",3.8
지배주주지분,"3,779.3","3,583.7","3,733.6","3,874.1","4,007.6",3.5
자본금,100.3,102.3,112.8,138.8,139.1,0.2
신종자본증권,,,,,,
자본잉여금,85.6,78.2,177.4,416.2,431.7,3.7
기타자본,-81.1,-84.6,-84.6,-79.0,-71.9,9.0
기타포괄이익누계액,-138.5,-138.5,-138.9,-95.6,61.4,164.2
이익잉여금,"3,813.0","3,626.4","3,667.0","3,493.6","3,447.4",-1.3
*(지배)당기순이익,-74.5,-191.6,55.6,-178.4,-85.3,52.2
비지배주주지분,29.1,29.9,78.3,7.2,21.6,200.9
*(비지배)당기순이익,-1.3,-1.9,-36.5,-40.1,-22.4,44.1
수권주식수,"80,000","80,000","80,000","80,000","80,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"20,054","20,452","22,554","27,765","27,821",0
보통주,"20,054","20,452","22,554","27,765","27,821",0
우선주,,,,,,
