항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"7,443.1","5,672.0","4,475.5","4,673.6","4,304.1",-7.9
유동자산,"2,237.5","3,210.7","2,212.9","1,525.4","1,823.9",19.6
재고자산,694.8,747.7,790.6,569.6,528.7,-7.2
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,493.6,218.8,227.7,35.6,108.0,203.2
매출채권및기타채권,653.3,297.7,463.6,303.3,231.4,-23.7
당기법인세자산(선급법인세),,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,64.7,38.2,12.7,33.0,60.7,83.9
현금및현금성자산,320.6,774.8,250.0,583.9,611.1,4.7
매각예정비유동자산및처분자산,10.4,"1,133.4",468.2,,284.0,
비유동자산,"5,205.7","2,461.3","2,262.6","3,148.3","2,480.2",-21.2
유형자산,"3,884.1","2,307.6","2,146.9","3,048.2","2,391.4",-21.6
무형자산,61.6,32.7,27.2,39.1,39.0,-0.3
비유동생물자산,,,,,,
투자부동산,"1,026.3",,,,,
투자자산,79.8,67.3,36.1,9.6,0.8,-91.3
장기매출채권및기타채권,153.9,53.7,52.5,51.4,49.0,-4.7
이연법인세자산,,,,,,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,,,,,,
기타금융업자산,,,,,,
*순자산1,"1,455.5","1,664.3","1,300.0","1,739.2","1,539.6",-11.5
*순자산2,"1,393.9","1,631.6","1,272.8","1,700.1","1,500.6",-11.7
부채총계,"5,987.6","4,007.7","3,175.4","2,934.4","2,764.5",-5.8
유동부채,"3,162.2","2,822.3","1,985.4","2,585.2","2,448.5",-5.3
단기사채,,,,,,
단기차입금,192.5,,640.0,678.6,783.9,15.5
유동성장기부채,"1,037.1","1,314.2",174.8,"1,016.8",660.9,-35.0
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,,,0.0,
매입채무및기타채무,"1,280.8",459.1,567.7,394.4,453.8,15.0
유동종업원급여충당부채,,,,,,
단기충당부채,5.4,107.4,111.5,126.2,132.1,4.6
당기법인세부채(미지급법인세),,,,1.5,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,646.5,941.6,491.5,367.6,417.8,13.7
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,"2,825.4","1,185.4","1,190.0",349.2,315.9,-9.5
사채,,849.1,851.3,,,
장기차입금,,,,,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,"2,475.3",,3.9,15.6,8.3,-46.8
장기매입채무및기타채무,,,2.6,5.5,19.1,246.2
비유동종업원급여충당부채,40.5,31.5,22.8,10.0,0.1,-98.9
장기충당부채,12.8,11.5,16.9,25.3,3.0,-88.1
이연법인세부채,295.9,292.6,292.6,292.8,285.4,-2.5
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,0.9,0.6,,,,
기타금융업부채,,,,,,
*이자발생부채,"1,229.6","2,163.3","1,669.9","1,711.1","1,453.2",-15.1
*순부채,415.4,"1,169.7","1,192.2","1,091.5",734.1,-32.7
*CAPEX,16.8,12.6,29.4,15.4,27.8,81.0
자본총계,"1,455.5","1,664.3","1,300.0","1,739.2","1,539.6",-11.5
지배주주지분,"1,455.5","1,664.3","1,300.0","1,739.2","1,539.6",-11.5
자본금,616.6,702.0,702.0,709.1,709.1,0.0
신종자본증권,,,,,,
자본잉여금,"6,264.4","7,798.3","7,798.3","3,436.3","3,436.3",0.0
기타자본,"-3,020.6","-3,062.2","-3,064.0","-3,071.0","-3,071.0",0.0
기타포괄이익누계액,625.7,293.1,293.2,721.0,545.5,-24.3
이익잉여금,"-3,030.6","-4,067.0","-4,429.5",-56.3,-80.3,-42.8
*(지배)당기순이익,"7,354.8","-1,076.0",-359.0,11.0,-78.3,-809.5
비지배주주지분,,,,,,
*(비지배)당기순이익,,,,,,
수권주식수,"700,000","700,000","700,000","700,000","700,000",0
1주당금액,"2,500","2,500","2,500","2,500","2,500",0
발행주식수,"24,665","28,082","28,082","28,366","28,366",0
보통주,"24,665","28,082","28,082","28,366","28,366",0
우선주,,,,,,
