항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"3,811.6","6,817.5","6,791.5","7,372.8","9,032.3",22.5
유동자산,"1,506.7","3,107.4","2,892.0","3,532.4","5,421.9",53.5
재고자산,392.6,"1,100.4",881.7,"1,317.3","1,703.4",29.3
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,7.3,0.2,0.3,375.3,"109,059.3"
상각후원가측정금융자산,,,6.8,282.8,5.8,-98.0
단기금융자산,23.1,48.7,18.3,21.9,4.0,-81.7
매출채권및기타채권,762.4,737.0,571.5,522.4,969.6,85.6
당기법인세자산(선급법인세),,,0.1,18.6,0.2,-98.8
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,20.9,89.3,66.3,131.7,178.5,35.5
현금및현금성자산,307.7,"1,124.7","1,278.7","1,237.3","2,185.2",76.6
매각예정비유동자산및처분자산,,,68.5,,,
비유동자산,"2,304.9","3,710.1","3,899.5","3,840.4","3,610.4",-6.0
유형자산,"1,726.6","2,576.2","2,636.1","2,279.9","2,212.7",-3.0
무형자산,10.0,24.6,20.7,27.6,41.4,49.9
비유동생물자산,,,,,,
투자부동산,4.2,"1,009.5","1,009.1",998.6,923.4,-7.5
투자자산,564.1,99.7,207.5,516.9,432.9,-16.2
장기매출채권및기타채권,,,,,,
이연법인세자산,,,,,,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,,0.1,26.1,17.4,0.0,-99.9
기타금융업자산,,,,,,
*순자산1,"2,408.3","4,350.3","4,412.0","4,639.9","5,466.6",17.8
*순자산2,"2,398.3","4,325.8","4,391.3","4,612.2","5,425.2",17.6
부채총계,"1,403.3","2,467.2","2,379.5","2,732.9","3,565.7",30.5
유동부채,"1,306.5","2,285.2","2,194.9","2,490.8","3,313.7",33.0
단기사채,,,,,,
단기차입금,200.0,"1,050.0","1,267.0","1,422.0","1,773.0",24.7
유동성장기부채,350.4,83.1,0.6,0.6,0.1,-75.0
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,2.5,2.5,13.2,14.8,23.4,58.4
매입채무및기타채무,431.3,589.7,518.1,647.7,719.1,11.0
유동종업원급여충당부채,,,,,,
단기충당부채,8.8,7.0,6.0,4.7,6.6,42.3
당기법인세부채(미지급법인세),39.9,23.2,35.5,7.3,268.2,"3,557.5"
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,5.0,,25.2,,
기타유동부채,273.6,524.7,354.5,368.6,523.3,42.0
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,96.8,182.0,184.6,242.1,252.0,4.1
사채,,,,,,
장기차입금,1.8,1.2,0.7,0.1,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,0.0,43.0,49.7,57.5,59.6,3.7
장기매입채무및기타채무,2.1,2.0,0.7,0.6,0.3,-43.8
비유동종업원급여충당부채,0.3,0.0,0.1,0.0,,
장기충당부채,,,,,,
이연법인세부채,92.6,135.7,109.5,183.9,162.2,-11.8
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,23.9,,29.8,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,552.2,"1,134.3","1,287.7","1,447.2","1,793.6",23.9
*순부채,236.3,-26.8,2.1,-73.2,-772.7,-955.9
*CAPEX,14.3,12.8,224.7,35.8,41.4,15.6
자본총계,"2,408.3","4,350.3","4,412.0","4,639.9","5,466.6",17.8
지배주주지분,"2,408.3","4,350.3","4,412.0","4,639.9","5,466.6",17.8
자본금,145.4,327.1,327.1,327.1,327.1,0.0
신종자본증권,,,,,,
자본잉여금,301.5,"1,449.1","1,449.1","1,449.1","1,449.1",0.0
기타자본,-127.6,-156.8,-156.8,-233.5,-283.4,-21.4
기타포괄이익누계액,5.0,-10.2,-7.1,-7.5,-4.7,37.9
이익잉여금,"2,084.0","2,741.1","2,799.5","3,104.6","3,978.4",28.1
*(지배)당기순이익,129.0,692.0,94.9,341.4,908.3,166.1
비지배주주지분,,,,,,
*(비지배)당기순이익,,,,,,
수권주식수,"120,000","200,000","200,000","200,000","200,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"29,085","65,430","65,430","65,430","65,430",0
보통주,"29,085","65,430","65,430","65,430","65,430",0
우선주,,,,,,
