항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
자산총계,"8,858.8","9,090.4","8,732.2","8,687.8","9,087.1","10,485.3",4.6,15.4
유동자산,"5,825.6","6,123.6","5,723.5","5,762.9","6,122.0","7,435.0",6.2,21.4
재고자산,822.4,828.0,813.2,503.3,801.5,,59.2,
유동생물자산,,,,,,,,
당기손익-공정가치측정금융자산,,438.7,751.1,280.4,819.9,,192.4,
기타포괄손익-공정가치측정금융자산,,,,,,,,
상각후원가측정유가증권,0.0,0.0,10.3,0.0,,,,
상각후원가측정금융자산,,,,,,,,
단기금융자산,"2,364.1","2,193.9","1,961.0","3,397.1","3,253.3",,-4.2,
매출채권및기타채권,"1,470.2","1,427.7","1,159.0",897.0,"1,171.1",,30.6,
당기법인세자산(선급법인세),,,,,,,,
계약자산,,,,,,,,
반품(환불)자산,,,,,,,,
배출권,,,,,,,,
기타유동자산,1.6,0.9,2.3,1.5,1.7,,9.5,
현금및현금성자산,"1,167.3","1,234.4","1,026.6",683.5,74.6,,-89.1,
매각예정비유동자산및처분자산,,,,,,,,
비유동자산,"3,033.2","2,966.7","3,008.7","2,924.9","2,965.0",,1.4,
유형자산,"2,758.9","2,735.1","2,788.3","2,736.1","2,726.9",,-0.3,
무형자산,14.6,7.7,0.6,0.6,0.6,,0.0,
비유동생물자산,,,,,,,,
투자부동산,63.5,64.3,62.3,60.2,62.8,,4.3,
투자자산,193.7,153.9,150.8,122.2,168.5,,38.0,
장기매출채권및기타채권,2.5,5.6,6.1,5.4,5.4,,0.0,
이연법인세자산,,,,,,,,
장기당기법인세자산,,,,,,,,
계약자산,,,,,,,,
반품(환불)자산,,,,,,,,
배출권,,,,,,,,
기타비유동자산,,,0.6,0.5,0.9,,74.5,
기타금융업자산,,,,,,,,
*순자산1,"7,182.8","7,172.5","7,249.4","6,968.3","7,221.9",,3.6,
*순자산2,"7,168.2","7,164.8","7,248.8","6,967.7","7,221.3",,3.6,
부채총계,"1,676.0","1,917.9","1,482.8","1,719.4","1,865.2","2,397.0",8.5,28.5
유동부채,"1,553.3","1,777.7","1,287.8","1,549.4","1,662.3","2,159.3",7.3,29.9
단기사채,,,,,,,,
단기차입금,,,115.8,19.8,,,,
유동성장기부채,,,,,,,,
당기손익-공정가치측정금융부채,,,,,,,,
상각후원가측정금융부채,,,,,,,,
유동금융부채,,,0.5,0.2,0.4,,89.2,
매입채무및기타채무,"1,487.5","1,745.1","1,114.2","1,463.6","1,447.4",,-1.1,
유동종업원급여충당부채,,,,,,,,
단기충당부채,,,,,,,,
당기법인세부채(미지급법인세),64.1,27.7,49.3,54.8,207.7,,279.3,
계약부채,,,,,,,,
반품(환불)부채,,,,,,,,
배출부채,,,,,,,,
기타유동부채,1.7,4.9,7.9,11.0,6.8,,-38.3,
매각예정으로분류된처분자산에포함된부채,,,,,,,,
비유동부채,122.7,140.2,195.0,170.1,202.8,237.7,19.3,17.2
사채,,,,,,,,
장기차입금,,,,,,,,
당기손익-공정가치측정금융부채,,,,,,,,
상각후원가측정금융부채,,,,,,,,
비유동금융부채,,,0.1,0.3,0.4,,61.3,
장기매입채무및기타채무,0.4,1.5,1.8,0.6,5.8,,829.0,
비유동종업원급여충당부채,22.7,23.4,106.8,63.9,69.4,,8.6,
장기충당부채,,,,,,,,
이연법인세부채,99.7,115.3,86.4,105.3,127.3,,20.8,
장기당기법인세부채(미지급법인세),,,,,,,,
계약부채,,,,,,,,
반품(환불)부채,,,,,,,,
배출부채,,,,,,,,
기타비유동부채,,,,,,,,
기타금융업부채,,,,,,,,
*이자발생부채,,,116.4,20.3,0.9,,-95.8,
*순부채,"-3,531.4","-3,867.0","-3,632.5","-4,340.8","-4,146.9","-4,712.5",4.5,-13.6
*CAPEX,89.8,71.4,300.0,92.1,121.3,175.0,31.6,44.3
자본총계,"7,182.8","7,172.5","7,249.4","6,968.3","7,221.9","8,088.3",3.6,12.0
지배주주지분,"7,182.8","7,172.5","7,249.4","6,968.3","7,221.9","8,088.3",3.6,12.0
자본금,460.5,460.5,460.5,460.5,460.5,448.3,0.0,-2.6
신종자본증권,,,,,,,,
자본잉여금,"5,525.5","5,525.5","5,525.5","5,525.5","5,525.5",,0.0,
기타자본,-1.6,-1.6,-1.6,-59.8,-634.2,,-959.7,
기타포괄이익누계액,27.8,1.0,5.3,-18.0,11.8,,165.6,
이익잉여금,"1,170.6","1,187.2","1,259.7","1,060.2","1,858.3",,75.3,
*(지배)당기순이익,-433.8,121.7,190.8,-84.6,972.5,,"1,249.4",
비지배주주지분,,,,,,,,
*(비지배)당기순이익,,,,,,,,
수권주식수,"30,000","150,000","150,000","150,000","150,000",,0,
1주당금액,"5,000","1,000","1,000","1,000","1,000",,0,
발행주식수,"9,210","46,050","46,050","46,050","46,050",,0,
보통주,"9,210","46,050","46,050","46,050","46,050",,0,
우선주,,,,,,,,
