항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
자산총계,"291,596.9","331,757.1","355,745.6","350,660.1","381,545.2","374,941.5",8.8,-1.7
유동자산,"104,737.0","88,001.3","102,483.2","110,994.7","131,870.7","122,782.9",18.8,-6.9
재고자산,"23,500.8","26,912.0","20,511.6","21,706.6","33,503.8",,54.4,
유동생물자산,,,,,,,,
당기손익-공정가치측정금융자산,,,,,15.7,,,
기타포괄손익-공정가치측정금융자산,,1.1,0.1,0.2,0.3,,12.5,
상각후원가측정유가증권,,,,,,,,
상각후원가측정금융자산,,,,,,,,
단기금융자산,"7,853.3","1,246.0","1,497.0","1,310.3","8,099.1",,518.1,
매출채권및기타채권,"44,899.5","29,984.8","36,281.3","36,619.9","46,966.9",,28.3,
당기법인세자산(선급법인세),38.5,45.2,"1,141.4","1,142.0",585.4,,-48.7,
계약자산,,,,,,,,
반품(환불)자산,,74.9,221.1,110.6,74.4,,-32.8,
배출권,19.8,,,,,,,
기타유동자산,"2,399.5","5,385.6","9,470.8","7,924.0","7,209.2",,-9.0,
현금및현금성자산,"26,025.6","23,650.2","33,360.0","42,181.0","35,416.0",,-16.0,
매각예정비유동자산및처분자산,,701.6,,,,,,
비유동자산,"186,859.8","243,755.8","253,262.5","239,665.4","249,674.5",,4.2,
유형자산,"162,019.6","216,001.3","220,876.5","201,397.0","205,584.5",,2.1,
무형자산,"9,128.2","9,876.4","8,734.5","10,200.9","16,449.0",,61.3,
비유동생물자산,,,,,,,,
투자부동산,,,,,,,,
투자자산,"1,823.5","2,582.1","1,990.3","1,664.7","2,715.9",,63.1,
장기매출채권및기타채권,87.4,114.5,90.7,,23.8,,,
이연법인세자산,"9,853.5","11,361.7","17,271.2","22,755.1","23,076.9",,1.4,
장기당기법인세자산,,,,,,,,
계약자산,,,,,,,,
반품(환불)자산,,,,,,,,
배출권,,,,,,,,
기타비유동자산,"3,947.6","3,819.8","4,299.3","3,647.7","1,824.5",,-50.0,
기타금융업자산,,,,,,,,
*순자산1,"149,815.1","148,862.5","124,882.8","127,314.3","147,625.0",,15.9,
*순자산2,"140,686.9","138,986.0","116,148.3","117,113.4","131,176.0",,12.0,
부채총계,"141,781.8","182,894.6","230,862.8","223,345.8","233,920.1","222,428.7",4.7,-4.9
유동부채,"89,786.8","99,544.8","109,849.8","110,069.5","139,948.2","129,069.1",27.1,-7.8
단기사채,,,,,,,,
단기차입금,,,"6,967.9","3,949.1","6,137.3",,55.4,
유동성장기부채,"14,529.3","15,539.1","12,429.0","27,057.1","33,935.1",,25.4,
당기손익-공정가치측정금융부채,,,,,,,,
상각후원가측정금융부채,,,,,,,,
유동금융부채,,,373.9,944.1,624.7,,-33.8,
매입채무및기타채무,"69,214.1","73,185.7","76,906.5","72,131.1","94,338.6",,30.8,
유동종업원급여충당부채,,,,,,,,
단기충당부채,760.2,982.5,"1,895.3","1,974.7","1,734.3",,-12.2,
당기법인세부채(미지급법인세),"3,219.8","1,059.0","1,200.3",250.0,"1,793.4",,617.2,
계약부채,,,,,,,,
반품(환불)부채,,,,,,,,
배출부채,,,,,,,,
기타유동부채,"2,063.5","8,778.5","10,076.8","3,763.4","1,384.8",,-63.2,
매각예정으로분류된처분자산에포함된부채,,,,,,,,
비유동부채,"51,995.0","83,349.8","121,013.1","113,276.4","93,972.0","93,361.5",-17.0,-0.7
사채,"15,060.0","17,726.0","27,415.2","19,485.4","9,959.8",,-48.9,
장기차입금,"26,441.9","52,322.7","87,996.8","90,196.6","76,605.9",,-15.1,
당기손익-공정가치측정금융부채,,,,,,,,
상각후원가측정금융부채,,,,,,,,
비유동금융부채,,257.6,717.2,"1,566.5",461.8,,-70.5,
장기매입채무및기타채무,705.6,947.1,,,,,,
비유동종업원급여충당부채,954.5,453.6,13.4,15.0,15.9,,6.1,
장기충당부채,283.1,327.6,671.2,896.3,929.4,,3.7,
이연법인세부채,246.5,150.9,112.1,95.3,66.4,,-30.4,
장기당기법인세부채(미지급법인세),,,,,,,,
계약부채,,,,,,,,
반품(환불)부채,,,,,,,,
배출부채,,,,,,,,
기타비유동부채,"8,303.4","11,164.3","4,087.3","1,021.3","5,932.9",,480.9,
기타금융업부채,,,,,,,,
*이자발생부채,"56,031.2","85,587.8","135,694.0","141,522.5","127,481.3",,-9.9,
*순부채,"22,424.7","61,152.5","101,546.4","98,554.7","84,616.3","84,360.0",-14.1,-0.3
*CAPEX,"65,924.4","79,422.1","69,269.9","25,953.8","31,414.3","48,459.3",21.0,54.3
자본총계,"149,815.1","148,862.5","124,882.8","127,314.3","147,625.0","152,512.9",15.9,3.3
지배주주지분,"143,734.8","139,791.9","113,404.8","113,955.3","131,188.6","136,334.5",15.1,3.9
자본금,"17,890.8","17,890.8","17,890.8","17,890.8","17,890.8","17,890.2",0.0,0.0
신종자본증권,,,,,,,,
자본잉여금,"22,511.1","22,511.1","22,511.1","22,511.1","22,511.1",,0.0,
기타자본,,,,,,,,
기타포괄이익누계액,"-2,882.8","-3,009.7","-2,030.2","-1,634.5","5,371.4",,428.6,
이익잉여금,"106,215.7","102,399.7","75,033.1","75,187.9","85,415.2",,13.6,
*(지배)당기순이익,"18,027.6","-2,072.4","-28,297.1",-948.5,"11,861.8",,"1,350.5",
비지배주주지분,"6,080.3","9,070.6","11,478.0","13,359.0","16,436.5",,23.0,
*(비지배)당기순이익,"1,343.0",278.0,-423.7,187.1,"1,473.6",,687.8,
수권주식수,"500,000","500,000","500,000","500,000","500,000",,0,
1주당금액,"5,000","5,000","5,000","5,000","5,000",,0,
발행주식수,"357,816","357,816","357,816","357,816","357,816",,0,
보통주,"357,816","357,816","357,816","357,816","357,816",,0,
우선주,,,,,,,,
