항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,468,255,209,581,786,,35, 
  당기순이익(지배)＜당기＞,101.5,55.4,45.4,126.1,158.9,, , 
  보통주수정평균발행주식수＜당기＞,"21,691,750","21,691,750","21,691,750","21,691,750","20,217,900","19,522,575", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"9,905","10,244","10,302","10,789","11,888",,10, 
  자본총계(지배)＜당기＞,"1,769.5","1,830.1","1,840.3","1,927.5","2,123.7",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"17,864,650","17,864,650","17,864,650","17,864,650","17,864,650","17,864,650", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,729,489,-47,732,535,,-27, 
  영업활동현금흐름＜당기＞,158.2,106.1,-10.2,158.7,108.2,, , 
  보통주수정평균발행주식수＜당기＞,"21,691,750","21,691,750","21,691,750","21,691,750","20,217,900","19,522,575", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"9,521","9,803","10,488","11,447","13,368",,17, 
  매출액＜당기＞,"2,065.3","2,126.5","2,275.1","2,483.0","2,702.7",, , 
  보통주수정평균발행주식수＜당기＞,"21,691,750","21,691,750","21,691,750","21,691,750","20,217,900","19,522,575", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,12.84,42.32,54.24,20.64,15.58,,-24.50, 
  보통주수정주가(기말)＜당기＞,"6,010","10,800","11,350","12,000","12,250","12,750", , 
  EPS＜당기＞,468,255,209,581,786,, , 
펼치기 PBR,0.61,1.05,1.10,1.11,1.03,,-7.35, 
  보통주수정주가(기말)＜당기＞,"6,010","10,800","11,350","12,000","12,250","12,750", , 
  BPS＜당기＞,"9,905","10,244","10,302","10,789","11,888",, , 
펼치기 PCR,8.24,22.09,-241.33,16.40,22.90,,39.60, 
  보통주수정주가(기말)＜당기＞,"6,010","10,800","11,350","12,000","12,250","12,750", , 
  CPS＜당기＞,729,489,-47,732,535,, , 
펼치기 PSR,0.63,1.10,1.08,1.05,0.92,,-12.59, 
  보통주수정주가(기말)＜당기＞,"6,010","10,800","11,350","12,000","12,250","12,750", , 
  SPS＜당기＞,"9,521","9,803","10,488","11,447","13,368",, , 
펼치기 EV/EBITDA,14.45,14.85,20.69,15.21,12.31,,-19.05, 
  EV＜당기＞,"1,970.4","3,065.4","3,270.0","3,278.1","2,921.3",, , 
  EBITDA＜당기＞,136.3,206.4,158.0,215.5,237.2,, , 
펼치기 DPS,295,250,220,250,350,,40, 
  현금DPS,295,250,220,250,350,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,4.91,2.31,1.94,2.08,2.86,,0.77, 
  현금배당성향(%),51.90,80.68,86.59,35.41,39.34,,3.93, 
