항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"4,689","3,937","3,538","6,097","100,400","8,886","1,547",-91
  당기순이익(지배)＜당기＞,"7,728.8","6,488.1","5,830.5","10,020.9","164,898.5","14,577.3", , 
  보통주수정평균발행주식수＜당기＞,"164,813,395","164,813,395","164,813,395","164,349,051","164,241,670","164,049,085", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"32,429","35,847","39,913","49,961","157,641","166,944",216,6
  자본총계(지배)＜당기＞,"47,623.5","52,402.8","58,052.3","73,672.2","235,356.4","249,393.8", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"146,852,380","146,183,090","145,447,795","147,459,035","149,298,955","149,388,146", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"5,703","5,907","8,233","8,806","8,402","12,125",-5,44
  영업활동현금흐름＜당기＞,"9,399.8","9,735.1","13,568.4","14,472.1","13,799.1","19,422.4", , 
  보통주수정평균발행주식수＜당기＞,"164,813,395","164,813,395","164,813,395","164,349,051","164,241,670","164,049,085", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"28,386","33,898","26,431","32,274","41,510","50,670",29,22
  매출액＜당기＞,"46,784.7","55,869.0","43,562.4","53,041.5","68,176.0","83,122.9", , 
  보통주수정평균발행주식수＜당기＞,"164,813,395","164,813,395","164,813,395","164,349,051","164,241,670","164,049,085", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,37.10,30.99,52.72,47.97,3.77,30.89,-92.14,719.42
  보통주수정주가(기말)＜당기＞,"174,000","122,000","186,500","292,500","378,500","274,500", , 
  EPS＜당기＞,"4,689","3,937","3,538","6,097","100,400","8,886", , 
펼치기 PBR,5.37,3.40,4.67,5.85,2.40,1.64,-58.99,-31.52
  보통주수정주가(기말)＜당기＞,"174,000","122,000","186,500","292,500","378,500","274,500", , 
  BPS＜당기＞,"32,429","35,847","39,913","49,961","157,641","166,944", , 
펼치기 PCR,30.51,20.65,22.65,33.22,45.05,22.64,35.62,-49.75
  보통주수정주가(기말)＜당기＞,"174,000","122,000","186,500","292,500","378,500","274,500", , 
  CPS＜당기＞,"5,703","5,907","8,233","8,806","8,402","12,125", , 
펼치기 PSR,6.13,3.60,7.06,9.06,9.12,5.42,0.61,-40.59
  보통주수정주가(기말)＜당기＞,"174,000","122,000","186,500","292,500","378,500","274,500", , 
  SPS＜당기＞,"28,386","33,898","26,431","32,274","41,510","50,670", , 
펼치기 EV/EBITDA,18.40,14.34,17.38,26.97,35.60,22.17,32.02,-37.72
  EV＜당기＞,"254,976.5","172,612.8","287,366.5","461,300.3","626,218.8","444,929.1", , 
  EBITDA＜당기＞,"13,854.4","12,036.0","16,530.4","17,106.2","17,589.2","20,065.5", , 
펼치기 DPS,289,314,376,402,511,,27, 
  현금DPS,289,314,376,402,511,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.17,0.26,0.20,0.14,0.14,0.18,0.00,0.05
  현금배당성향(%),5.50,7.07,9.38,5.92,0.46,5.63,-5.45,5.17
