항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,443,"1,463",145,522,"1,388",,166, 
  당기순이익(지배)＜당기＞,129.0,692.0,94.9,341.4,908.3,, , 
  보통주수정평균발행주식수＜당기＞,"29,084,925","47,307,008","65,429,516","65,429,516","65,429,516","65,429,516", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"9,684","7,185","7,287","8,071","9,786",,21, 
  자본총계(지배)＜당기＞,"2,408.3","4,350.3","4,412.0","4,639.9","5,466.6",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"24,867,812","60,543,230","60,543,230","57,486,292","55,860,643","55,860,643", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-328,790,573,-260,974,,474, 
  영업활동현금흐름＜당기＞,-95.4,373.6,374.7,-170.4,637.5,, , 
  보통주수정평균발행주식수＜당기＞,"29,084,925","47,307,008","65,429,516","65,429,516","65,429,516","65,429,516", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"7,930","6,472","6,573","5,592","9,369",,68, 
  매출액＜당기＞,"2,306.3","3,061.5","4,300.9","3,658.6","6,130.1",, , 
  보통주수정평균발행주식수＜당기＞,"29,084,925","47,307,008","65,429,516","65,429,516","65,429,516","65,429,516", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,9.31,1.67,20.31,4.73,4.62,,-2.46, 
  보통주수정주가(기말)＜당기＞,"4,130","2,440","2,945","2,470","6,410","8,190", , 
  EPS＜당기＞,443,"1,463",145,522,"1,388",, , 
펼치기 PBR,0.43,0.34,0.40,0.31,0.66,,114.04, 
  보통주수정주가(기말)＜당기＞,"4,130","2,440","2,945","2,470","6,410","8,190", , 
  BPS＜당기＞,"9,684","7,185","7,287","8,071","9,786",, , 
펼치기 PCR,-12.59,3.09,5.14,-9.48,6.58,,169.38, 
  보통주수정주가(기말)＜당기＞,"4,130","2,440","2,945","2,470","6,410","8,190", , 
  CPS＜당기＞,-328,790,573,-260,974,, , 
펼치기 PSR,0.52,0.38,0.45,0.44,0.68,,54.89, 
  보통주수정주가(기말)＜당기＞,"4,130","2,440","2,945","2,470","6,410","8,190", , 
  SPS＜당기＞,"7,930","6,472","6,573","5,592","9,369",, , 
펼치기 EV/EBITDA,7.78,7.88,7.83,7.39,2.88,,-60.96, 
  EV＜당기＞,"1,437.5","1,569.7","1,929.0","1,542.9","3,421.3",, , 
  EBITDA＜당기＞,184.8,199.2,246.5,208.8,"1,185.9",, , 
펼치기 DPS,80,60,60,60,200,,233, 
  현금DPS,80,60,60,60,200,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,1.94,2.46,2.04,2.43,3.12,,0.69, 
  현금배당성향(%),15.43,5.25,38.29,10.10,12.30,,2.20, 
