항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"2,761","2,171",279,231,-421,,-282, 
  당기순이익(지배)＜당기＞,168.5,144.5,21.2,17.6,-32.1,, , 
  보통주수정평균발행주식수＜당기＞,"6,101,670","6,655,425","7,622,000","7,622,000","7,622,000","7,622,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"12,376","14,316","14,296","15,094","14,448",,-4, 
  자본총계(지배)＜당기＞,770.0,"1,091.2","1,069.5","1,014.3",970.9,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"6,222,000","7,622,000","7,481,000","6,720,079","6,720,079","6,720,079", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-223,"2,994",-511,"1,993",-713,,-136, 
  영업활동현금흐름＜당기＞,-13.6,199.3,-39.0,151.9,-54.3,, , 
  보통주수정평균발행주식수＜당기＞,"6,101,670","6,655,425","7,622,000","7,622,000","7,622,000","7,622,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"23,018","19,979","14,079","18,424","11,739",,-36, 
  매출액＜당기＞,"1,404.5","1,329.7","1,073.1","1,404.3",894.7,, , 
  보통주수정평균발행주식수＜당기＞,"6,101,670","6,655,425","7,622,000","7,622,000","7,622,000","7,622,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,,4.58,30.13,34.87,N/A,,-148.46, 
  보통주수정주가(기말)＜당기＞,,"9,950","8,400","8,070","7,120","7,530", , 
  EPS＜당기＞,"2,761","2,171",279,231,-421,, , 
펼치기 PBR,0.00,0.70,0.59,0.53,0.49,,-7.83, 
  보통주수정주가(기말)＜당기＞,,"9,950","8,400","8,070","7,120","7,530", , 
  BPS＜당기＞,"12,376","14,316","14,296","15,094","14,448",, , 
펼치기 PCR,,3.32,-16.43,4.05,-9.99,,-346.84, 
  보통주수정주가(기말)＜당기＞,,"9,950","8,400","8,070","7,120","7,530", , 
  CPS＜당기＞,-223,"2,994",-511,"1,993",-713,, , 
펼치기 PSR,,0.50,0.60,0.44,0.61,,38.48, 
  보통주수정주가(기말)＜당기＞,,"9,950","8,400","8,070","7,120","7,530", , 
  SPS＜당기＞,"23,018","19,979","14,079","18,424","11,739",, , 
펼치기 EV/EBITDA,,0.78,9.27,4.88,-2.45,,-150.26, 
  EV＜당기＞,,144.8,243.5,174.8,120.6,, , 
  EBITDA＜당기＞,233.5,185.7,26.3,35.8,-49.1,, , 
펼치기 DPS,400,400,250,250,100,,-60, 
  현금DPS,400,400,250,250,100,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,,4.02,2.98,3.10,1.40,,-1.69, 
  현금배당성향(%),14.77,21.10,88.09,37.76,-8.29,,-46.05, 
