항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"32,001","19,391","21,048","18,376","75,897","63,688",313,-16
  당기순이익(지배)＜당기＞,"27,901.1","16,906.1","18,350.9","16,021.5","66,172.4","55,527.5", , 
  보통주수정평균발행주식수＜당기＞,"87,186,835","87,186,835","87,186,835","87,186,835","87,186,835",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"546,664","542,133","555,096","583,189","666,803","724,438",14,9
  자본총계(지배)＜당기＞,"437,328.8","433,712.6","444,718.7","443,313.5","504,273.6","549,480.4", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"79,999,604","80,001,132","80,115,641","76,015,472","75,625,572","75,849,177", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"64,314","67,324","68,871","99,622","71,793","111,767",-28,56
  영업활동현금흐름＜당기＞,"56,073.1","58,697.2","60,046.6","86,857.4","62,593.7","81,211.5", , 
  보통주수정평균발행주식수＜당기＞,"87,186,835","87,186,835","87,186,835","87,186,835","87,186,835",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"695,691","745,271","738,263","662,861","875,503","1,002,610",32,15
  매출액＜당기＞,"606,551.0","649,777.8","643,668.5","577,928.0","763,323.5","874,143.7", , 
  보통주수정평균발행주식수＜당기＞,"87,186,835","87,186,835","87,186,835","87,186,835","87,186,835",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,10.39,12.53,11.24,14.80,3.62,4.40,-75.57,21.78
  보통주수정주가(기말)＜당기＞,"332,500","243,000","236,500","272,000","274,500","280,500", , 
  EPS＜당기＞,"32,001","19,391","21,048","18,376","75,897","63,688", , 
펼치기 PBR,0.61,0.45,0.43,0.47,0.41,0.39,-11.73,-5.94
  보통주수정주가(기말)＜당기＞,"332,500","243,000","236,500","272,000","274,500","280,500", , 
  BPS＜당기＞,"546,664","542,133","555,096","583,189","666,803","724,438", , 
펼치기 PCR,5.17,3.61,3.43,2.73,3.82,2.51,40.04,-34.36
  보통주수정주가(기말)＜당기＞,"332,500","243,000","236,500","272,000","274,500","280,500", , 
  CPS＜당기＞,"64,314","67,324","68,871","99,622","71,793","111,767", , 
펼치기 PSR,0.48,0.33,0.32,0.41,0.31,0.28,-23.59,-10.77
  보통주수정주가(기말)＜당기＞,"332,500","243,000","236,500","272,000","274,500","280,500", , 
  SPS＜당기＞,"695,691","745,271","738,263","662,861","875,503","1,002,610", , 
펼치기 EV/EBITDA,5.12,3.50,4.04,4.77,2.22,2.25,-53.47,1.38
  EV＜당기＞,"405,518.0","308,157.4","296,157.6","287,417.3","284,535.9","263,106.8", , 
  EBITDA＜당기＞,"79,192.5","88,102.3","73,299.7","60,247.7","128,175.4","116,909.4", , 
펼치기 DPS,"8,000","10,000","10,000","8,000","17,000",,113, 
  현금DPS,"8,000","10,000","10,000","8,000","17,000",, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,2.41,4.12,4.23,2.94,6.19,5.68,3.25,-0.51
  현금배당성향(%),22.94,47.32,43.66,38.72,19.43,25.02,-19.29,5.59
