항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,10,13,-167,-388,80,,121, 
  당기순이익(지배)＜당기＞,9.4,14.7,-192.1,-452.8,95.9,, , 
  보통주수정평균발행주식수＜당기＞,"94,959,065","112,416,646","114,841,595","116,706,940","120,402,252","144,748,141", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"1,961","1,953","1,782","1,394","1,884",,35, 
  자본총계(지배)＜당기＞,"2,173.6","2,195.9","2,079.5","1,627.1","2,726.5",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"110,855,877","112,451,621","116,706,940","116,706,940","144,748,141","144,748,141", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,131,249,153,122,226,,85, 
  영업활동현금흐름＜당기＞,124.3,279.7,175.6,142.3,272.2,, , 
  보통주수정평균발행주식수＜당기＞,"94,959,065","112,416,646","114,841,595","116,706,940","120,402,252","144,748,141", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"2,383","1,934","1,757","1,723","2,221",,29, 
  매출액＜당기＞,"2,262.9","2,173.7","2,017.3","2,010.5","2,674.7",, , 
  보통주수정평균발행주식수＜당기＞,"94,959,065","112,416,646","114,841,595","116,706,940","120,402,252","144,748,141", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,130.29,79.41,N/A,N/A,46.57,,715.61, 
  보통주수정주가(기말)＜당기＞,"1,290","1,035","1,035","2,935","3,710","3,180", , 
  EPS＜당기＞,10,13,-167,-388,80,, , 
펼치기 PBR,0.66,0.53,0.58,2.11,1.97,,-6.44, 
  보통주수정주가(기말)＜당기＞,"1,290","1,035","1,035","2,935","3,710","3,180", , 
  BPS＜당기＞,"1,961","1,953","1,782","1,394","1,884",, , 
펼치기 PCR,9.86,4.16,6.77,24.07,16.41,,-31.83, 
  보통주수정주가(기말)＜당기＞,"1,290","1,035","1,035","2,935","3,710","3,180", , 
  CPS＜당기＞,131,249,153,122,226,, , 
펼치기 PSR,0.54,0.54,0.59,1.70,1.67,,-1.98, 
  보통주수정주가(기말)＜당기＞,"1,290","1,035","1,035","2,935","3,710","3,180", , 
  SPS＜당기＞,"2,383","1,934","1,757","1,723","2,221",, , 
펼치기 EV/EBITDA,10.43,10.45,67.33,72.18,14.78,,-79.52, 
  EV＜당기＞,"2,061.5","1,563.6","1,523.5","3,624.0","5,094.2",, , 
  EBITDA＜당기＞,197.6,149.6,22.6,50.2,344.6,, , 
펼치기 DPS,12,0,0,0,,, , 
  현금DPS,12,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.93,0.00,0.00,0.00,,, , 
  현금배당성향(%),141.49,0.00,0.00,0.00,,, , 
