항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"3,074","3,842","3,681","3,174","3,294","4,129",4,25
  당기순이익(지배)＜당기＞,614.8,768.4,736.3,634.8,658.9,825.8, , 
  보통주수정평균발행주식수＜당기＞,"20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"33,615","36,374","38,184","38,463","41,003","43,146",7,5
  자본총계(지배)＜당기＞,"6,723.1","7,274.7","7,636.8","7,692.5","8,200.5","8,629.2", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"20,000,000","20,000,000","20,000,000","20,000,000","20,000,000",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,"5,776",227,"6,818","5,253","7,758","6,990",48,-10
  영업활동현금흐름＜당기＞,"1,155.1",45.4,"1,363.7","1,050.6","1,551.6","1,354.7", , 
  보통주수정평균발행주식수＜당기＞,"20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"56,934","61,959","63,714","61,054","75,102","80,784",23,8
  매출액＜당기＞,"11,386.9","12,391.8","12,742.7","12,210.7","15,020.3","16,156.8", , 
  보통주수정평균발행주식수＜당기＞,"20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,23.81,16.47,19.26,18.78,16.82,12.38,-10.45,-26.40
  보통주수정주가(기말)＜당기＞,"73,200","63,300","70,900","59,600","55,400","51,100", , 
  EPS＜당기＞,"3,074","3,842","3,681","3,174","3,294","4,129", , 
펼치기 PBR,2.18,1.74,1.86,1.55,1.35,1.18,-12.81,-12.34
  보통주수정주가(기말)＜당기＞,"73,200","63,300","70,900","59,600","55,400","51,100", , 
  BPS＜당기＞,"33,615","36,374","38,184","38,463","41,003","43,146", , 
펼치기 PCR,12.67,279.10,10.40,11.35,7.14,7.31,-37.06,2.37
  보통주수정주가(기말)＜당기＞,"73,200","63,300","70,900","59,600","55,400","51,100", , 
  CPS＜당기＞,"5,776",227,"6,818","5,253","7,758","6,990", , 
펼치기 PSR,1.29,1.02,1.11,0.98,0.74,0.63,-24.43,-14.25
  보통주수정주가(기말)＜당기＞,"73,200","63,300","70,900","59,600","55,400","51,100", , 
  SPS＜당기＞,"56,934","61,959","63,714","61,054","75,102","80,784", , 
펼치기 EV/EBITDA,7.19,4.53,6.56,4.79,3.15,2.28,-34.11,-27.60
  EV＜당기＞,"7,414.8","5,680.3","9,528.2","7,143.0","5,511.8","4,093.2", , 
  EBITDA＜당기＞,"1,030.7","1,254.6","1,452.0","1,492.1","1,747.5","1,792.5", , 
펼치기 DPS,"1,000","1,500","1,500","1,800","1,800",,0, 
  현금DPS,"1,000","1,500","1,500","1,800","1,800",, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,1.37,2.37,2.12,3.02,3.25,3.67,0.23,0.42
  현금배당성향(%),32.53,39.04,40.75,56.71,54.64,45.41,-2.08,-9.23
