항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"1,237","1,540","1,725","1,593","2,427","2,653",52,9
  당기순이익(지배)＜당기＞,"4,031.0","5,020.9","5,622.2","5,193.2","7,910.1","8,647.6", , 
  보통주수정평균발행주식수＜당기＞,"325,935,246","325,935,246","325,935,246","325,935,246","325,935,246","325,935,246", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"21,654","23,401","25,416","26,905","28,745","30,558",7,6
  자본총계(지배)＜당기＞,"70,575.6","76,269.8","82,837.1","87,288.3","93,257.3","99,141.4", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"325,920,391","325,920,391","325,920,391","324,431,669","324,431,669","324,431,669", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"4,695","1,087","-1,499","-3,533","-3,426",,3, 
  영업활동현금흐름＜당기＞,"15,302.5","3,544.4","-4,886.3","-11,515.4","-11,165.3",, , 
  보통주수정평균발행주식수＜당기＞,"325,935,246","325,935,246","325,935,246","325,935,246","325,935,246","325,935,246", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"14,757","15,643","16,198","15,992","17,122",,7, 
  매출액＜당기＞,"48,097.8","50,986.1","52,795.2","52,124.3","55,807.0",, , 
  보통주수정평균발행주식수＜당기＞,"325,935,246","325,935,246","325,935,246","325,935,246","325,935,246","325,935,246", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,7.62,4.76,4.44,3.56,3.46,2.89,-2.91,-16.37
  보통주수정주가(기말)＜당기＞,"9,420","7,330","7,660","5,680","8,400","7,680", , 
  EPS＜당기＞,"1,237","1,540","1,725","1,593","2,427","2,653", , 
펼치기 PBR,0.44,0.31,0.30,0.21,0.29,0.25,38.43,-14.00
  보통주수정주가(기말)＜당기＞,"9,420","7,330","7,660","5,680","8,400","7,680", , 
  BPS＜당기＞,"21,654","23,401","25,416","26,905","28,745","30,558", , 
펼치기 PCR,2.01,6.74,-5.11,-1.61,-2.45,,-52.52, 
  보통주수정주가(기말)＜당기＞,"9,420","7,330","7,660","5,680","8,400","7,680", , 
  CPS＜당기＞,"4,695","1,087","-1,499","-3,533","-3,426",, , 
펼치기 PSR,0.64,0.47,0.47,0.36,0.49,,38.13, 
  보통주수정주가(기말)＜당기＞,"9,420","7,330","7,660","5,680","8,400","7,680", , 
  SPS＜당기＞,"14,757","15,643","16,198","15,992","17,122",, , 
펼치기 EV/EBITDA,20.35,15.52,15.63,18.85,16.68,,-11.50, 
  EV＜당기＞,"148,885.2","137,805.8","152,667.2","171,455.5","211,218.4",, , 
  EBITDA＜당기＞,"7,316.1","8,881.2","9,770.4","9,095.3","12,659.9",, , 
펼치기 DPS,230,300,360,320,560,,75, 
  현금DPS,230,300,360,320,560,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,2.44,4.09,4.70,5.63,6.67,8.22,1.03,1.56
  현금배당성향(%),18.60,19.47,20.87,19.99,22.97,23.81,2.98,0.84
