항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"2,388","2,852","4,506","3,670","11,744","13,533",220,15
  당기순이익(지배)＜당기＞,"9,680.2","11,559.4","18,266.6","14,875.9","47,604.5","54,857.2", , 
  보통주수정평균발행주식수＜당기＞,"405,363,347","405,363,347","405,363,347","405,363,347","405,363,347","405,363,347", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"66,997","67,950","72,277","74,556","87,073","98,342",17,13
  자본총계(지배)＜당기＞,"268,611.8","272,434.6","289,781.4","298,916.7","349,104.3","394,284.1", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"400,931,263","400,931,263","400,931,263","400,931,263","400,931,016","400,931,016", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"6,400","11,029","8,907","13,380","18,156","19,066",36,5
  영업활동현금흐름＜당기＞,"25,941.9","44,707.6","36,106.6","54,239.0","73,596.7","73,778.0", , 
  보통주수정평균발행주식수＜당기＞,"405,363,347","405,363,347","405,363,347","405,363,347","405,363,347","405,363,347", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"132,068","133,633","143,442","145,963","172,345","197,224",18,14
  매출액＜당기＞,"535,356.8","541,698.1","581,459.6","591,681.0","698,623.7","799,474.7", , 
  보통주수정평균발행주식수＜당기＞,"405,363,347","405,363,347","405,363,347","405,363,347","405,363,347","405,363,347", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,14.03,11.82,9.83,17.00,7.00,6.38,-58.84,-8.89
  보통주수정주가(기말)＜당기＞,"33,500","33,700","44,300","62,400","82,200","86,300", , 
  EPS＜당기＞,"2,388","2,852","4,506","3,670","11,744","13,533", , 
펼치기 PBR,0.50,0.50,0.61,0.84,0.94,0.88,12.79,-7.04
  보통주수정주가(기말)＜당기＞,"33,500","33,700","44,300","62,400","82,200","86,300", , 
  BPS＜당기＞,"66,997","67,950","72,277","74,556","87,073","98,342", , 
펼치기 PCR,5.23,3.06,4.97,4.66,4.53,4.53,-2.92,-0.02
  보통주수정주가(기말)＜당기＞,"33,500","33,700","44,300","62,400","82,200","86,300", , 
  CPS＜당기＞,"6,400","11,029","8,907","13,380","18,156","19,066", , 
펼치기 PSR,0.25,0.25,0.31,0.43,0.48,0.44,11.56,-8.26
  보통주수정주가(기말)＜당기＞,"33,500","33,700","44,300","62,400","82,200","86,300", , 
  SPS＜당기＞,"132,068","133,633","143,442","145,963","172,345","197,224", , 
펼치기 EV/EBITDA,5.05,3.83,3.78,4.90,3.49,2.70,-28.88,-22.40
  EV＜당기＞,"127,138.2","118,334.6","156,436.6","210,062.6","253,986.8","237,371.6", , 
  EBITDA＜당기＞,"25,179.5","30,923.5","41,391.2","42,859.8","72,867.2","87,763.2", , 
펼치기 DPS,800,900,"1,150","1,000","3,000",,200, 
  현금DPS,800,900,"1,150","1,000","3,000",, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,2.39,2.67,2.60,1.60,3.65,3.70,2.05,0.05
  현금배당성향(%),33.13,31.22,25.24,26.95,25.27,23.61,-1.69,-1.65
