항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,75,403,168,482,"1,048","1,031",117,-2
  당기순이익(지배)＜당기＞,95.0,492.7,192.6,501.3,"1,044.4","1,020.0", , 
  보통주수정평균발행주식수＜당기＞,"127,164,202","122,356,348","114,447,780","103,909,828","99,669,282","98,919,754", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"1,962","2,143","2,187","2,614","3,506","3,943",34,12
  자본총계(지배)＜당기＞,"2,061.7","2,155.6","2,197.1","2,570.9","3,468.1","3,900.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"105,095,146","100,565,068","100,481,268","98,357,568","98,919,754","98,919,754", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,283,373,237,361,525,"1,112",45,112
  영업활동현금흐름＜당기＞,360.2,456.3,271.7,374.8,522.8,"1,080.0", , 
  보통주수정평균발행주식수＜당기＞,"127,164,202","122,356,348","114,447,780","103,909,828","99,669,282","98,919,754", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"1,552","1,774","1,052","2,477","3,744","4,206",51,12
  매출액＜당기＞,"1,973.0","2,171.1","1,203.8","2,573.9","3,731.7","4,161.0", , 
  보통주수정평균발행주식수＜당기＞,"127,164,202","122,356,348","114,447,780","103,909,828","99,669,282","98,919,754", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,79.31,9.66,24.06,18.76,18.06,13.67,-3.72,-24.29
  보통주수정주가(기말)＜당기＞,"5,925","3,890","4,050","9,050","18,925","14,100", , 
  EPS＜당기＞,75,403,168,482,"1,048","1,031", , 
펼치기 PBR,3.02,1.81,1.85,3.46,5.40,3.58,55.90,-33.75
  보통주수정주가(기말)＜당기＞,"5,925","3,890","4,050","9,050","18,925","14,100", , 
  BPS＜당기＞,"1,962","2,143","2,187","2,614","3,506","3,943", , 
펼치기 PCR,20.92,10.43,17.06,25.09,36.08,12.68,43.82,-64.86
  보통주수정주가(기말)＜당기＞,"5,925","3,890","4,050","9,050","18,925","14,100", , 
  CPS＜당기＞,283,373,237,361,525,"1,112", , 
펼치기 PSR,3.82,2.19,3.85,3.65,5.05,3.35,38.35,-33.68
  보통주수정주가(기말)＜당기＞,"5,925","3,890","4,050","9,050","18,925","14,100", , 
  SPS＜당기＞,"1,552","1,774","1,052","2,477","3,744","4,206", , 
펼치기 EV/EBITDA,12.27,6.80,20.62,11.70,14.14,9.08,20.93,-35.82
  EV＜당기＞,"6,947.5","4,203.5","4,158.9","8,513.0","18,230.8","13,257.7", , 
  EBITDA＜당기＞,566.1,618.2,201.7,727.8,"1,288.9","1,460.5", , 
펼치기 DPS,120,125,50,200,300,,50, 
  현금DPS,120,125,50,200,300,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,2.03,3.21,1.23,2.21,1.59,2.13,-0.62,0.54
  현금배당성향(%),133.07,25.51,26.08,39.24,28.41,29.09,-10.83,0.68
