항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"3,982","1,214","3,918","4,206","10,146","10,915",141,8
  당기순이익(지배)＜당기＞,430.2,131.1,410.6,440.5,"1,062.5","1,143.0", , 
  보통주수정평균발행주식수＜당기＞,"10,802,691","10,802,691","10,480,222","10,472,070","10,472,070",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"87,515","82,464","84,613","87,631","102,145","113,315",17,11
  자본총계(지배)＜당기＞,"9,337.1","8,652.3","8,860.8","8,868.4","10,123.9","11,231.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"10,669,088","10,492,310","10,472,070","10,120,155","9,911,350","9,911,350", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"4,865",75,"4,364","2,216","8,090","14,613",265,81
  영업활동현금흐름＜당기＞,525.6,8.1,457.4,232.1,847.2,"1,482.7", , 
  보통주수정평균발행주식수＜당기＞,"10,802,691","10,802,691","10,480,222","10,472,070","10,472,070",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"82,454","82,067","76,178","70,263","99,422","112,283",42,13
  매출액＜당기＞,"8,907.3","8,865.5","7,983.7","7,358.0","10,411.6","11,758.3", , 
  보통주수정평균발행주식수＜당기＞,"10,802,691","10,802,691","10,480,222","10,472,070","10,472,070",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,15.75,36.05,11.72,8.89,4.52,3.67,-49.17,-18.81
  보통주수정주가(기말)＜당기＞,"62,700","43,750","45,900","37,400","45,850","40,050", , 
  EPS＜당기＞,"3,982","1,214","3,918","4,206","10,146","10,915", , 
펼치기 PBR,0.72,0.53,0.54,0.43,0.45,0.35,5.17,-21.26
  보통주수정주가(기말)＜당기＞,"62,700","43,750","45,900","37,400","45,850","40,050", , 
  BPS＜당기＞,"87,515","82,464","84,613","87,631","102,145","113,315", , 
펼치기 PCR,12.89,580.80,10.52,16.88,5.67,2.74,-66.42,-51.64
  보통주수정주가(기말)＜당기＞,"62,700","43,750","45,900","37,400","45,850","40,050", , 
  CPS＜당기＞,"4,865",75,"4,364","2,216","8,090","14,613", , 
펼치기 PSR,0.76,0.53,0.60,0.53,0.46,0.36,-13.36,-22.65
  보통주수정주가(기말)＜당기＞,"62,700","43,750","45,900","37,400","45,850","40,050", , 
  SPS＜당기＞,"82,454","82,067","76,178","70,263","99,422","112,283", , 
펼치기 EV/EBITDA,15.41,14.26,10.27,9.14,6.94,5.83,-24.07,-15.99
  EV＜당기＞,"11,558.4","9,626.9","10,148.5","10,792.0","12,468.2","11,470.1", , 
  EBITDA＜당기＞,750.2,675.3,987.9,"1,181.1","1,797.1","1,968.0", , 
펼치기 DPS,"1,350","2,000","2,000","2,000","2,000",,0, 
  현금DPS,"1,350","2,000","2,000","2,000","2,000",, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,2.15,4.57,4.36,5.35,4.36,4.99,-0.99,0.63
  현금배당성향(%),33.48,160.41,51.01,45.95,18.66,18.32,-27.29,-0.33
