항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,115,196,234,159,52,,-68, 
  당기순이익(지배)＜당기＞,58.7,108.0,149.8,108.7,36.1,, , 
  보통주수정평균발행주식수＜당기＞,"50,980,259","55,217,466","64,032,729","68,198,414","69,894,454","72,851,824", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,685,972,"1,255","1,442","1,521",,5, 
  자본총계(지배)＜당기＞,348.6,586.1,832.7,977.7,"1,091.9",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"50,905,775","60,295,592","66,364,464","67,802,525","71,780,644","72,013,563", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,41,-124,92,282,370,,31, 
  영업활동현금흐름＜당기＞,20.7,-68.3,58.7,192.0,258.5,, , 
  보통주수정평균발행주식수＜당기＞,"50,980,259","55,217,466","64,032,729","68,198,414","69,894,454","72,851,824", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"1,296","1,515","1,699","1,851","1,765",,-5, 
  매출액＜당기＞,660.5,836.5,"1,087.9","1,262.5","1,233.4",, , 
  보통주수정평균발행주식수＜당기＞,"50,980,259","55,217,466","64,032,729","68,198,414","69,894,454","72,851,824", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,11.42,7.65,7.74,8.88,24.95,,181.07, 
  보통주수정주가(기말)＜당기＞,"1,315","1,495","1,810","1,415","1,290","1,255", , 
  EPS＜당기＞,115,196,234,159,52,, , 
펼치기 PBR,1.92,1.54,1.44,0.98,0.85,,-13.58, 
  보통주수정주가(기말)＜당기＞,"1,315","1,495","1,810","1,415","1,290","1,255", , 
  BPS＜당기＞,685,972,"1,255","1,442","1,521",, , 
펼치기 PCR,32.32,-12.09,19.74,5.03,3.49,,-30.59, 
  보통주수정주가(기말)＜당기＞,"1,315","1,495","1,810","1,415","1,290","1,255", , 
  CPS＜당기＞,41,-124,92,282,370,, , 
펼치기 PSR,1.01,0.99,1.07,0.76,0.73,,-4.37, 
  보통주수정주가(기말)＜당기＞,"1,315","1,495","1,810","1,415","1,290","1,255", , 
  SPS＜당기＞,"1,296","1,515","1,699","1,851","1,765",, , 
펼치기 EV/EBITDA,22.57,8.96,9.06,13.23,16.65,,25.90, 
  EV＜당기＞,"1,078.7","1,325.8","1,827.5","2,463.0","2,549.0",, , 
  EBITDA＜당기＞,47.8,148.0,201.7,186.2,153.1,, , 
펼치기 DPS,0,0,0,50,30,,-40, 
  현금DPS,0,0,0,50,30,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.00,0.00,0.00,3.53,2.33,,-1.21, 
  현금배당성향(%),0.00,0.00,0.00,31.19,59.60,,28.41, 
