항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,116,104,92,40,440,,989, 
  당기순이익(지배)＜당기＞,23.2,20.8,18.4,8.1,87.9,, , 
  보통주수정평균발행주식수＜당기＞,"20,000,000","20,000,000","20,000,000","20,000,000","20,000,000",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"5,626","5,615","5,627","5,663","6,021",,6, 
  자본총계(지배)＜당기＞,"1,125.2","1,123.0","1,125.4","1,132.7","1,204.2",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"20,000,000","20,000,000","20,000,000","20,000,000","20,000,000",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,-396,175,229,334,-155,,-146, 
  영업활동현금흐름＜당기＞,-79.2,34.9,45.8,66.7,-30.9,, , 
  보통주수정평균발행주식수＜당기＞,"20,000,000","20,000,000","20,000,000","20,000,000","20,000,000",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"7,306","7,118","6,613","6,946","9,787",,41, 
  매출액＜당기＞,"1,461.2","1,423.5","1,322.6","1,389.3","1,957.3",, , 
  보통주수정평균발행주식수＜당기＞,"20,000,000","20,000,000","20,000,000","20,000,000","20,000,000",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,24.07,28.63,56.89,110.32,9.70,,-91.21, 
  보통주수정주가(기말)＜당기＞,"2,790","2,975","5,230","4,455","4,265","4,735", , 
  EPS＜당기＞,116,104,92,40,440,, , 
펼치기 PBR,0.50,0.53,0.93,0.79,0.71,,-9.95, 
  보통주수정주가(기말)＜당기＞,"2,790","2,975","5,230","4,455","4,265","4,735", , 
  BPS＜당기＞,"5,626","5,615","5,627","5,663","6,021",, , 
펼치기 PCR,-7.05,17.03,22.84,13.36,-27.59,,-306.56, 
  보통주수정주가(기말)＜당기＞,"2,790","2,975","5,230","4,455","4,265","4,735", , 
  CPS＜당기＞,-396,175,229,334,-155,, , 
펼치기 PSR,0.38,0.42,0.79,0.64,0.44,,-32.05, 
  보통주수정주가(기말)＜당기＞,"2,790","2,975","5,230","4,455","4,265","4,735", , 
  SPS＜당기＞,"7,306","7,118","6,613","6,946","9,787",, , 
펼치기 EV/EBITDA,13.29,17.72,92.58,26.14,6.36,,-75.66, 
  EV＜당기＞,236.3,247.3,667.6,533.2,527.9,, , 
  EBITDA＜당기＞,17.8,14.0,7.2,20.4,83.0,, , 
펼치기 DPS,75,75,75,75,75,,0, 
  현금DPS,75,75,75,75,75,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,2.69,2.52,1.43,1.68,1.76,,0.07, 
  현금배당성향(%),64.70,72.16,81.59,185.73,17.06,,-168.67, 
