항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,379,"-1,337","3,858","1,865","-1,877",,-201, 
  당기순이익(지배)＜당기＞,11.7,-41.3,119.2,57.6,-58.0,, , 
  보통주수정평균발행주식수＜당기＞,"3,090,000","3,090,000","3,090,000","3,090,000","3,090,000","3,090,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"64,402","61,977","67,440","68,993","67,106",,-3, 
  자본총계(지배)＜당기＞,"1,655.9","1,593.6","1,734.0","1,774.0","1,722.5",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"2,571,223","2,571,223","2,571,223","2,571,223","2,566,756","2,566,756", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,625,"-3,895","-1,919","4,411","-11,241",,-355, 
  영업활동현금흐름＜당기＞,19.3,-120.3,-59.3,136.3,-347.4,, , 
  보통주수정평균발행주식수＜당기＞,"3,090,000","3,090,000","3,090,000","3,090,000","3,090,000","3,090,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"89,144","93,631","110,296","125,747","155,494",,24, 
  매출액＜당기＞,"2,754.5","2,893.2","3,408.1","3,885.6","4,804.8",, , 
  보통주수정평균발행주식수＜당기＞,"3,090,000","3,090,000","3,090,000","3,090,000","3,090,000","3,090,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,77.64,N/A,7.62,16.09,N/A,,-192.75, 
  보통주수정주가(기말)＜당기＞,"29,450","24,050","29,400","30,000","28,000","29,150", , 
  EPS＜당기＞,379,"-1,337","3,858","1,865","-1,877",, , 
펼치기 PBR,0.46,0.39,0.44,0.43,0.42,,-4.04, 
  보통주수정주가(기말)＜당기＞,"29,450","24,050","29,400","30,000","28,000","29,150", , 
  BPS＜당기＞,"64,402","61,977","67,440","68,993","67,106",, , 
펼치기 PCR,47.14,-6.18,-15.32,6.80,-2.49,,-136.62, 
  보통주수정주가(기말)＜당기＞,"29,450","24,050","29,400","30,000","28,000","29,150", , 
  CPS＜당기＞,625,"-3,895","-1,919","4,411","-11,241",, , 
펼치기 PSR,0.33,0.26,0.27,0.24,0.18,,-24.52, 
  보통주수정주가(기말)＜당기＞,"29,450","24,050","29,400","30,000","28,000","29,150", , 
  SPS＜당기＞,"89,144","93,631","110,296","125,747","155,494",, , 
펼치기 EV/EBITDA,55.97,143.47,28.75,8.53,16.36,,91.85, 
  EV＜당기＞,992.6,"1,089.2","1,094.4","1,002.8","1,388.0",, , 
  EBITDA＜당기＞,17.7,7.6,38.1,117.6,84.8,, , 
펼치기 DPS,250,0,150,150,150,,0, 
  현금DPS,250,0,150,150,150,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.85,0.00,0.51,0.50,0.54,,0.04, 
  현금배당성향(%),54.84,0.00,3.24,6.69,-6.64,,-13.33, 
