항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,54,109,-236,109,-77,,-171, 
  당기순이익(지배)＜당기＞,10.9,21.9,-47.6,22.0,-15.6,, , 
  보통주수정평균발행주식수＜당기＞,"20,195,149","20,195,149","20,195,149","20,195,149","20,195,149","20,195,149", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"3,508","3,557","3,156","3,651","3,553",,-3, 
  자본총계(지배)＜당기＞,677.4,686.7,609.3,704.8,685.7,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"19,311,344","19,308,720","19,306,036","19,306,036","19,300,257","19,300,251", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,39,656,178,253,475,,88, 
  영업활동현금흐름＜당기＞,7.9,132.5,36.0,51.0,96.0,, , 
  보통주수정평균발행주식수＜당기＞,"20,195,149","20,195,149","20,195,149","20,195,149","20,195,149","20,195,149", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"6,106","5,332","5,502","6,457","5,929",,-8, 
  매출액＜당기＞,"1,233.1","1,076.8","1,111.2","1,303.9","1,197.5",, , 
  보통주수정평균발행주식수＜당기＞,"20,195,149","20,195,149","20,195,149","20,195,149","20,195,149","20,195,149", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,87.40,35.92,N/A,84.56,N/A,,-189.90, 
  보통주수정주가(기말)＜당기＞,"4,727","3,900","4,228","9,224","5,869","5,430", , 
  EPS＜당기＞,54,109,-236,109,-77,, , 
펼치기 PBR,1.35,1.10,1.34,2.53,1.65,,-34.62, 
  보통주수정주가(기말)＜당기＞,"4,727","3,900","4,228","9,224","5,869","5,430", , 
  BPS＜당기＞,"3,508","3,557","3,156","3,651","3,553",, , 
펼치기 PCR,121.43,5.94,23.70,36.53,12.35,,-66.19, 
  보통주수정주가(기말)＜당기＞,"4,727","3,900","4,228","9,224","5,869","5,430", , 
  CPS＜당기＞,39,656,178,253,475,, , 
펼치기 PSR,0.77,0.73,0.77,1.43,0.99,,-30.72, 
  보통주수정주가(기말)＜당기＞,"4,727","3,900","4,228","9,224","5,869","5,430", , 
  SPS＜당기＞,"6,106","5,332","5,502","6,457","5,929",, , 
펼치기 EV/EBITDA,24.24,16.71,12.55,22.73,53.38,,134.90, 
  EV＜당기＞,"1,262.0","1,007.0","1,107.2","2,197.1","1,464.4",, , 
  EBITDA＜당기＞,52.1,60.3,88.2,96.7,27.4,, , 
펼치기 DPS,43,45,,0,0,, , 
  현금DPS,9,27,,0,0,, , 
  주식DPS,34,18,,0,0,, , 
  현금배당수익률,0.18,0.69,,0.00,0.00,,0.00, 
  현금배당성향(%),15.12,23.49,0.00,0.00,,, , 
