항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"5,372","2,212",629,"2,565","8,682","6,393",238,-26
  당기순이익(지배)＜당기＞,"1,505.6",619.9,176.2,719.0,"2,433.2","1,791.5", , 
  보통주수정평균발행주식수＜당기＞,"28,024,278","28,024,278","28,024,278","28,024,278","28,024,278","28,024,278", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"46,660","49,164","49,327","51,561","60,099","67,269",17,12
  자본총계(지배)＜당기＞,"13,070.6","13,772.2","13,817.7","14,443.5","16,835.3","18,374.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"28,012,571","28,012,571","28,012,571","28,012,571","28,012,571","27,314,278", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"4,905","2,897","7,196","4,086",-695,"9,637",-117,"1,487"
  영업활동현금흐름＜당기＞,"1,374.5",811.9,"2,016.6","1,145.1",-194.8,"1,451.6", , 
  보통주수정평균발행주식수＜당기＞,"28,024,278","28,024,278","28,024,278","28,024,278","28,024,278","28,024,278", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"105,086","99,003","87,471","92,550","125,231","151,964",35,21
  매출액＜당기＞,"29,449.6","27,745.0","24,513.1","25,936.4","35,095.0","42,586.8", , 
  보통주수정평균발행주식수＜당기＞,"28,024,278","28,024,278","28,024,278","28,024,278","28,024,278","28,024,278", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,8.84,12.36,37.86,10.89,3.59,4.66,-67.07,29.93
  보통주수정주가(기말)＜당기＞,"47,500","27,350","23,800","27,950","31,150","29,800", , 
  EPS＜당기＞,"5,372","2,212",629,"2,565","8,682","6,393", , 
펼치기 PBR,1.02,0.56,0.48,0.54,0.52,0.44,-4.38,-14.53
  보통주수정주가(기말)＜당기＞,"47,500","27,350","23,800","27,950","31,150","29,800", , 
  BPS＜당기＞,"46,660","49,164","49,327","51,561","60,099","67,269", , 
펼치기 PCR,9.68,9.44,3.31,6.84,-44.82,3.09,-755.29,106.90
  보통주수정주가(기말)＜당기＞,"47,500","27,350","23,800","27,950","31,150","29,800", , 
  CPS＜당기＞,"4,905","2,897","7,196","4,086",-695,"9,637", , 
펼치기 PSR,0.45,0.28,0.27,0.30,0.25,0.20,-17.64,-21.16
  보통주수정주가(기말)＜당기＞,"47,500","27,350","23,800","27,950","31,150","29,800", , 
  SPS＜당기＞,"105,086","99,003","87,471","92,550","125,231","151,964", , 
펼치기 EV/EBITDA,6.66,8.17,10.02,6.54,4.09,4.76,-37.48,16.54
  EV＜당기＞,"21,929.7","16,295.0","14,102.1","14,510.5","16,834.4","16,950.0", , 
  EBITDA＜당기＞,"3,295.1","1,995.4","1,406.8","2,219.2","4,117.9","3,557.8", , 
펼치기 DPS,800,600,400,600,"1,000",,67, 
  현금DPS,800,600,400,600,"1,000",, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,1.68,2.19,1.68,2.15,3.21,3.05,1.06,-0.16
  현금배당성향(%),14.88,27.11,63.60,23.38,11.51,14.21,-11.86,2.70
