항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"8,764","10,077","7,887","14,746","10,581",,-28, 
  당기순이익(지배)＜당기＞,406.5,467.3,365.8,683.9,490.7,, , 
  보통주수정평균발행주식수＜당기＞,"4,637,790","4,637,790","4,637,790","4,637,790","4,637,790","4,637,790", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"185,858","192,883","198,514","209,586","223,666",,7, 
  자본총계(지배)＜당기＞,"8,619.7","8,945.5","9,206.7","9,720.2","10,373.1",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"4,637,790","4,637,790","4,637,790","4,637,790","4,637,790",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,"12,673","3,356","3,963","7,204","9,140",,27, 
  영업활동현금흐름＜당기＞,587.7,155.7,183.8,334.1,423.9,, , 
  보통주수정평균발행주식수＜당기＞,"4,637,790","4,637,790","4,637,790","4,637,790","4,637,790","4,637,790", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"107,080","117,134","115,720","125,830","138,319",,10, 
  매출액＜당기＞,"4,966.2","5,432.4","5,366.9","5,835.7","6,415.0",, , 
  보통주수정평균발행주식수＜당기＞,"4,637,790","4,637,790","4,637,790","4,637,790","4,637,790","4,637,790", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,13.06,6.94,9.95,5.25,7.16,,36.48, 
  보통주수정주가(기말)＜당기＞,"114,500","69,900","78,500","77,400","75,800","72,000", , 
  EPS＜당기＞,"8,764","10,077","7,887","14,746","10,581",, , 
펼치기 PBR,0.62,0.36,0.40,0.37,0.34,,-8.23, 
  보통주수정주가(기말)＜당기＞,"114,500","69,900","78,500","77,400","75,800","72,000", , 
  BPS＜당기＞,"185,858","192,883","198,514","209,586","223,666",, , 
펼치기 PCR,9.04,20.83,19.81,10.74,8.29,,-22.81, 
  보통주수정주가(기말)＜당기＞,"114,500","69,900","78,500","77,400","75,800","72,000", , 
  CPS＜당기＞,"12,673","3,356","3,963","7,204","9,140",, , 
펼치기 PSR,1.07,0.60,0.68,0.62,0.55,,-10.91, 
  보통주수정주가(기말)＜당기＞,"114,500","69,900","78,500","77,400","75,800","72,000", , 
  SPS＜당기＞,"107,080","117,134","115,720","125,830","138,319",, , 
펼치기 EV/EBITDA,10.26,7.27,7.93,4.79,5.68,,18.78, 
  EV＜당기＞,"6,009.3","3,824.5","4,237.1","4,112.6","3,875.0",, , 
  EBITDA＜당기＞,586.0,526.1,534.2,859.3,681.6,, , 
펼치기 DPS,"2,000","2,000","2,000","2,000","2,000",,0, 
  현금DPS,"2,000","2,000","2,000","2,000","2,000",, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,1.75,2.86,2.55,2.58,2.64,,0.05, 
  현금배당성향(%),22.82,19.85,25.36,13.56,18.90,,5.34, 
