항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"13,313","14,699","17,015","20,194","18,009","22,150",-11,23
  당기순이익(지배)＜당기＞,513.7,567.2,656.6,779.3,695.0,854.8, , 
  보통주수정평균발행주식수＜당기＞,"3,859,124","3,859,124","3,859,124","3,859,124","3,859,124","3,859,124", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"153,682","163,896","176,519","193,553","206,995","225,362",7,9
  자본총계(지배)＜당기＞,"5,930.8","6,324.9","6,812.1","7,469.5","7,988.2","8,697.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"3,859,124","3,859,124","3,859,124","3,859,124","3,859,124","3,859,124", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"12,867","6,772","34,786","40,495","41,348","40,584",2,-2
  영업활동현금흐름＜당기＞,496.6,261.3,"1,342.4","1,562.8","1,595.7","1,547.0", , 
  보통주수정평균발행주식수＜당기＞,"3,859,124","3,859,124","3,859,124","3,859,124","3,859,124","3,859,124", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"661,451","726,208","785,219","821,497","904,512","967,987",10,7
  매출액＜당기＞,"25,526.2","28,025.3","30,302.6","31,702.6","34,906.2","37,355.8", , 
  보통주수정평균발행주식수＜당기＞,"3,859,124","3,859,124","3,859,124","3,859,124","3,859,124","3,859,124", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,17.58,19.56,13.28,8.86,10.80,7.49,21.84,-30.61
  보통주수정주가(기말)＜당기＞,"234,000","287,500","226,000","179,000","194,500","166,000", , 
  EPS＜당기＞,"13,313","14,699","17,015","20,194","18,009","22,150", , 
펼치기 PBR,1.52,1.75,1.28,0.92,0.94,0.74,1.60,-21.61
  보통주수정주가(기말)＜당기＞,"234,000","287,500","226,000","179,000","194,500","166,000", , 
  BPS＜당기＞,"153,682","163,896","176,519","193,553","206,995","225,362", , 
펼치기 PCR,18.19,42.45,6.50,4.42,4.70,4.09,6.42,-13.05
  보통주수정주가(기말)＜당기＞,"234,000","287,500","226,000","179,000","194,500","166,000", , 
  CPS＜당기＞,"12,867","6,772","34,786","40,495","41,348","40,584", , 
펼치기 PSR,0.35,0.40,0.29,0.22,0.22,0.17,-1.31,-20.25
  보통주수정주가(기말)＜당기＞,"234,000","287,500","226,000","179,000","194,500","166,000", , 
  SPS＜당기＞,"661,451","726,208","785,219","821,497","904,512","967,987", , 
펼치기 EV/EBITDA,10.92,11.65,8.58,6.68,6.23,5.70,-6.75,-8.49
  EV＜당기＞,"12,585.1","15,470.8","13,826.7","12,164.4","12,805.9","11,458.9", , 
  EBITDA＜당기＞,"1,152.7","1,327.9","1,611.8","1,821.2","2,056.1","2,010.6", , 
펼치기 DPS,"2,500","3,000","3,000","3,500","3,500",,0, 
  현금DPS,"2,500","3,000","3,000","3,500","3,500",, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,1.07,1.04,1.33,1.96,1.80,2.20,-0.16,0.41
  현금배당성향(%),18.78,20.41,17.63,17.33,19.43,16.52,2.10,-2.91
