항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"-2,317","-2,043","2,030","2,242","2,292","5,592",2,144
  당기순이익(지배)＜당기＞,-630.0,-555.6,552.1,609.7,623.2,"1,520.7", , 
  보통주수정평균발행주식수＜당기＞,"27,195,083","27,195,083","27,195,083","27,195,083","27,195,083",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"118,219","114,335","116,401","117,390","122,356","127,363",4,4
  자본총계(지배)＜당기＞,"31,401.0","30,369.3","30,918.1","31,180.9","32,500.0","33,829.9", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"26,561,729","26,561,729","26,561,729","26,561,729","26,561,729",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,"2,674","-4,168","16,335","6,955","10,674","16,574",53,55
  영업활동현금흐름＜당기＞,727.1,"-1,133.4","4,442.2","1,891.5","2,902.8","3,373.7", , 
  보통주수정평균발행주식수＜당기＞,"27,195,083","27,195,083","27,195,083","27,195,083","27,195,083",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"275,322","289,776","268,969","242,406","276,805","298,765",14,8
  매출액＜당기＞,"74,873.9","78,804.8","73,146.3","65,922.4","75,277.4","81,249.5", , 
  보통주수정평균발행주식수＜당기＞,"27,195,083","27,195,083","27,195,083","27,195,083","27,195,083",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,N/A,N/A,24.73,23.86,34.87,11.93,46.11,-65.79
  보통주수정주가(기말)＜당기＞,"65,000","36,250","50,200","53,500","79,900","66,700", , 
  EPS＜당기＞,"-2,317","-2,043","2,030","2,242","2,292","5,592", , 
펼치기 PBR,0.55,0.32,0.43,0.46,0.65,0.52,43.29,-19.80
  보통주수정주가(기말)＜당기＞,"65,000","36,250","50,200","53,500","79,900","66,700", , 
  BPS＜당기＞,"118,219","114,335","116,401","117,390","122,356","127,363", , 
펼치기 PCR,24.31,-8.70,3.07,7.69,7.49,4.02,-2.69,-46.24
  보통주수정주가(기말)＜당기＞,"65,000","36,250","50,200","53,500","79,900","66,700", , 
  CPS＜당기＞,"2,674","-4,168","16,335","6,955","10,674","16,574", , 
펼치기 PSR,0.24,0.13,0.19,0.22,0.29,0.22,30.79,-22.66
  보통주수정주가(기말)＜당기＞,"65,000","36,250","50,200","53,500","79,900","66,700", , 
  SPS＜당기＞,"275,322","289,776","268,969","242,406","276,805","298,765", , 
펼치기 EV/EBITDA,9.47,7.76,6.11,7.30,7.29,5.12,-0.15,-29.71
  EV＜당기＞,"25,124.3","20,656.4","22,178.0","26,387.7","30,679.9","26,384.7", , 
  EBITDA＜당기＞,"2,652.6","2,660.7","3,631.9","3,614.5","4,208.9","5,149.3", , 
펼치기 DPS,600,600,700,700,700,,0, 
  현금DPS,600,600,700,700,700,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.92,1.66,1.39,1.31,0.88,1.12,-0.43,0.24
  현금배당성향(%),-25.30,-28.68,33.68,30.50,29.84,13.34,-0.66,-16.49
