항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,10,-117,-634,-39,-130,,-236, 
  당기순이익(지배)＜당기＞,5.8,-66.7,-365.9,-24.8,-85.5,, , 
  보통주수정평균발행주식수＜당기＞,"57,000,000","57,000,000","57,677,000","64,254,564","65,821,521","67,236,039", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"2,656","2,660","1,900","1,725","1,711",,-1, 
  자본총계(지배)＜당기＞,"1,339.5","1,341.8","1,038.6","1,011.0","1,126.0",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"50,438,907","50,438,907","54,649,426","58,596,785","65,799,390","65,799,390", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,194,-26,408,-92,357,,486, 
  영업활동현금흐름＜당기＞,110.5,-15.0,235.3,-59.3,234.7,, , 
  보통주수정평균발행주식수＜당기＞,"57,000,000","57,000,000","57,677,000","64,254,564","65,821,521","67,236,039", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"5,105","4,872","4,675","3,729","4,200",,13, 
  매출액＜당기＞,"2,909.7","2,777.0","2,696.2","2,396.1","2,764.8",, , 
  보통주수정평균발행주식수＜당기＞,"57,000,000","57,000,000","57,677,000","64,254,564","65,821,521","67,236,039", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,159.60,N/A,N/A,N/A,N/A,,62.72, 
  보통주수정주가(기말)＜당기＞,"1,620","1,315","1,430","1,345","1,685","1,220", , 
  EPS＜당기＞,10,-117,-634,-39,-130,, , 
펼치기 PBR,0.61,0.49,0.75,0.78,0.98,,26.31, 
  보통주수정주가(기말)＜당기＞,"1,620","1,315","1,430","1,345","1,685","1,220", , 
  BPS＜당기＞,"2,656","2,660","1,900","1,725","1,711",, , 
펼치기 PCR,8.35,-49.90,3.51,-14.56,4.72,,132.44, 
  보통주수정주가(기말)＜당기＞,"1,620","1,315","1,430","1,345","1,685","1,220", , 
  CPS＜당기＞,194,-26,408,-92,357,, , 
펼치기 PSR,0.32,0.27,0.31,0.36,0.40,,11.22, 
  보통주수정주가(기말)＜당기＞,"1,620","1,315","1,430","1,345","1,685","1,220", , 
  SPS＜당기＞,"5,105","4,872","4,675","3,729","4,200",, , 
펼치기 EV/EBITDA,9.24,11.21,279.82,9.09,9.29,,2.23, 
  EV＜당기＞,"2,063.8","1,918.9","2,061.5","2,107.1","2,238.1",, , 
  EBITDA＜당기＞,223.4,171.1,7.4,231.8,240.8,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
