항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,26,-31,-279,-207,245,,218, 
  당기순이익(지배)＜당기＞,5.8,-6.7,-61.3,-45.5,53.8,, , 
  보통주수정평균발행주식수＜당기＞,"22,000,000","22,000,000","22,000,000","22,000,000","22,000,000",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"6,219","6,279","5,961","6,071","6,354",,5, 
  자본총계(지배)＜당기＞,"1,231.4","1,243.2","1,245.9","1,202.0","1,258.1",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"19,800,000","19,800,000","20,900,000","19,800,000","19,800,000","19,800,000", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-280,379,176,65,628,,871, 
  영업활동현금흐름＜당기＞,-61.5,83.4,38.7,14.2,138.1,, , 
  보통주수정평균발행주식수＜당기＞,"22,000,000","22,000,000","22,000,000","22,000,000","22,000,000",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"9,473","8,213","7,257","6,219","7,996",,29, 
  매출액＜당기＞,"2,084.1","1,806.8","1,596.6","1,368.1","1,759.1",, , 
  보통주수정평균발행주식수＜당기＞,"22,000,000","22,000,000","22,000,000","22,000,000","22,000,000",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,81.92,N/A,N/A,N/A,10.90,,185.63, 
  보통주수정주가(기말)＜당기＞,"2,170","1,820","2,760","2,635","2,665","3,335", , 
  EPS＜당기＞,26,-31,-279,-207,245,, , 
펼치기 PBR,0.35,0.29,0.46,0.43,0.42,,-3.38, 
  보통주수정주가(기말)＜당기＞,"2,170","1,820","2,760","2,635","2,665","3,335", , 
  BPS＜당기＞,"6,219","6,279","5,961","6,071","6,354",, , 
펼치기 PCR,-7.76,4.80,15.67,40.74,4.24,,-89.58, 
  보통주수정주가(기말)＜당기＞,"2,170","1,820","2,760","2,635","2,665","3,335", , 
  CPS＜당기＞,-280,379,176,65,628,, , 
펼치기 PSR,0.23,0.22,0.38,0.42,0.33,,-21.34, 
  보통주수정주가(기말)＜당기＞,"2,170","1,820","2,760","2,635","2,665","3,335", , 
  SPS＜당기＞,"9,473","8,213","7,257","6,219","7,996",, , 
펼치기 EV/EBITDA,4.01,4.04,-4.60,-244.83,2.76,,101.13, 
  EV＜당기＞,177.0,50.2,208.7,258.7,171.6,, , 
  EBITDA＜당기＞,44.1,12.4,-45.4,-1.1,62.2,, , 
펼치기 DPS,10,10,0,0,10,, , 
  현금DPS,10,10,0,0,10,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.46,0.55,0.00,0.00,0.38,,0.38, 
  현금배당성향(%),33.98,-29.36,0.00,0.00,3.68,,3.68, 
