항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"1,124",733,-328,455,572,,26, 
  당기순이익(지배)＜당기＞,193.6,126.2,-56.4,78.4,98.4,, , 
  보통주수정평균발행주식수＜당기＞,"17,218,543","17,218,543","17,218,543","17,218,543","17,218,543",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"12,168","12,758","11,862","12,244","13,357",,9, 
  자본총계(지배)＜당기＞,"2,095.1","2,196.8","2,042.5","2,108.3","2,299.9",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"17,218,543","17,218,543","17,218,543","17,218,543","17,218,543",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,-130,210,"2,012","1,845",755,,-59, 
  영업활동현금흐름＜당기＞,-22.3,36.1,346.4,317.6,130.0,, , 
  보통주수정평균발행주식수＜당기＞,"17,218,543","17,218,543","17,218,543","17,218,543","17,218,543",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"21,966","23,064","20,261","12,455","10,141",,-19, 
  매출액＜당기＞,"3,782.2","3,971.3","3,488.7","2,144.6","1,746.1",, , 
  보통주수정평균발행주식수＜당기＞,"17,218,543","17,218,543","17,218,543","17,218,543","17,218,543",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,5.50,8.65,N/A,13.22,9.71,,-26.54, 
  보통주수정주가(기말)＜당기＞,"6,180","6,340","5,290","6,020","5,550","5,880", , 
  EPS＜당기＞,"1,124",733,-328,455,572,, , 
펼치기 PBR,0.51,0.50,0.45,0.49,0.42,,-15.49, 
  보통주수정주가(기말)＜당기＞,"6,180","6,340","5,290","6,020","5,550","5,880", , 
  BPS＜당기＞,"12,168","12,758","11,862","12,244","13,357",, , 
펼치기 PCR,-47.62,30.21,2.63,3.26,7.35,,125.27, 
  보통주수정주가(기말)＜당기＞,"6,180","6,340","5,290","6,020","5,550","5,880", , 
  CPS＜당기＞,-130,210,"2,012","1,845",755,, , 
펼치기 PSR,0.28,0.27,0.26,0.48,0.55,,13.23, 
  보통주수정주가(기말)＜당기＞,"6,180","6,340","5,290","6,020","5,550","5,880", , 
  SPS＜당기＞,"21,966","23,064","20,261","12,455","10,141",, , 
펼치기 EV/EBITDA,10.49,9.91,11.63,10.24,8.01,,-21.81, 
  EV＜당기＞,"2,070.4","2,094.1","1,686.4","1,531.3","1,444.8",, , 
  EBITDA＜당기＞,197.3,211.3,145.0,149.6,180.5,, , 
펼치기 DPS,70,70,0,0,60,, , 
  현금DPS,70,70,0,0,60,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,1.13,1.10,0.00,0.00,1.08,,1.08, 
  현금배당성향(%),6.23,9.55,0.00,0.00,10.50,,10.50, 
