항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,635,554,302,217,306,,41, 
  당기순이익(지배)＜당기＞,349.0,304.0,163.7,117.3,161.6,, , 
  보통주수정평균발행주식수＜당기＞,"55,000,000","54,913,089","54,186,600","54,028,761","52,851,935","51,550,414", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"11,784","12,188","12,620","12,548","13,820",,10, 
  자본총계(지배)＜당기＞,"6,385.1","6,604.2","6,838.6","6,651.6","6,937.9",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"54,186,600","54,186,600","54,186,600","53,007,638","50,200,444","50,200,444", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,638,928,750,"1,459",355,,-76, 
  영업활동현금흐름＜당기＞,351.0,509.8,406.5,788.2,187.4,, , 
  보통주수정평균발행주식수＜당기＞,"55,000,000","54,913,089","54,186,600","54,028,761","52,851,935","51,550,414", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"7,589","7,910","8,969","9,291","10,275",,11, 
  매출액＜당기＞,"4,174.1","4,343.5","4,859.9","5,019.8","5,430.4",, , 
  보통주수정평균발행주식수＜당기＞,"55,000,000","54,913,089","54,186,600","54,028,761","52,851,935","51,550,414", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,42.95,37.39,47.33,46.77,37.94,,-18.88, 
  보통주수정주가(기말)＜당기＞,"27,250","20,700","14,300","10,150","11,600","9,630", , 
  EPS＜당기＞,635,554,302,217,306,, , 
펼치기 PBR,2.31,1.70,1.13,0.81,0.84,,3.77, 
  보통주수정주가(기말)＜당기＞,"27,250","20,700","14,300","10,150","11,600","9,630", , 
  BPS＜당기＞,"11,784","12,188","12,620","12,548","13,820",, , 
펼치기 PCR,42.69,22.30,19.06,6.96,32.71,,370.19, 
  보통주수정주가(기말)＜당기＞,"27,250","20,700","14,300","10,150","11,600","9,630", , 
  CPS＜당기＞,638,928,750,"1,459",355,, , 
펼치기 PSR,3.59,2.62,1.59,1.09,1.13,,3.34, 
  보통주수정주가(기말)＜당기＞,"27,250","20,700","14,300","10,150","11,600","9,630", , 
  SPS＜당기＞,"7,589","7,910","8,969","9,291","10,275",, , 
펼치기 EV/EBITDA,18.96,17.04,10.67,6.01,6.19,,3.04, 
  EV＜당기＞,"13,844.6","9,805.8","6,605.1","3,919.6","4,045.4",, , 
  EBITDA＜당기＞,730.2,575.5,618.8,652.2,653.2,, , 
펼치기 DPS,130,80,0,0,,, , 
  현금DPS,130,80,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.48,0.39,0.00,0.00,,, , 
  현금배당성향(%),20.19,14.26,0.00,0.00,,, , 
