항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"33,336","27,950","33,541","30,363","42,755","47,987",41,12
  당기순이익(지배)＜당기＞,"6,290.5","5,274.1","6,329.3","5,729.6","8,067.9","9,055.1", , 
  보통주수정평균발행주식수＜당기＞,"18,870,000","18,870,000","18,870,000","18,870,000","18,870,000","18,870,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"337,232","353,622","379,956","394,347","430,439","463,261",9,8
  자본총계(지배)＜당기＞,"59,603.2","62,500.1","67,154.3","69,697.8","76,076.9","81,877.9", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"17,674,240","17,674,240","17,674,240","17,674,240","17,674,240",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,"42,226","47,076","36,707","24,193","32,161","63,940",33,99
  영업활동현금흐름＜당기＞,"7,968.1","8,883.3","6,926.6","4,565.2","6,068.8","9,646.8", , 
  보통주수정평균발행주식수＜당기＞,"18,870,000","18,870,000","18,870,000","18,870,000","18,870,000","18,870,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"349,585","364,776","354,786","401,798","528,711","614,062",32,16
  매출액＜당기＞,"65,966.7","68,833.2","66,948.1","75,819.3","99,767.8","115,873.5", , 
  보통주수정평균발행주식수＜당기＞,"18,870,000","18,870,000","18,870,000","18,870,000","18,870,000","18,870,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,14.79,15.47,12.67,13.22,11.95,11.34,-9.62,-5.15
  보통주수정주가(기말)＜당기＞,"493,000","432,500","425,000","401,500","511,000","544,000", , 
  EPS＜당기＞,"33,336","27,950","33,541","30,363","42,755","47,987", , 
펼치기 PBR,1.46,1.22,1.12,1.02,1.19,1.17,16.60,-1.08
  보통주수정주가(기말)＜당기＞,"493,000","432,500","425,000","401,500","511,000","544,000", , 
  BPS＜당기＞,"337,232","353,622","379,956","394,347","430,439","463,261", , 
펼치기 PCR,11.68,9.19,11.58,16.60,15.89,8.51,-4.26,-46.45
  보통주수정주가(기말)＜당기＞,"493,000","432,500","425,000","401,500","511,000","544,000", , 
  CPS＜당기＞,"42,226","47,076","36,707","24,193","32,161","63,940", , 
펼치기 PSR,1.41,1.19,1.20,1.00,0.97,0.89,-3.28,-8.34
  보통주수정주가(기말)＜당기＞,"493,000","432,500","425,000","401,500","511,000","544,000", , 
  SPS＜당기＞,"349,585","364,776","354,786","401,798","528,711","614,062", , 
펼치기 EV/EBITDA,6.60,5.75,5.01,4.72,5.80,5.50,23.07,-5.32
  EV＜당기＞,"74,077.8","58,798.6","54,392.3","55,466.1","80,439.9","88,448.1", , 
  EBITDA＜당기＞,"11,225.2","10,232.2","10,846.6","11,761.1","13,859.7","16,095.0", , 
펼치기 DPS,"10,000","11,000","14,000","15,000","20,000",,33, 
  현금DPS,"10,000","11,000","14,000","15,000","20,000",, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,2.03,2.54,3.29,3.74,3.91,3.69,0.18,-0.22
  현금배당성향(%),28.10,36.86,39.09,46.27,43.81,41.83,-2.46,-1.99
