항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"3,888","3,848",166,"3,723","5,479","6,192",47,13
  당기순이익(지배)＜당기＞,568.5,562.7,24.2,544.4,801.2,905.5, , 
  보통주수정평균발행주식수＜당기＞,"14,623,136","14,623,136","14,623,136","14,623,136","14,623,136","14,623,136", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"49,272","54,639","53,249","55,310","61,655","67,922",11,10
  자본총계(지배)＜당기＞,"7,205.1","7,275.6","7,359.7","7,607.2","8,575.8","9,294.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"14,623,136","13,315,888","13,821,315","13,753,837","13,909,358","13,683,388", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"4,809","6,180","6,791","9,528","4,079","8,250",-57,102
  영업활동현금흐름＜당기＞,703.2,903.7,993.1,"1,393.4",596.5,"1,019.3", , 
  보통주수정평균발행주식수＜당기＞,"14,623,136","14,623,136","14,623,136","14,623,136","14,623,136","14,623,136", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"77,786","62,839","66,762","64,333","64,401","71,582",0,11
  매출액＜당기＞,"11,374.7","9,189.1","9,762.7","9,407.5","9,417.4","10,467.5", , 
  보통주수정평균발행주식수＜당기＞,"14,623,136","14,623,136","14,623,136","14,623,136","14,623,136","14,623,136", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,12.05,7.03,258.23,13.27,8.59,7.28,-35.28,-15.19
  보통주수정주가(기말)＜당기＞,"46,850","27,050","42,750","49,400","47,050","45,100", , 
  EPS＜당기＞,"3,888","3,848",166,"3,723","5,479","6,192", , 
펼치기 PBR,0.95,0.50,0.80,0.89,0.76,0.66,-14.56,-12.99
  보통주수정주가(기말)＜당기＞,"46,850","27,050","42,750","49,400","47,050","45,100", , 
  BPS＜당기＞,"49,272","54,639","53,249","55,310","61,655","67,922", , 
펼치기 PCR,9.74,4.38,6.29,5.18,11.53,5.47,122.49,-52.61
  보통주수정주가(기말)＜당기＞,"46,850","27,050","42,750","49,400","47,050","45,100", , 
  CPS＜당기＞,"4,809","6,180","6,791","9,528","4,079","8,250", , 
펼치기 PSR,0.60,0.43,0.64,0.77,0.73,0.63,-4.86,-13.76
  보통주수정주가(기말)＜당기＞,"46,850","27,050","42,750","49,400","47,050","45,100", , 
  SPS＜당기＞,"77,786","62,839","66,762","64,333","64,401","71,582", , 
펼치기 EV/EBITDA,3.64,1.94,2.79,3.36,2.86,2.18,-14.84,-23.81
  EV＜당기＞,"4,584.0","1,665.1","3,293.3","3,959.7","3,457.4","2,995.4", , 
  EBITDA＜당기＞,"1,260.8",857.1,"1,179.7","1,179.0","1,208.8","1,374.6", , 
펼치기 DPS,"1,000","1,200","1,400","1,600","1,600",,0, 
  현금DPS,"1,000","1,200","1,400","1,600","1,600",, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,2.13,4.44,3.27,3.24,3.40,3.74,0.16,0.34
  현금배당성향(%),25.72,28.40,799.30,40.42,27.78,27.25,-12.64,-0.53
