항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,102,"2,250","2,354",123,"3,559","4,169","2,787",17
  당기순이익(지배)＜당기＞,47.8,"1,056.6","1,105.2",57.9,"1,671.4","1,957.8", , 
  보통주수정평균발행주식수＜당기＞,"46,957,120","46,957,120","46,957,120","46,957,120","46,957,120",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"28,868","30,236","32,284","34,970","41,672","44,399",19,7
  자본총계(지배)＜당기＞,"13,517.2","14,157.8","15,116.8","16,374.7","19,545.4","20,824.5", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"46,824,640","46,824,640","46,824,640","46,824,640","46,903,005","46,903,005", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,"5,897","6,109","5,803","9,158","8,789","11,740",-4,34
  영업활동현금흐름＜당기＞,"2,769.3","2,868.6","2,725.1","4,300.2","4,126.9","5,504.8", , 
  보통주수정평균발행주식수＜당기＞,"46,957,120","46,957,120","46,957,120","46,957,120","46,957,120",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"121,062","120,638","127,390","118,481","130,916","150,719",11,15
  매출액＜당기＞,"56,847.0","56,648.3","59,818.8","55,635.0","61,474.3","70,773.1", , 
  보통주수정평균발행주식수＜당기＞,"46,957,120","46,957,120","46,957,120","46,957,120","46,957,120",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,605.78,12.87,14.96,476.93,17.81,13.12,-96.27,-26.35
  보통주수정주가(기말)＜당기＞,"61,700","28,950","35,200","58,800","63,400","54,700", , 
  EPS＜당기＞,102,"2,250","2,354",123,"3,559","4,169", , 
펼치기 PBR,2.14,0.96,1.09,1.68,1.52,1.23,-9.52,-19.02
  보통주수정주가(기말)＜당기＞,"61,700","28,950","35,200","58,800","63,400","54,700", , 
  BPS＜당기＞,"28,868","30,236","32,284","34,970","41,672","44,399", , 
펼치기 PCR,10.46,4.74,6.07,6.42,7.21,4.66,12.35,-35.41
  보통주수정주가(기말)＜당기＞,"61,700","28,950","35,200","58,800","63,400","54,700", , 
  CPS＜당기＞,"5,897","6,109","5,803","9,158","8,789","11,740", , 
펼치기 PSR,0.51,0.24,0.28,0.50,0.48,0.36,-2.42,-25.06
  보통주수정주가(기말)＜당기＞,"61,700","28,950","35,200","58,800","63,400","54,700", , 
  SPS＜당기＞,"121,062","120,638","127,390","118,481","130,916","150,719", , 
펼치기 EV/EBITDA,12.47,5.60,5.81,9.91,7.66,5.93,-22.74,-22.55
  EV＜당기＞,"40,973.7","26,255.5","30,171.6","39,095.5","42,809.5","38,575.6", , 
  EBITDA＜당기＞,"3,285.6","4,691.1","5,191.6","3,945.0","5,591.1","6,505.4", , 
펼치기 DPS,200,500,550,0,800,, , 
  현금DPS,200,500,550,0,800,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.32,1.73,1.56,0.00,1.26,1.57,1.26,0.31
  현금배당성향(%),195.81,22.16,23.30,0.00,22.45,20.59,22.45,-1.86
